protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,label
9606.ENSP00000472620,0,0,0,0,0.001518987,0,0,0,0,0,0,0,0,0.001238994,0.001679442,0.001209352,0.003751804,0.002784407,0.001955034,0.002544371,0.005347594,0.00062054,0.002745493,0.001863933,0.004526935,0.006570005,0.010144928,0.00872093,0.012605042,0,0.005555556,0,0,0,0,0,0,0,0,0,1,0.001779548,0.70615314,2.04E-05,5.03E-05,2.38E-05,9.16E-06,1,1,1,0,0,0,0
9606.ENSP00000476603,0,0,0,0,0.000506329,0.009345794,0,0,0,0,0,0,0,0.000689134,0.001119628,0.000806235,0.001096681,0.000397772,0.001955034,0,0,0,7.63E-05,0.000310655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000708348,0.1412964,2.17E-06,5.57E-06,2.66E-06,9.96E-07,1,1,1,0,0,0,0
9606.ENSP00000285670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000376213,0,0,0,0,0.009620253,0,0,0,0,0,0,0,0,0.007603985,0.008181896,0.008734211,0.011082251,0.012330947,0.013685239,0.005771379,0.002291826,0.00217189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007703484,0.327777534,3.40E-05,6.38E-05,3.79E-05,1.75E-05,1,1,1,0,0,0,0
9606.ENSP00000405327,0,0,0,0,0.026329114,0.018691589,0.012987013,0.018050542,0,0,0,0,0,0.020511225,0.024804065,0.020962107,0.028225108,0.039777247,0.031280547,0.020417029,0.022154316,0.018616196,0.015161221,0.020192606,0.014486193,0.022428636,0.02173913,0.011627907,0.025810324,0.040935673,0.005555556,0,0,0,0,0,0,0,0,0,1,0.023015797,0.652276,1.47E-05,0.000127603,7.26E-05,3.22E-05,1,1,1,0,0,0,0
9606.ENSP00000313933,0,0,0,0,0.007088608,0,0,0,0,0,0.045685279,0,0,0.009452528,0.012703471,0.011824778,0.004329004,0.00636436,0.00684262,0.003351123,0.008403361,0.00124108,0,0,0,0,0,0,0,0,0,0.074986326,0.06185567,0.032956222,0.0238697,0.043568465,0.004716981,0.010105487,0.03070761,0.005325444,1,0.016752673,0.931536522,4.48E-06,7.61E-05,3.56E-05,1.29E-05,1,1,1,0,0,0,0
9606.ENSP00000281834,0,0,0,0,0.000506329,0,0.012987013,0.018050542,0,0,0,0,0,0.000627636,0.000904315,0.001007794,0.001212121,0.000795545,0,0.000682636,0.003055768,0.00093081,0.008572039,0.011183597,0.019013128,0.031717263,0.034782609,0.020348837,0.010804322,0.029239766,0.018518519,0,0,0,0,0,0,0,0,0,1,0.002011457,0.37231974,1.53E-05,3.24E-05,1.75E-05,7.32E-06,1,1,1,0,0,0,0
9606.ENSP00000358016,0,0,0,0,0.008607595,0,0,0,0,0,0,0,0,0.008209916,0.009732151,0.009002956,0.004155844,0.004375497,0,0.016817674,0.013750955,0.00124108,0.000259297,0.001242622,0.001358081,0.001812415,0,0,0.00060024,0,0,0,0,0,0,0,0,0,0,0,1,0.008400789,0.34626591,2.36E-05,6.27E-05,3.66E-05,1.69E-05,1,1,1,0,0,0,0
9606.ENSP00000357189,0,0,0,0,0.105822785,0.074766355,0.233766234,0.036101083,0,0.105263158,0,0,0,0.155686348,0.160666609,0.131617845,0.098701299,0.103420843,0.080156403,0.164701502,0.168831169,0.097735029,0.034974528,0.048772911,0.042100498,0.085410059,0.073913043,0.122093023,0.081632653,0.081871345,0.040740741,0,0,0,0,0,0,0,0,0,1,0.158452299,0.66598497,6.71E-05,0.000802045,0.000438714,0.000188518,1,1,1,0,0,0,0
9606.ENSP00000259782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001352945,0.001421066,0.000739049,0.002020202,0.001193317,0,0.003102892,0.003055768,0.004343779,0.00462158,0.007145076,0.003621548,0.007476212,0.007246377,0.00872093,0.021008403,0.035087719,0.007407407,0,0,0,0,0,0,0,0,0,1,0.002079294,0.422296281,2.44E-05,3.33E-05,1.43E-05,4.40E-06,1,1,1,1,0,0,0
9606.ENSP00000355583,0,0,0,0,0.044050633,0.056074766,0.025974026,0,0,0,0,0,0,0.050487639,0.047411937,0.058452029,0.057489177,0.075178998,0.08113392,0.023954325,0.035141329,0.055848588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.050261174,0.340746,0.000162813,0.000323418,0.000180218,7.92E-05,1,1,1,0,0,0,0
9606.ENSP00000302898,0,0,0,0,0.065316456,0.074766355,0.038961039,0.176895307,0.071428571,0.052631579,0.005076142,0,0,0.086952039,0.096890879,0.076726686,0.06049062,0.063245823,0.042033236,0.032394191,0.028265852,0.027924294,0.253836064,0.153153153,0.201448619,0.103081106,0.11884058,0.029069767,0.135654262,0.058479532,0.051851852,0.007957372,0.010691103,0.005410723,0.01656838,0.01659751,0.023584906,0.003368496,0.001335113,0.001183432,1,0.114457404,0.829535904,4.56E-05,0.000564202,0.000309291,0.000133492,1,1,1,0,0,0,0
9606.ENSP00000255108,0,0,0,0,0.02278481,0.009345794,0.012987013,0,0,0,0,0,0,0.018150806,0.01433985,0.028554152,0.014949495,0.009148767,0.023460411,0.006454015,0.007639419,0.005584859,6.10E-05,0,0,0.000226552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017800208,0.626770662,8.03E-05,0.000155119,9.32E-05,4.45E-05,1,1,1,0,0,0,0
9606.ENSP00000367878,0,0,0,0,0.002025316,0,0,0,0,0,0,0,0,0.001815985,0.001248816,0.002015587,0.000808081,0.001193317,0.000977517,0.002482314,0.000763942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001776392,0.547969282,2.60E-05,2.34E-05,1.24E-05,5.47E-06,1,1,1,0,0,0,0
9606.ENSP00000430432,0,0.5,0,0,0.44556962,0.364485981,0.168831169,0.111913357,0.142857143,0,0.055837563,0,0,0.431915032,0.452760313,0.412725074,0.43012987,0.502784407,0.383186706,0.280315254,0.292589763,0.174681973,0.097037918,0.093817956,0.068356722,0.200498414,0.156521739,0.098837209,0.135654262,0.128654971,0.062962963,0.034546641,0.02978236,0.017215937,0.025554619,0.022821577,0.009433962,0.038826345,0.021361816,0.004142012,1,0.444509828,0.989030979,0.004310345,0.003816555,0.003110899,0.002195713,1,1,0,0,0,0,0
9606.ENSP00000272198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000359571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000233615,0,0,0,0,0.014683544,0,0.012987013,0,0,0,0,0,0,0.013187596,0.01317716,0.012698199,0.01010101,0.009546539,0.010752688,0.004716396,0.009167303,0.00186162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012810218,0.60161416,8.35E-05,0.000101788,6.09E-05,2.85E-05,1,1,1,0,0,0,0
9606.ENSP00000298717,0,0.166666667,0,0,0.147341772,0.112149533,0.207792208,0.036101083,0.107142857,0.052631579,0,0,0,0.16093715,0.158944105,0.180596614,0.145800866,0.176610979,0.16226784,0.097182574,0.10236822,0.103319888,0.063603917,0.066790929,0.049343594,0.065246942,0.042028986,0.046511628,0.058223289,0.040935673,0.022222222,0,0,0,0,0,0,0,0,0,1,0.166914615,0.865088924,0.000780031,0.000936771,0.000653903,0.000397173,1,1,0,0,0,0,0
9606.ENSP00000363229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000351015,0,0,0,0,0.075443038,0.112149533,0.038961039,0.075812274,0.107142857,0.052631579,0.045685279,0,0,0.081446204,0.0998622,0.139478635,0.116940837,0.109785203,0.122189638,0.050949485,0.08250573,0.078498294,0.081510631,0.079527804,0.067451335,0.122338015,0.134782609,0.11627907,0.154261705,0.140350877,0.081481481,0.058824567,0.058037419,0.031480571,0.0210615,0.039419087,0.037735849,0.006736991,0.049399199,0.008284024,1,0.100583875,0.967242,8.14E-05,0.000691914,0.000373698,0.000162576,1,1,1,0,0,0,0
9606.ENSP00000376077,0,0.333333333,0,0,0.461772152,0.392523364,0.311688312,0.115523466,0.178571429,0,0.228426396,0.35,0,0.528015729,0.497717682,0.522171459,0.435555556,0.496420048,0.373411535,0.350192379,0.436210848,0.299410487,0.107333516,0.104069587,0.1258488,0.208880834,0.213043478,0.162790698,0.162064826,0.187134503,0.275925926,0.187642253,0.190530737,0.134776193,0.220443696,0.190871369,0.136792453,0.190231362,0.182910547,0.242011834,1,0.55675384,0.99,0.000794913,0.003830541,0.00243292,0.001302586,1,1,0,0,0,0,0
9606.ENSP00000424870,0,0.166666667,0,0,0.126075949,0.028037383,0.051948052,0,0,0,0,0,0,0.173316235,0.116053742,0.093187315,0.028917749,0.034208433,0.019550342,0.045302222,0.056531704,0.071362085,0.002837009,0.003106555,0.007243096,0.001132759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.160944927,0.820532646,0.001085776,0.000673226,0.000543941,0.000387026,1,1,0,0,0,0,1
9606.ENSP00000349629,0,0,0,0,0.017721519,0.009345794,0.025974026,0.036101083,0,0,0,0,0,0.023814003,0.034019464,0.036683687,0.021125541,0.024661893,0.024437928,0.006516073,0.008403361,0.008067018,0.024007809,0.020192606,0.030330466,0.028998641,0.023188406,0.014534884,0.036014406,0.064327485,0.001851852,0,0,0,0,0,0,0,0,0,1,0.02693301,0.4403718,4.15E-05,0.000142162,8.32E-05,3.87E-05,1,1,1,0,0,0,0
9606.ENSP00000291890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000354497,0,0,0,0,0.018734177,0.009345794,0.064935065,0.010830325,0,0,0.096446701,0.1,0.017391304,0.02082233,0.022004995,0.022440204,0.013160173,0.015513126,0.005865103,0.031463324,0.051948052,0.035370773,0.004163997,0.005902454,0.006790403,0.006796556,0.004347826,0,0.009003601,0.005847953,0,0.113961572,0.086292478,0.069847516,0.044650379,0.049792531,0.018867925,0.094406524,0.141522029,0.157988166,1,0.035016699,0.935059776,3.67E-05,0.000200591,0.000119427,5.36E-05,1,1,1,0,0,0,0
9606.ENSP00000318195,0,0.166666667,0,0,0.277468354,0.261682243,0.142857143,0.115523466,0.285714286,0.263157895,0.010152284,0.1,0,0.344266624,0.367539402,0.411918839,0.273246753,0.296738266,0.261974585,0.179347152,0.213139801,0.214086255,0.105747232,0.114010562,0.088275238,0.222473947,0.233333333,0.197674419,0.175870348,0.233918129,0.142592593,0.010145209,0.012982054,0.013280866,0.031451839,0.026970954,0.04245283,0.007889372,0.012016021,0.011242604,1,0.355352604,0.93933,0.000794913,0.002112493,0.001355492,0.000728707,1,1,0,0,0,0,0
9606.ENSP00000338413,0,0.666666667,0,0,0.175189873,0.140186916,0.090909091,0.014440433,0.071428571,0,0,0,0,0.186494787,0.180044785,0.18906208,0.147936508,0.137629276,0.113391984,0.106056845,0.14973262,0.123797704,0.018699857,0.011183597,0.011770032,0.072496602,0.030434783,0.014534884,0.005402161,0.029239766,0,0,0,0,0,0,0,0,0,0,1,0.185301695,0.952725458,0.006024096,0.003117095,0.003665258,0.003287867,1,1,0,0,0,0,0
9606.ENSP00000308610,0,0,0,0,0.033924051,0.046728972,0,0.003610108,0,0,0.010152284,0,0,0.037325365,0.044914305,0.049516259,0.023607504,0.024264121,0.036168133,0.006950478,0.011459129,0.006825939,0.004804612,0.006523765,0.006790403,0.008608971,0.005797101,0.002906977,0.00060024,0.005847953,0,0.00151737,0.001145475,0.001475652,0.00336984,0.004149378,0,0.012764826,0,0,1,0.037536147,0.56592697,2.22E-05,0.000236949,0.000124211,5.32E-05,1,1,1,0,0,0,0
9606.ENSP00000347433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000353132,0,0,0,0,0.006075949,0.018691589,0,0.003610108,0,0,0,0,0,0.007287454,0.01037809,0.007995163,0.00998557,0.009546539,0.001955034,0.006205784,0.010695187,0.00031027,0.00033556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007477886,0.1811095,2.69E-05,6.34E-05,3.28E-05,1.35E-05,1,1,1,0,0,0,0
9606.ENSP00000375986,0,0,0,0,0.067341772,0.037383178,0.012987013,0.02166065,0,0.052631579,0,0,0,0.056223185,0.067048489,0.083378124,0.075093795,0.079554495,0.08797654,0.024202557,0.035141329,0.04623022,0.025197523,0.016464741,0.015844273,0.017217943,0.024637681,0.014534884,0.014405762,0.011695906,0.009259259,0,0,0,0,0,0,0,0,0,1,0.060062884,0.815189184,5.02E-05,0.00038042,0.000261181,0.000136049,1,1,1,0,0,0,0
9606.ENSP00000359991,0,0,0,0,0.065316456,0.074766355,0.025974026,0.003610108,0.035714286,0,0.010152284,0,0,0.075263897,0.085177849,0.081832841,0.047965368,0.048926014,0.048875855,0.028484548,0.041252865,0.04778157,0.005872304,0.00341721,0.003168855,0.012233802,0.013043478,0,0.00180072,0,0,0.004904988,0.009545628,0.003935071,0.00168492,0.002074689,0,8.86E-05,0,0,1,0.074793057,0.5414739,2.15E-05,0.000297327,0.000160031,6.85E-05,1,1,1,0,0,0,0
9606.ENSP00000339958,0,0,0.5,0,0.02278481,0.009345794,0,0.075812274,0.035714286,0,0,0,0,0.016367379,0.018689174,0.024388605,0.014776335,0.019093079,0.008797654,0.010736006,0.017570665,0.065156686,0.070040572,0.068654862,0.072883658,0.057544178,0.04057971,0.055232558,0.072028812,0.093567251,0.031481481,0,0,0,0,0,0,0,0,0,1,0.025339621,0.479619,0.000794913,0.00029445,0.000293938,0.00024005,1,1,0,0,0,0,0
9606.ENSP00000298746,0,0.166666667,0,0,0.081012658,0.056074766,0.038961039,0.003610108,0,0,0,0,0,0.123841496,0.107484282,0.108908895,0.057835498,0.046539379,0.068426197,0.063919573,0.072574484,0.056469128,0.007504347,0.00341721,0.004979629,0.000906208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.11953574,0.685,0.004310345,0.001361127,0.001407933,0.001200401,1,1,0,0,0,0,0
9606.ENSP00000379503,0,0,0,0,0.086075949,0.009345794,0,0.014440433,0,0,0,0,0,0.069747209,0.082766342,0.102526203,0.081847042,0.097852029,0.119257087,0.036055604,0.034377387,0.061433447,0.025777127,0.010872942,0.009053871,0.009741731,0.004347826,0.00872093,0.015606242,0.01754386,0,0.002717152,0,0,0.00084246,0,0,0,0,0,1,0.073791272,0.4506873,3.38E-05,0.000596728,0.000331987,0.000144671,1,1,1,0,0,0,0
9606.ENSP00000295228,0,0,0,0,0.014683544,0,0,0,0,0,0,0,0,0.013647019,0.01812936,0.024187046,0.011832612,0.009148767,0.03030303,0.006329899,0.006111536,0.005584859,0.002257405,0.001863933,0.001810774,0.006796556,0,0,0.016206483,0.023391813,0,0.001358576,0.001145475,0.000491884,0.00028082,0.002074689,0.009433962,0,0,0,1,0.014271088,0.70043138,1.54E-05,0.000122042,6.29E-05,2.54E-05,1,1,1,0,0,0,0
9606.ENSP00000361158,0,0.166666667,0,0,0.025822785,0.009345794,0,0,0,0,0,0,0,0.032061903,0.023124623,0.023649557,0.027821068,0.04017502,0.029325513,0.0114807,0.010695187,0.010549178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.030785541,0.418607376,0.000780031,0.000323808,0.000290744,0.000229533,1,1,0,0,0,0,0
9606.ENSP00000381549,0,0,0,0,0.020759494,0.028037383,0,0,0,0,0,0,0,0.017978975,0.017225045,0.017266864,0.016103896,0.018695306,0.013685239,0.010301601,0.003055768,0.00186162,0.002821757,0.00341721,0,0.000679656,0,0.005813953,0.040216086,0.035087719,0.011111111,0,0,0,0,0,0,0,0,0,1,0.01804316,0.527383,5.30E-05,0.000176594,0.000114107,5.73E-05,1,1,1,0,0,0,0
9606.ENSP00000225823,0,0,0,0,0.003544304,0,0,0.018050542,0,0,0,0,0,0.003751348,0.00378951,0.005374899,0.004386724,0.002784407,0.003910068,0.00142733,0,0.00062054,0.029956377,0.027648338,0.026708918,0.0301314,0.065217391,0.029069767,0.008403361,0.005847953,0.02037037,0,0,0,0,0,0,0,0,0,1,0.00740216,0.72054873,7.96E-06,4.88E-05,2.31E-05,8.69E-06,1,1,1,0,0,0,0
9606.ENSP00000410758,0,0,0,0,0.105822785,0.121495327,0.25974026,0,0,0,0,0,0,0.16617529,0.176728964,0.357968288,0.107359307,0.10779634,0.128054741,0.091162964,0.063407181,0.147067949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.166966676,0.968115888,0.000255102,0.001262937,0.00067543,0.000293275,1,1,1,0,0,0,0
9606.ENSP00000347710,0,0,0,0,0.015189873,0.028037383,0.090909091,0,0.035714286,0,0,0,0,0.020021054,0.02588063,0.040244558,0.028340548,0.031026253,0.038123167,0.022713169,0.0236822,0.041576171,0.010051554,0.013668841,0.025803531,0.010647938,0.017391304,0.026162791,0.027611044,0.01754386,0.038888889,0,0,0,0,0,0,0,0,0,1,0.022634014,0.46764,1.81E-05,0.000191638,9.39E-05,3.74E-05,1,1,1,0,0,0,0
9606.ENSP00000351631,0,0,0,0,0.009620253,0,0,0.010830325,0,0,0,0,0,0.010002388,0.013693911,0.014915345,0.005772006,0.00636436,0.008797654,0.002544371,0.00381971,0,0.006436655,0.007766387,0.011317338,0.002718623,0.004347826,0,0.00120048,0,0.016666667,0,0,0,0,0,0,0,0,0,1,0.010666242,0.23185008,9.45E-06,4.71E-05,2.38E-05,9.57E-06,1,1,1,0,0,0,0
9606.ENSP00000255674,0,0,0,0,0.002531646,0,0,0.003610108,0,0.052631579,0,0,0,0.007367039,0.010765653,0.01162322,0.002077922,0,0,0.00086881,0.003055768,0,0.009243159,0.00621311,0.003621548,0.009288627,0.007246377,0.002906977,0.032412965,0.011695906,0.024074074,0,0,0,0,0,0,0,0,0,1,0.008372392,0.2595136,6.19E-06,3.80E-05,1.73E-05,5.98E-06,1,1,1,0,0,0,0
9606.ENSP00000358831,0,0,0,0,0.005063291,0,0,0.007220217,0.035714286,0,0,0,0,0.004511023,0.004435449,0.005845203,0.001847042,0.003579952,0.002932551,0.001985851,0.000763942,0.00124108,0.00579604,0.005902454,0.011317338,0.009968283,0.014492754,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005143019,0.252997236,3.06E-05,4.35E-05,2.47E-05,1.15E-05,1,1,1,0,0,0,0
9606.ENSP00000258200,0,0,0,0,0.006582278,0.009345794,0,0,0,0,0.035532995,0.05,0,0.005258036,0.006071828,0.006113948,0.007561328,0.007159905,0.004887586,0.003971702,0.005347594,0.00031027,0,0,0,0,0,0,0,0,0,0.032305874,0.01641848,0.012788982,0.01291772,0.002074689,0.004716981,0.009928198,0.009345794,0.010059172,1,0.008631121,0.698801904,1.77E-05,2.69E-05,1.68E-05,8.12E-06,1,1,1,0,0,0,0
9606.ENSP00000260643,0,0,0,0,0.014683544,0.009345794,0,0.039711191,0.035714286,0,0.010152284,0,0,0.014439251,0.018818362,0.01894652,0.015526696,0.019888624,0.011730205,0.003040834,0.005347594,0.005584859,0.036438791,0.031376204,0.04753282,0.034662438,0.043478261,0.020348837,0.044417767,0.035087719,0.059259259,0.005152002,0.008018328,0.004426955,0.00449312,0.012448133,0,0.002393405,0.005340454,0.008284024,1,0.019620773,0.565586224,3.70E-05,0.000128432,7.00E-05,3.07E-05,1,1,1,0,0,0,1
9606.ENSP00000351314,0,0.166666667,0,0,0.102278481,0.037383178,0.051948052,0.003610108,0,0.052631579,0.010152284,0,0,0.112741197,0.07729739,0.08452029,0.019451659,0.026650756,0.034213099,0.049770386,0.065699007,0.063605337,0.005780788,0.010872942,0.012222725,0.019936565,0.024637681,0.020348837,0.049819928,0.035087719,0.033333333,0.004199234,0.004200076,0.003443187,0.0042123,0.002074689,0,0.005673256,0,0,1,0.107478044,0.910056042,0.001085776,0.000624969,0.000526104,0.00038132,1,1,0,0,0,0,0
9606.ENSP00000481721,0,0,0,0,0.044556962,0.037383178,0.038961039,0,0.035714286,0,0,0,0,0.049615821,0.054172767,0.096949745,0.048600289,0.052108194,0.08797654,0.021099665,0.032085561,0.020788086,0.013056344,0.00963032,0.006337709,0.006570005,0.004347826,0.002906977,0.041416567,0.005847953,0.005555556,0,0,0,0,0,0,0,0,0,1,0.051662094,0.455265954,9.28E-05,0.000445006,0.000239588,0.000105817,1,1,1,0,0,0,0
9606.ENSP00000355053,0,0,0,0,0.007088608,0.028037383,0,0,0,0,0,0,0,0.009425396,0.010980966,0.009271701,0.004155844,0.005171042,0.002932551,0.000558521,0,0.00062054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009023947,0.308573166,2.44E-05,0.000114446,5.29E-05,1.93E-05,1,1,1,0,0,0,1
9606.ENSP00000364883,0,0,0,0,0.083037975,0.065420561,0,0.003610108,0,0,0,0,0,0.099767033,0.075015072,0.035004031,0.032380952,0.025059666,0.021505376,0.012163336,0.009167303,0.008687558,0.001143955,0.000621311,0.007243096,0.001132759,0.002898551,0.002906977,0,0,0,0,0,0,0,0,0,0,0,0,1,0.092410261,0.331902765,2.58E-05,0.000558066,0.00031408,0.000142815,1,1,1,0,0,0,0
9606.ENSP00000358525,0,0,0.5,1,0.007594937,0.018691589,0,0.122743682,0.107142857,1,0.314720812,0.25,0.07826087,0.005972493,0.009172337,0.011690406,0.018874459,0.018297534,0.039100684,0.006267842,0.012987013,0.009618368,0.132668314,0.127679404,0.147125396,0.209107386,0.230434783,0.281976744,0.422569028,0.286549708,0.588888889,0.20787974,0.209240168,0.298081653,0.187306936,0.242738589,0.226415094,0.066660757,0.130841121,0.539053254,1,0.049877814,0.92335005,0.002159827,0.001332442,0.001527712,0.001335164,1,1,0,0,0,0,0
9606.ENSP00000367239,0,0,0,0,0.009113924,0.018691589,0.012987013,0,0,0,0,0,0,0.011458431,0.011153217,0.012429454,0.003924964,0.00318218,0,0.006640189,0.004583652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011025938,0.265855878,1.06E-05,2.93E-05,1.61E-05,6.99E-06,1,1,1,0,0,0,0
9606.ENSP00000465638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000275198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000386439,0,0,0,0,0.00556962,0.018691589,0,0.007220217,0,0,0,0,0,0.005124189,0.006502455,0.005845203,0.008831169,0.012728719,0.007820137,0.006826362,0.006111536,0.004964319,0.008129709,0.012736875,0.009506564,0.018577254,0.017391304,0.023255814,0.010204082,0.064327485,0.02037037,0,0,0,0,0,0,0,0,0,1,0.006545517,0.406125281,9.60E-06,7.54E-05,3.55E-05,1.34E-05,1,1,1,0,0,0,0
9606.ENSP00000227524,0,0.166666667,0,0,0.169113924,0.14953271,0.545454545,0.02166065,0.035714286,0,0.243654822,0,0.034782609,0.256189543,0.290285074,0.508868584,0.155901876,0.160302307,0.163245357,0.150862604,0.12987013,0.274588892,0.022589305,0.025784405,0.022181983,0.031943815,0.046376812,0.014534884,0.082833133,0.093567251,0.024074074,0.260123154,0.186330661,0.160354156,0.095478798,0.076763485,0.094339623,0.332417339,0.396528705,0.337278107,1,0.292950121,0.971028,0.000780031,0.002027036,0.00120841,0.000626825,1,1,0,0,0,0,0
9606.ENSP00000355923,0,0,0,0,0.056708861,0.037383178,0.025974026,0,0.035714286,0,0,0,0,0.058324953,0.068340367,0.079078205,0.064588745,0.084327765,0.065493646,0.035993546,0.048892284,0.082221533,0.001021933,0.001242622,0.000452694,0.040099683,0.031884058,0.005813953,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05949021,0.69257678,1.51E-05,0.000290838,0.000152081,6.26E-05,1,1,1,0,0,0,0
9606.ENSP00000417418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000359958,0,0,0,0,0.069367089,0.037383178,0.025974026,0.014440433,0.035714286,0,0,0,0,0.080587048,0.080699337,0.099637194,0.040981241,0.03699284,0.048875855,0.045302222,0.057295646,0.044989141,0.024267106,0.026095061,0.019013128,0.005663797,0.004347826,0.002906977,0.023409364,0.005847953,0.001851852,0,0,0,0,0,0,0,0,0,1,0.081482136,0.593131275,5.26E-05,0.000481836,0.000286844,0.00013288,1,1,1,0,0,0,0
9606.ENSP00000388713,0,0,0,0,0.023291139,0.037383178,0,0.018050542,0.071428571,0,0,0,0,0.02624858,0.034837654,0.034399355,0.024357864,0.023468576,0.021505376,0.004964627,0.008403361,0.00155135,0.028629389,0.023609817,0.015844273,0.015858632,0.02173913,0.020348837,0.008403361,0,0,0,0,0,0,0,0,0,0,0,1,0.029316783,0.398898,2.21E-05,0.000159301,8.63E-05,3.75E-05,1,1,1,0,0,0,0
9606.ENSP00000244061,0,0,0,0,0.033417722,0.018691589,0.038961039,0,0,0,0,0,0,0.026196126,0.026397382,0.029226015,0.026435786,0.025855211,0.024437928,0.014831823,0.029029794,0.017995656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.026006951,0.482660856,8.83E-05,0.000196252,0.000132105,6.69E-05,1,1,1,0,0,0,0
9606.ENSP00000369014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000385461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000479964,0,0,0,0,0.009620253,0.018691589,0.012987013,0.014440433,0.071428571,0,0,0,0,0.013753735,0.015114977,0.022843322,0.01015873,0.010342084,0.008797654,0.009929254,0.009931245,0.008377288,0.011653092,0.009009009,0.004074242,0.011554146,0.007246377,0.011627907,0.030612245,0.005847953,0.005555556,0,0,0,0,0,0,0,0,0,1,0.015225543,0.5581188,3.19E-05,0.000110106,6.06E-05,2.62E-05,1,1,1,0,0,0,0
