protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6
9606.ENSP00000265742,0.0001501486159716,9.408133710200984e-05,4.49861754366912e-05
9606.ENSP00000346206,0.0001724614350349,9.543780531748096e-05,4.213909854629155e-05
9606.ENSP00000393453,0.0,0.0,0.0
9606.ENSP00000363529,0.0,0.0,0.0
9606.ENSP00000484862,0.0,0.0,0.0
9606.ENSP00000289921,2.7935096488570497e-05,1.653762630765802e-05,7.686137306956224e-06
9606.ENSP00000350353,0.0001935972101156,0.0002279391034877,0.000206234740375
9606.ENSP00000484634,0.0005484204826966,0.000278075956001,0.0001148681296709
9606.ENSP00000381005,0.0,0.0,0.0
9606.ENSP00000269289,0.0009001944196723,0.0007820302511271,0.000593285256205
9606.ENSP00000263563,2.6484175967362493e-05,1.3339688432444796e-05,5.296952748722904e-06
9606.ENSP00000324587,0.0010598627954346,0.0015050515641495,0.0014750801113276
9606.ENSP00000257776,4.871198897985392e-05,2.4159820865528708e-05,9.504617748689248e-06
9606.ENSP00000356908,0.0,0.0,0.0
9606.ENSP00000478492,0.0,0.0,0.0
9606.ENSP00000359230,0.000155468404906,9.705132350778522e-05,4.77862187135704e-05
9606.ENSP00000266732,0.0010740894884584,0.0005886581985564,0.0002554494484838
9606.ENSP00000333539,4.03537881301771e-05,1.969017720777374e-05,7.557502305224596e-06
9606.ENSP00000363799,0.0,0.0,0.0
9606.ENSP00000367890,6.028478917384012e-05,3.096048711197575e-05,1.2467513857852666e-05
9606.ENSP00000443411,0.0,0.0,0.0
9606.ENSP00000368716,0.0004626948867444,0.0002572232102856,0.0001133481634312
9606.ENSP00000480763,0.0004114313332201,0.000230884118167,0.0001030205206803
9606.ENSP00000484411,8.338193829364706e-05,3.914158038520144e-05,1.434422722657992e-05
9606.ENSP00000295201,0.0,0.0,0.0
9606.ENSP00000414019,0.0,0.0,0.0
9606.ENSP00000462664,0.0018442616492607,0.002252918783235,0.0020666626437153
9606.ENSP00000396308,0.0003883672257121,0.000337647084661,0.0002555639611225
9606.ENSP00000335655,0.0001888458269259,9.002941168223121e-05,3.369483522668314e-05
9606.ENSP00000358532,3.833193265863144e-05,2.4180942831801844e-05,1.1782195387238178e-05
9606.ENSP00000472847,0.0004634536699237,0.000379588397156,0.0002753000808046
9606.ENSP00000319126,0.0,0.0,0.0
9606.ENSP00000445052,0.0001814338369957,9.450037024852806e-05,3.925950171710149e-05
9606.ENSP00000350418,0.0,0.0,0.0
9606.ENSP00000405222,0.0,0.0,0.0
9606.ENSP00000404833,9.263440819431878e-05,5.4346129717042423e-05,2.4926907773624277e-05
