,protein,RW_positive_10_0.1,RW_positive_10_0.2,RW_positive_10_0.3,RW_positive_10_0.4,RW_positive_10_0.5,RW_positive_10_0.6,RW_positive_10_0.7,RW_positive_10_0.8,RW_positive_10_0.9,RW_positive_10_1.0
3590,9606.ENSP00000236147,0.0008526160345354583,0.0016623163573967759,0.002256115105410572,0.003113905022473773,0.0036977679883420933,0.004237705234118039,0.005000482542527607,0.005638207741867518,0.006627362319704844,0.00719516493336414
3591,9606.ENSP00000369050,0.0015156763838604093,0.0029576092347269878,0.004014092104625888,0.00553178160043899,0.006583005691936705,0.007545436114014592,0.008915732301829848,0.010038925509434193,0.011828065500594676,0.012874402425950393
3592,9606.ENSP00000202556,0.0008696773948031478,0.001568498777487548,0.00247940793633461,0.0029536489128076937,0.003520722824760014,0.004131363133637933,0.005128797009092523,0.005563068094488699,0.006299698870861903,0.006948298203496961
3593,9606.ENSP00000328992,0.0007036248716758564,0.0013127671190886758,0.001846793747972697,0.002367781002249103,0.002900687777582789,0.003588962437788723,0.00423090915865032,0.004842724141781218,0.005336769627319882,0.005768039020040305
3594,9606.ENSP00000359512,0.00040180432552006096,0.0005714290737159899,0.0008803071068541612,0.0011421444951338344,0.001419597998392419,0.0016505755784237408,0.0018661854264792055,0.0021132487345312256,0.00232887800939352,0.0025001372441693093
3595,9606.ENSP00000339260,0.00048632231664669234,0.0006923650216776878,0.001076715507224435,0.0013945816808700329,0.0017465520031691995,0.0020255283470760332,0.002301383989106398,0.002625391234687413,0.002894915449360269,0.003105588277321658
3596,9606.ENSP00000355837,0.0007603745179949328,0.0016356898777303286,0.0023521622715634294,0.0029708582478633616,0.003527577588101849,0.004179520365141798,0.004820242949790554,0.005453250909340568,0.005857207423105137,0.006497106369351968
3597,9606.ENSP00000328676,1.6959556262463593e-05,2.416759372181332e-05,3.735980413921425e-05,4.8385822594809724e-05,6.0195061053036625e-05,7.000129090783958e-05,7.907874561396966e-05,8.964680381495782e-05,9.883736186111491e-05,0.00010627891447256843
3598,9606.ENSP00000274606,0.006762639037333429,0.013143260352080688,0.01758804763085209,0.02419769568950869,0.028738545603118837,0.032903583749430254,0.038905149180209264,0.04377943105646409,0.05154023031354882,0.05637891514925286
3599,9606.ENSP00000040663,0.0002049017975878087,0.00036777148761757417,0.0005833263485328644,0.0006967091130718472,0.0008306794588861521,0.0009734301247590338,0.0012097353810531786,0.0013124955339662847,0.0014870668910589302,0.0016415511936429539
3600,9606.ENSP00000342793,0.0016633628911222331,0.0032425564058939926,0.004448228755791206,0.006118345983850304,0.007257028388266917,0.00830285295523936,0.009794896905077621,0.011048847642086912,0.012999314843909815,0.014103509260166902
3601,9606.ENSP00000367130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3602,9606.ENSP00000222247,0.008982783765532076,0.01271789037855342,0.019574545440264046,0.02553228015312925,0.03177137204329483,0.03698393190279603,0.04187382943928242,0.047382408229168504,0.05227743380237371,0.055981032288400456
3603,9606.ENSP00000350224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3604,9606.ENSP00000220325,0.000734623954485869,0.0014158383237372618,0.002015450834733201,0.0025609260774217546,0.0031457578006666154,0.003895562775142025,0.004611076234141365,0.005277039505017456,0.0058392029168317094,0.006318714607914444
