,protein,RWR_positive_0.6_0.1,RWR_positive_0.6_0.2,RWR_positive_0.6_0.3,RWR_positive_0.6_0.4,RWR_positive_0.6_0.5,RWR_positive_0.6_0.6,RWR_positive_0.6_0.7,RWR_positive_0.6_0.8,RWR_positive_0.6_0.9,RWR_positive_0.6_1.0
4570,9606.ENSP00000253055,0.0001507943846404115,0.00029949136631665326,0.00042586455220839,0.000473506709102248,0.0005677983560198487,0.0006661289248194506,0.0008925329033865296,0.0009408734018928143,0.001044920776784239,0.0011058378334775402
4571,9606.ENSP00000418770,0.0024928315851490395,0.0033195591151448578,0.004270074653840653,0.0071402710695181,0.008037014783176397,0.009660475718478629,0.012453395120128703,0.017131378166762738,0.017975102658020378,0.019054254979165318
4572,9606.ENSP00000441417,9.356941725099923e-06,2.1789198359107894e-05,5.591705509665933e-05,7.039912672188558e-05,9.490561751497904e-05,0.00010563039757907634,0.00013734628478327888,0.00014232186603702928,0.00017696193402715746,0.0002026339854730253
4573,9606.ENSP00000357726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4574,9606.ENSP00000457258,9.303914125271778e-05,0.00015721659776898845,0.0001913212153361186,0.00025351997897558344,0.0003755419573654111,0.0004900571052570381,0.0006395029840420507,0.002430671052652742,0.002587273317292755,0.002638402493759721
4575,9606.ENSP00000215794,0.0005085351566359711,0.0006091397181110446,0.000877465545303051,0.0012410913312277906,0.0013498631203400994,0.0018344978696953546,0.0020409448159294926,0.0023194892875958184,0.002455226659140765,0.002605845719950125
4576,9606.ENSP00000346879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4577,9606.ENSP00000376110,2.6958311532546005e-05,3.852203869351468e-05,4.775263453536942e-05,5.763522252034716e-05,0.0001540153003255295,0.00016883614830379468,0.00019552458414301725,0.0002079231820999744,0.00022057922754407206,0.00022815230359607937
4578,9606.ENSP00000355299,0.0013151351928189622,0.0013422113314883204,0.0013654088847445316,0.0014596877496422624,0.001477765194702046,0.0015643760280258235,0.0015828631680335486,0.0016021439591664822,0.001622131264551131,0.0016382262194346488
4579,9606.ENSP00000331944,4.972255595529232e-05,0.0005743784819685308,0.0005964703633509804,0.0006658497052264876,0.0006996737864714802,0.0007234835705413816,0.0008074606092557425,0.0008442388781554713,0.0008820441085824143,0.000945241532300471
4580,9606.ENSP00000341562,2.5635336452700977e-06,5.789915339497751e-06,7.96219791512329e-06,3.748326403714408e-05,3.872739068723045e-05,4.1007741877097246e-05,4.2995604153312594e-05,4.406282196806847e-05,4.9138003115614676e-05,5.1627036452687845e-05
4581,9606.ENSP00000460871,0.000752695597918674,0.0017713378288813084,0.007278858434121403,0.007478360834367255,0.008117976019081695,0.00844298116545632,0.009237409200064953,0.009655056071509861,0.010691826231277252,0.011919193126306056
4582,9606.ENSP00000319482,3.921228350858648e-05,9.602322443752634e-05,0.00011372030823322844,0.00016402733603996492,0.00022330884766123883,0.0002487312284043639,0.0003038163760684836,0.00034974184904691533,0.0004389187391797123,0.00046625925919809843
4583,9606.ENSP00000397911,2.5383705676280676e-05,3.4174751601066475e-05,5.068250695958083e-05,9.996613740172833e-05,0.00011681153169585603,0.0001223526197041518,0.00013931111408578862,0.0001491250651078891,0.00017139749449280431,0.00028026918634684137
4584,9606.ENSP00000269973,2.3377499281409155e-05,4.9074126161776946e-05,6.452172942258966e-05,7.54286005825466e-05,8.537066205815003e-05,0.00010949245421699702,0.00012707688245152928,0.00015146425752579637,0.00017626264521796115,0.0002777719087077538
4585,9606.ENSP00000280187,0.00014548580243369395,0.000272413967905256,0.0003865151140740581,0.0005950349391113904,0.0006615414992437478,0.0008580707725065268,0.0013563572685167675,0.0014023858388806476,0.0014655855557368744,0.0015903071660091953
4586,9606.ENSP00000360968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4587,9606.ENSP00000372206,2.306315823381039e-05,2.6848724604546515e-05,3.254330685329344e-05,3.777732162216289e-05,5.058493817206738e-05,6.1004460259576654e-05,8.174176221366244e-05,8.875301935919745e-05,9.549177292710756e-05,0.00018824021522847643
4588,9606.ENSP00000297504,5.1546870059799195e-05,0.0001338860112760513,0.00020915182381310576,0.0002578794383060883,0.0002941404003298145,0.0003404869425826839,0.0005024482304282027,0.0005691708987082774,0.0006558695492384434,0.0006918432706540461
4589,9606.ENSP00000262894,7.313524214540935e-06,2.4550207815148506e-05,2.9818169074782493e-05,3.3694652320559487e-05,4.3830337006674105e-05,4.9149248441352614e-05,5.716018372158729e-05,6.363244668822218e-05,6.579246187480053e-05,8.067988952144392e-05
4590,9606.ENSP00000365963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4591,9606.ENSP00000297130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4592,9606.ENSP00000274545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4593,9606.ENSP00000388942,0.001302645899605309,0.0031968284686840543,0.0033129075246612766,0.0035559595549474058,0.003664239830380885,0.004196670557008691,0.0043267108389860864,0.004395853323304042,0.004494936131054426,0.0050393274289162885
4594,9606.ENSP00000263635,0.00040662221760181394,0.0004959328861964736,0.0006394463168734321,0.0014061883358877992,0.001532715452102865,0.001806493467161781,0.00191167934559562,0.002005021821513171,0.0021840269860780377,0.0022532255774580495
4595,9606.ENSP00000259953,5.6547753027529586e-05,6.758757432667486e-05,8.442102049648183e-05,0.00011670898341385842,0.00017716590434625065,0.0001881313922569236,0.000242552715295334,0.0002650140092810595,0.00028201483633313277,0.00031863066503113506
