,gene_id,hpa_location,provenance,StringID
425,TGFBR3L,plasma membrane:endomembrane system,uniprot,9606.ENSP00000457962
426,SMIM22,plasma membrane:endomembrane system,uniprot,9606.ENSP00000481592
427,SMIM22,nuclear membrane:nucleus,uniprot,9606.ENSP00000481592
428,SMIM22,endosomes:vesicles:endomembrane system,uniprot,9606.ENSP00000481592
431,MIEF1,mitochondria:cytoplasm,uniprot,9606.ENSP00000327124
432,DCDC1,midbody:microtubules:cytoplasm,uniprot,9606.ENSP00000385936
433,DCDC1,cytoplasm,uniprot,9606.ENSP00000385936
434,DCDC1,microtubules:cytoplasm,uniprot,9606.ENSP00000385936
435,DCDC1,actin filaments:cytoplasm,uniprot,9606.ENSP00000385936
436,DCDC1,intermediate filaments:cytoplasm,uniprot,9606.ENSP00000385936
437,DCDC1,mitotic spindle:microtubules:cytoplasm,uniprot,9606.ENSP00000385936
438,DNASE2,lysosomes:vesicles:endomembrane system,uniprot,9606.ENSP00000222219
439,AGPS,peroxisomes:vesicles:endomembrane system,uniprot,9606.ENSP00000264167
440,UBXN8,endoplasmic reticulum:endomembrane system,uniprot,9606.ENSP00000479216
441,UBXN8,plasma membrane:endomembrane system,uniprot,9606.ENSP00000479216
442,KIF2A,cytoplasm,uniprot,9606.ENSP00000385000
443,KIF2A,microtubules:cytoplasm,uniprot,9606.ENSP00000385000
444,KIF2A,actin filaments:cytoplasm,uniprot,9606.ENSP00000385000
445,KIF2A,intermediate filaments:cytoplasm,uniprot,9606.ENSP00000385000
446,KIF2A,centrosome:cytoplasm,uniprot,9606.ENSP00000385000
447,KIF2A,mitotic spindle:microtubules:cytoplasm,uniprot,9606.ENSP00000385000
448,SGK1,cytoplasm,uniprot,9606.ENSP00000356832
449,SGK1,nucleus,uniprot,9606.ENSP00000356832
450,SGK1,endoplasmic reticulum:endomembrane system,uniprot,9606.ENSP00000356832
451,SGK1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000356832
452,SGK1,mitochondria:cytoplasm,uniprot,9606.ENSP00000356832
453,TK2,mitochondria:cytoplasm,uniprot,9606.ENSP00000299697
454,FZD9,plasma membrane:endomembrane system,uniprot,9606.ENSP00000345785
455,DDX39A,nucleus,uniprot,9606.ENSP00000242776
456,DDX39A,cytoplasm,uniprot,9606.ENSP00000242776
457,PDLIM1,cytoplasm,uniprot,9606.ENSP00000360305
458,PDLIM1,microtubules:cytoplasm,uniprot,9606.ENSP00000360305
459,PDLIM1,actin filaments:cytoplasm,uniprot,9606.ENSP00000360305
460,PDLIM1,intermediate filaments:cytoplasm,uniprot,9606.ENSP00000360305
461,ACOT7,cytoplasm,uniprot,9606.ENSP00000367086
462,ACOT7,cytosol:cytoplasm,uniprot,9606.ENSP00000367086
463,ACOT7,mitochondria:cytoplasm,uniprot,9606.ENSP00000367086
464,GPR25,plasma membrane:endomembrane system,uniprot,9606.ENSP00000301917
465,MYO1C,cytoplasm,uniprot,9606.ENSP00000352834
466,MYO1C,nucleus,uniprot,9606.ENSP00000352834
467,MYO1C,plasma membrane:endomembrane system,uniprot,9606.ENSP00000352834
468,MYO1C,microtubules:cytoplasm,uniprot,9606.ENSP00000352834
469,MYO1C,actin filaments:cytoplasm,uniprot,9606.ENSP00000352834
470,MYO1C,intermediate filaments:cytoplasm,uniprot,9606.ENSP00000352834
471,MYO1C,vesicles:endomembrane system,uniprot,9606.ENSP00000352834
472,MYO1C,nucleoplasm:nucleus,uniprot,9606.ENSP00000352834
473,MYO1C,nucleoli:nucleus,uniprot,9606.ENSP00000352834
474,SNAP23,plasma membrane:endomembrane system,uniprot,9606.ENSP00000249647
475,SNAP23,vesicles:endomembrane system,uniprot,9606.ENSP00000249647
476,HAX1,mitochondria:cytoplasm,uniprot,9606.ENSP00000329002
477,HAX1,endoplasmic reticulum:endomembrane system,uniprot,9606.ENSP00000329002
478,HAX1,nuclear membrane:nucleus,uniprot,9606.ENSP00000329002
479,HAX1,vesicles:endomembrane system,uniprot,9606.ENSP00000329002
480,HAX1,cytoplasm,uniprot,9606.ENSP00000329002
481,HAX1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000329002
482,HAX1,endomembrane system,uniprot,9606.ENSP00000329002
483,HAX1,nucleus,uniprot,9606.ENSP00000329002
484,EYA2,cytoplasm,uniprot,9606.ENSP00000333640
485,EYA2,nucleus,uniprot,9606.ENSP00000333640
486,FXYD1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000481244
487,FXYD1,nuclear membrane:nucleus,uniprot,9606.ENSP00000481244
488,AIP,cytoplasm,uniprot,9606.ENSP00000279146
489,CCL24,secreted proteins:secretory,uniprot,9606.ENSP00000400533
490,KCNK1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000355580
491,KCNK1,endosomes:vesicles:endomembrane system,uniprot,9606.ENSP00000355580
492,KCNK1,vesicles:endomembrane system,uniprot,9606.ENSP00000355580
493,KCNK1,cytoplasm,uniprot,9606.ENSP00000355580
494,KCNK1,microtubules:cytoplasm,uniprot,9606.ENSP00000355580
495,KCNK1,actin filaments:cytoplasm,uniprot,9606.ENSP00000355580
496,KCNK1,intermediate filaments:cytoplasm,uniprot,9606.ENSP00000355580
497,LGALS9,cytoplasm,uniprot,9606.ENSP00000378856
498,LGALS9,nucleus,uniprot,9606.ENSP00000378856
499,LGALS9,secreted proteins:secretory,uniprot,9606.ENSP00000378856
500,STXBP3,cytoplasm,uniprot,9606.ENSP00000359025
501,STXBP3,cytosol:cytoplasm,uniprot,9606.ENSP00000359025
502,STXBP3,plasma membrane:endomembrane system,uniprot,9606.ENSP00000359025
503,MASP2,secreted proteins:secretory,uniprot,9606.ENSP00000383690
504,AP4M1,golgi apparatus:endomembrane system,uniprot,9606.ENSP00000352603
505,AP4M1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000352603
506,AP4M1,endosomes:vesicles:endomembrane system,uniprot,9606.ENSP00000352603
507,ARVCF,cell junctions:plasma membrane:endomembrane system,uniprot,9606.ENSP00000263207
508,ARVCF,nucleus,uniprot,9606.ENSP00000263207
509,ARVCF,cytoplasm,uniprot,9606.ENSP00000263207
510,RAB27B,plasma membrane:endomembrane system,uniprot,9606.ENSP00000262094
511,RAB27B,nuclear membrane:nucleus,uniprot,9606.ENSP00000262094
512,RAB27B,endosomes:vesicles:endomembrane system,uniprot,9606.ENSP00000262094
513,HRK,plasma membrane:endomembrane system,uniprot,9606.ENSP00000257572
514,HRK,nuclear membrane:nucleus,uniprot,9606.ENSP00000257572
515,HRK,mitochondria:cytoplasm,uniprot,9606.ENSP00000257572
516,AP3B1,vesicles:endomembrane system,uniprot,9606.ENSP00000255194
517,AP3B1,cytoplasm,uniprot,9606.ENSP00000255194
518,AP3B1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000255194
519,AP3B1,golgi apparatus:endomembrane system,uniprot,9606.ENSP00000255194
520,SULT2B1,cytoplasm,uniprot,9606.ENSP00000201586
521,SULT2B1,cytosol:cytoplasm,uniprot,9606.ENSP00000201586
522,SULT2B1,nucleus,uniprot,9606.ENSP00000201586
523,TLR4,plasma membrane:endomembrane system,uniprot,9606.ENSP00000363089
524,TLR4,endosomes:vesicles:endomembrane system,uniprot,9606.ENSP00000363089
525,TLR4,microtubules:cytoplasm,uniprot,9606.ENSP00000363089
526,TLR4,actin filaments:cytoplasm,uniprot,9606.ENSP00000363089
527,TLR4,intermediate filaments:cytoplasm,uniprot,9606.ENSP00000363089
528,RHOD,plasma membrane:endomembrane system,uniprot,9606.ENSP00000308576
529,RHOD,cytoplasm,uniprot,9606.ENSP00000308576
530,RHOD,endosomes:vesicles:endomembrane system,uniprot,9606.ENSP00000308576
531,APBB1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000477213
532,APBB1,cytoplasm,uniprot,9606.ENSP00000477213
533,APBB1,nucleus,uniprot,9606.ENSP00000477213
534,APBB1,microtubules:cytoplasm,uniprot,9606.ENSP00000477213
535,APBB1,actin filaments:cytoplasm,uniprot,9606.ENSP00000477213
536,APBB1,intermediate filaments:cytoplasm,uniprot,9606.ENSP00000477213
537,APBB1,nuclear speckles:nucleoplasm:nucleus,uniprot,9606.ENSP00000477213
538,LGALS8,vesicles:endomembrane system,uniprot,9606.ENSP00000435460
539,LGALS8,cytoplasm,uniprot,9606.ENSP00000435460
540,LGALS8,cytosol:cytoplasm,uniprot,9606.ENSP00000435460
541,NDUFS8,mitochondria:cytoplasm,uniprot,9606.ENSP00000315774
542,NDUFS8,plasma membrane:endomembrane system,uniprot,9606.ENSP00000315774
543,HAS3,plasma membrane:endomembrane system,uniprot,9606.ENSP00000304440
544,HAS3,golgi apparatus:endomembrane system,uniprot,9606.ENSP00000304440
545,HAS3,endosomes:vesicles:endomembrane system,uniprot,9606.ENSP00000304440
546,TNFRSF10A,plasma membrane:endomembrane system,uniprot,9606.ENSP00000221132
547,TNFRSF10A,cytoplasm,uniprot,9606.ENSP00000221132
548,TNFRSF10A,cytosol:cytoplasm,uniprot,9606.ENSP00000221132
549,NFKBIE,cytoplasm,uniprot,9606.ENSP00000275015
550,GRM8,plasma membrane:endomembrane system,uniprot,9606.ENSP00000344173
551,PSMD11,nucleus,uniprot,9606.ENSP00000261712
552,PSMD11,cytoplasm,uniprot,9606.ENSP00000261712
553,PSMD11,cytosol:cytoplasm,uniprot,9606.ENSP00000261712
554,RNF103,endoplasmic reticulum:endomembrane system,uniprot,9606.ENSP00000237455
555,RNF103,plasma membrane:endomembrane system,uniprot,9606.ENSP00000237455
556,BMPR1B,plasma membrane:endomembrane system,uniprot,9606.ENSP00000401907
557,SIRPB1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000371018
558,AGRP,secreted proteins:secretory,uniprot,9606.ENSP00000290953
559,AGRP,golgi apparatus:endomembrane system,uniprot,9606.ENSP00000290953
560,F2RL2,plasma membrane:endomembrane system,uniprot,9606.ENSP00000296641
561,MEN1,nucleus,uniprot,9606.ENSP00000337088
562,CBX4,nucleus,uniprot,9606.ENSP00000269397
563,CBX4,nuclear speckles:nucleoplasm:nucleus,uniprot,9606.ENSP00000269397
564,GET1,endoplasmic reticulum:endomembrane system,uniprot,9606.ENSP00000327716
565,GET1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000327716
566,PGRMC1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000217971
567,PGRMC1,endoplasmic reticulum:endomembrane system,uniprot,9606.ENSP00000217971
568,PGRMC1,mitochondria:cytoplasm,uniprot,9606.ENSP00000217971
569,PGRMC1,secreted proteins:secretory,uniprot,9606.ENSP00000217971
570,SUPT5H,nucleus,uniprot,9606.ENSP00000470252
571,TAF4,nucleus,uniprot,9606.ENSP00000252996
572,GPR31,plasma membrane:endomembrane system,uniprot,9606.ENSP00000355799
573,DFFA,cytoplasm,uniprot,9606.ENSP00000366237
574,RFXAP,nucleus,uniprot,9606.ENSP00000255476
575,HIP1,cytoplasm,uniprot,9606.ENSP00000336747
576,HIP1,nucleus,uniprot,9606.ENSP00000336747
577,HIP1,endomembrane system,uniprot,9606.ENSP00000336747
578,HIP1,vesicles:endomembrane system,uniprot,9606.ENSP00000336747
579,LEFTY2,secreted proteins:secretory,uniprot,9606.ENSP00000355785
580,TULP1,cytoplasm,uniprot,9606.ENSP00000229771
581,TULP1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000229771
582,TULP1,secreted proteins:secretory,uniprot,9606.ENSP00000229771
583,CLIC1,nucleus,uniprot,9606.ENSP00000364935
584,CLIC1,nuclear membrane:nucleus,uniprot,9606.ENSP00000364935
585,CLIC1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000364935
586,CLIC1,cytoplasm,uniprot,9606.ENSP00000364935
587,CLIC1,endoplasmic reticulum:endomembrane system,uniprot,9606.ENSP00000364935
588,TNFRSF11B,secreted proteins:secretory,uniprot,9606.ENSP00000297350
589,EIF3F,cytoplasm,uniprot,9606.ENSP00000431800
590,WWP2,nucleus,uniprot,9606.ENSP00000352069
591,CDC7,nucleus,uniprot,9606.ENSP00000393139
592,UPK1A,plasma membrane:endomembrane system,uniprot,9606.ENSP00000478942
593,UPK1A,nuclear membrane:nucleus,uniprot,9606.ENSP00000478942
594,BMAL1,nucleus,uniprot,9606.ENSP00000384517
595,BMAL1,cytoplasm,uniprot,9606.ENSP00000384517
596,PIK3CD,cytoplasm,uniprot,9606.ENSP00000366563
597,PDHX,mitochondria:cytoplasm,uniprot,9606.ENSP00000227868
598,SLC28A1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000378074
599,SULT1C2,cytoplasm,uniprot,9606.ENSP00000319622
600,SULT1C2,lysosomes:vesicles:endomembrane system,uniprot,9606.ENSP00000319622
601,MATN2,secreted proteins:secretory,uniprot,9606.ENSP00000254898
602,SLC1A7,plasma membrane:endomembrane system,uniprot,9606.ENSP00000478639
603,FOXE1,nucleus,uniprot,9606.ENSP00000364265
604,QSOX1,golgi apparatus:endomembrane system,uniprot,9606.ENSP00000356574
605,QSOX1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000356574
606,QSOX1,secreted proteins:secretory,uniprot,9606.ENSP00000356574
607,DCTN6,cytoplasm,uniprot,9606.ENSP00000221114
608,DCTN6,microtubules:cytoplasm,uniprot,9606.ENSP00000221114
609,DCTN6,actin filaments:cytoplasm,uniprot,9606.ENSP00000221114
610,DCTN6,intermediate filaments:cytoplasm,uniprot,9606.ENSP00000221114
611,DCTN6,nucleus,uniprot,9606.ENSP00000221114
612,DCTN6,kinetochore:nucleoplasm:nucleus,uniprot,9606.ENSP00000221114
613,SLC33A1,endoplasmic reticulum:endomembrane system,uniprot,9606.ENSP00000376587
614,SLC33A1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000376587
615,WASL,cytoplasm,uniprot,9606.ENSP00000223023
616,WASL,microtubules:cytoplasm,uniprot,9606.ENSP00000223023
617,WASL,actin filaments:cytoplasm,uniprot,9606.ENSP00000223023
618,WASL,intermediate filaments:cytoplasm,uniprot,9606.ENSP00000223023
619,WASL,nucleus,uniprot,9606.ENSP00000223023
620,PDE2A,plasma membrane:endomembrane system,uniprot,9606.ENSP00000334910
621,PDE2A,mitochondria:cytoplasm,uniprot,9606.ENSP00000334910
622,PDE2A,cytoplasm,uniprot,9606.ENSP00000334910
623,FOXN3,nucleus,uniprot,9606.ENSP00000343288
624,IPO5,cytoplasm,uniprot,9606.ENSP00000261574
625,IPO5,nucleus,uniprot,9606.ENSP00000261574
626,IPO5,nucleoli:nucleus,uniprot,9606.ENSP00000261574
627,POLRMT,mitochondria:cytoplasm,uniprot,9606.ENSP00000465759
628,CCRL2,plasma membrane:endomembrane system,uniprot,9606.ENSP00000349967
629,SAP18,nucleus,uniprot,9606.ENSP00000481842
630,SAP18,cytoplasm,uniprot,9606.ENSP00000481842
631,SAP18,nuclear speckles:nucleoplasm:nucleus,uniprot,9606.ENSP00000481842
632,EML1,cytoplasm,uniprot,9606.ENSP00000334314
633,EML1,microtubules:cytoplasm,uniprot,9606.ENSP00000334314
634,EML1,actin filaments:cytoplasm,uniprot,9606.ENSP00000334314
635,EML1,intermediate filaments:cytoplasm,uniprot,9606.ENSP00000334314
636,IGF2BP3,nucleus,uniprot,9606.ENSP00000258729
637,IGF2BP3,cytoplasm,uniprot,9606.ENSP00000258729
638,DNM1L,cytoplasm,uniprot,9606.ENSP00000449089
639,DNM1L,cytosol:cytoplasm,uniprot,9606.ENSP00000449089
640,DNM1L,golgi apparatus:endomembrane system,uniprot,9606.ENSP00000449089
641,DNM1L,endomembrane system,uniprot,9606.ENSP00000449089
642,DNM1L,plasma membrane:endomembrane system,uniprot,9606.ENSP00000449089
643,DNM1L,mitochondria:cytoplasm,uniprot,9606.ENSP00000449089
644,DNM1L,peroxisomes:vesicles:endomembrane system,uniprot,9606.ENSP00000449089
645,DNM1L,nuclear membrane:nucleus,uniprot,9606.ENSP00000449089
646,DNM1L,vesicles:endomembrane system,uniprot,9606.ENSP00000449089
647,RTCA,nucleus,uniprot,9606.ENSP00000260563
648,RTCA,nucleoplasm:nucleus,uniprot,9606.ENSP00000260563
649,PIK3C2A,plasma membrane:endomembrane system,uniprot,9606.ENSP00000265970
650,PIK3C2A,vesicles:endomembrane system,uniprot,9606.ENSP00000265970
651,PIK3C2A,cytoplasm,uniprot,9606.ENSP00000265970
652,PIK3C2A,nucleus,uniprot,9606.ENSP00000265970
653,PIK3C2A,golgi apparatus:endomembrane system,uniprot,9606.ENSP00000265970
654,PLK4,cytoplasm,uniprot,9606.ENSP00000270861
655,PLK4,microtubules:cytoplasm,uniprot,9606.ENSP00000270861
656,PLK4,actin filaments:cytoplasm,uniprot,9606.ENSP00000270861
657,PLK4,intermediate filaments:cytoplasm,uniprot,9606.ENSP00000270861
658,PLK4,centrosome:cytoplasm,uniprot,9606.ENSP00000270861
659,PLK4,nucleus,uniprot,9606.ENSP00000270861
660,PLK4,nucleoli:nucleus,uniprot,9606.ENSP00000270861
661,PLK4,cleavage furrow:actin filaments:cytoplasm,uniprot,9606.ENSP00000270861
662,SYT5,vesicles:endomembrane system,uniprot,9606.ENSP00000346265
663,SYT5,cytoplasm,uniprot,9606.ENSP00000346265
664,SYT5,plasma membrane:endomembrane system,uniprot,9606.ENSP00000346265
665,SYT5,endosomes:vesicles:endomembrane system,uniprot,9606.ENSP00000346265
666,GFRA2,plasma membrane:endomembrane system,uniprot,9606.ENSP00000428518
667,LST1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000365261
668,LST1,nuclear membrane:nucleus,uniprot,9606.ENSP00000365261
669,LST1,golgi apparatus:endomembrane system,uniprot,9606.ENSP00000365261
670,LST1,endomembrane system,uniprot,9606.ENSP00000365261
671,GOLIM4,golgi apparatus:endomembrane system,uniprot,9606.ENSP00000417354
672,GOLIM4,plasma membrane:endomembrane system,uniprot,9606.ENSP00000417354
673,GOLIM4,endosomes:vesicles:endomembrane system,uniprot,9606.ENSP00000417354
674,GOLIM4,nuclear membrane:nucleus,uniprot,9606.ENSP00000417354
675,MANBA,lysosomes:vesicles:endomembrane system,uniprot,9606.ENSP00000226578
676,TRAF5,cytoplasm,uniprot,9606.ENSP00000261464
677,TRAF5,cytosol:cytoplasm,uniprot,9606.ENSP00000261464
678,AGRN,secreted proteins:secretory,uniprot,9606.ENSP00000368678
679,AGRN,secretory,uniprot,9606.ENSP00000368678
680,AGRN,plasma membrane:endomembrane system,uniprot,9606.ENSP00000368678
681,PLOD2,endoplasmic reticulum:endomembrane system,uniprot,9606.ENSP00000282903
682,PLOD2,plasma membrane:endomembrane system,uniprot,9606.ENSP00000282903
683,MEIS1,nucleus,uniprot,9606.ENSP00000272369
684,EXOC5,cytoplasm,uniprot,9606.ENSP00000484855
685,EXOC5,midbody:microtubules:cytoplasm,uniprot,9606.ENSP00000484855
686,ELL2,nucleus,uniprot,9606.ENSP00000237853
687,SLC17A3,endoplasmic reticulum:endomembrane system,uniprot,9606.ENSP00000380250
688,SLC17A3,plasma membrane:endomembrane system,uniprot,9606.ENSP00000380250
689,BTN3A3,plasma membrane:endomembrane system,uniprot,9606.ENSP00000244519
690,BTN3A1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000289361
691,NR5A2,nucleus,uniprot,9606.ENSP00000356331
692,NDUFA4,mitochondria:cytoplasm,uniprot,9606.ENSP00000339720
693,NDUFA4,plasma membrane:endomembrane system,uniprot,9606.ENSP00000339720
694,ZNF593,nucleus,uniprot,9606.ENSP00000363384
695,ZNF593,nucleoli:nucleus,uniprot,9606.ENSP00000363384
696,ZNF593,cytoplasm,uniprot,9606.ENSP00000363384
697,BIN1,nucleus,uniprot,9606.ENSP00000316779
698,BIN1,cytoplasm,uniprot,9606.ENSP00000316779
699,BIN1,endosomes:vesicles:endomembrane system,uniprot,9606.ENSP00000316779
700,BIN1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000316779
701,CLDN5,cell junctions:plasma membrane:endomembrane system,uniprot,9606.ENSP00000385477
702,CLDN5,plasma membrane:endomembrane system,uniprot,9606.ENSP00000385477
703,KPNA3,cytoplasm,uniprot,9606.ENSP00000261667
704,KPNA3,nucleus,uniprot,9606.ENSP00000261667
705,STK25,cytoplasm,uniprot,9606.ENSP00000325748
706,STK25,golgi apparatus:endomembrane system,uniprot,9606.ENSP00000325748
708,BCL9,nucleus,uniprot,9606.ENSP00000234739
709,FAAH,endomembrane system,uniprot,9606.ENSP00000243167
710,FAAH,plasma membrane:endomembrane system,uniprot,9606.ENSP00000243167
711,FAAH,cytoplasm,uniprot,9606.ENSP00000243167
712,FAAH,microtubules:cytoplasm,uniprot,9606.ENSP00000243167
713,FAAH,actin filaments:cytoplasm,uniprot,9606.ENSP00000243167
714,FAAH,intermediate filaments:cytoplasm,uniprot,9606.ENSP00000243167
715,KRIT1,cytoplasm,uniprot,9606.ENSP00000378015
716,KRIT1,microtubules:cytoplasm,uniprot,9606.ENSP00000378015
717,KRIT1,actin filaments:cytoplasm,uniprot,9606.ENSP00000378015
718,KRIT1,intermediate filaments:cytoplasm,uniprot,9606.ENSP00000378015
719,KRIT1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000378015
720,KRIT1,cell junctions:plasma membrane:endomembrane system,uniprot,9606.ENSP00000378015
721,UPK2,plasma membrane:endomembrane system,uniprot,9606.ENSP00000264031
722,CHL1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000256509
723,CHL1,secreted proteins:secretory,uniprot,9606.ENSP00000256509
724,CHL1,secretory,uniprot,9606.ENSP00000256509
725,PES1,nucleus,uniprot,9606.ENSP00000346725
726,PES1,nucleoli:nucleus,uniprot,9606.ENSP00000346725
727,PES1,nucleoplasm:nucleus,uniprot,9606.ENSP00000346725
728,DLL1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000355718
729,DLL1,cell junctions:plasma membrane:endomembrane system,uniprot,9606.ENSP00000355718
730,CACNA1A,plasma membrane:endomembrane system,uniprot,9606.ENSP00000353362
731,EBAG9,golgi apparatus:endomembrane system,uniprot,9606.ENSP00000337675
732,EBAG9,plasma membrane:endomembrane system,uniprot,9606.ENSP00000337675
733,SDCBP,cell junctions:plasma membrane:endomembrane system,uniprot,9606.ENSP00000260130
734,SDCBP,plasma membrane:endomembrane system,uniprot,9606.ENSP00000260130
735,SDCBP,endoplasmic reticulum:endomembrane system,uniprot,9606.ENSP00000260130
736,SDCBP,nucleus,uniprot,9606.ENSP00000260130
737,SDCBP,cytoplasm,uniprot,9606.ENSP00000260130
738,SDCBP,cytosol:cytoplasm,uniprot,9606.ENSP00000260130
739,SDCBP,microtubules:cytoplasm,uniprot,9606.ENSP00000260130
740,SDCBP,actin filaments:cytoplasm,uniprot,9606.ENSP00000260130
741,SDCBP,intermediate filaments:cytoplasm,uniprot,9606.ENSP00000260130
742,SDCBP,secreted proteins:secretory,uniprot,9606.ENSP00000260130
743,PITPNM1,cytoplasm,uniprot,9606.ENSP00000348772
744,PITPNM1,golgi apparatus:endomembrane system,uniprot,9606.ENSP00000348772
745,PITPNM1,plasma membrane:endomembrane system,uniprot,9606.ENSP00000348772
746,PITPNM1,endoplasmic reticulum:endomembrane system,uniprot,9606.ENSP00000348772
747,PITPNM1,lipid droplets:vesicles:endomembrane system,uniprot,9606.ENSP00000348772
748,PITPNM1,cleavage furrow:actin filaments:cytoplasm,uniprot,9606.ENSP00000348772
749,PITPNM1,midbody:microtubules:cytoplasm,uniprot,9606.ENSP00000348772
750,MPHOSPH10,nucleus,uniprot,9606.ENSP00000244230
751,MPHOSPH10,nucleoli:nucleus,uniprot,9606.ENSP00000244230
752,NOP56,nucleus,uniprot,9606.ENSP00000370589
753,NOP56,nucleoli:nucleus,uniprot,9606.ENSP00000370589
754,NOP56,cytoplasm,uniprot,9606.ENSP00000370589
