,protein,RW_positive_10_0.1,RW_positive_10_0.2,RW_positive_10_0.3,RW_positive_10_0.4,RW_positive_10_0.5,RW_positive_10_0.6,RW_positive_10_0.7,RW_positive_10_0.8,RW_positive_10_0.9,RW_positive_10_1.0
14066,9606.ENSP00000349805,0.00018555850238044513,0.0003326597352497629,0.000543000956895412,0.0007552533888883772,0.000909808220967534,0.0010660278921932331,0.0011796288690675283,0.001274703319722903,0.0013675080108441762,0.0015921737322059926
14067,9606.ENSP00000293662,0.0003362664829182904,0.000961180903686909,0.0019181327443220653,0.0025523033036733977,0.0031947011229931377,0.0038196574969333597,0.004297548653994454,0.004958224028086988,0.005649642796925036,0.006457998613768723
14068,9606.ENSP00000365550,0.00017817505704442738,0.00032389933494414436,0.0005477439726746525,0.0007257899933392764,0.0009034071454152581,0.0010372096967330435,0.0011935390011785785,0.001383601696943515,0.001573405702401942,0.0017073882545446395
14069,9606.ENSP00000260526,0.0003031403321074322,0.0008637490609544329,0.0017270602147618774,0.002295041391334962,0.002876367376302369,0.0034421423479216173,0.0038630219096376095,0.004457667761016637,0.005065628316515358,0.005787784051790368
14070,9606.ENSP00000403760,4.494251993492071e-05,7.765840382489841e-05,0.00011747818780349917,0.00014799224823036639,0.00019584020515139855,0.0002482527781921817,0.0002730926394178823,0.0003057279570839455,0.0003452920989275299,0.0003833597188531712
14071,9606.ENSP00000343158,0.0011694539716700092,0.002515000269340817,0.0041050152940442786,0.005251784554275218,0.006072126234357711,0.00790716230403632,0.00907704840938095,0.010246746904158499,0.011599741934332997,0.012770490429829806
14072,9606.ENSP00000347277,0.0007323726931645069,0.0015756527827761602,0.0025693818024592474,0.003363234667631332,0.003894594407029217,0.005061546224169433,0.005808644986245781,0.006549952155182837,0.0073720456603041384,0.008104204353003297
14073,9606.ENSP00000315370,1.628795462238486e-05,2.9806527322762122e-05,5.041717446374605e-05,6.66402914362152e-05,8.32447217931076e-05,9.551853833045243e-05,0.00011013686133765077,0.0001274781280926618,0.00014481960857892773,0.00015727270562138074
14074,9606.ENSP00000359504,0.00030154035630403087,0.000547031546375365,0.0009237460762960836,0.001223154515173519,0.0015248953313857783,0.001750527620970388,0.0020146644237684086,0.0023329898558586137,0.0026542527903075097,0.0028801712396671064
14075,9606.ENSP00000220062,0.0016251224078587256,0.003463292188826017,0.005678353059920482,0.007212331518530846,0.008303658571094275,0.010799102557939477,0.012392210570396855,0.013970322681416292,0.015889866932411678,0.01754067518049851
14076,9606.ENSP00000369497,0.0021388022432802245,0.0037002376266173087,0.005589099149801768,0.007033851841697469,0.009308343098382466,0.011797636143455748,0.012985684661543928,0.014535331065417267,0.01641628373909043,0.018223103732452728
