,protein,heat_positive_0.3_0.1,heat_positive_0.3_0.2,heat_positive_0.3_0.3,heat_positive_0.3_0.4,heat_positive_0.3_0.5,heat_positive_0.3_0.6,heat_positive_0.3_0.7,heat_positive_0.3_0.8,heat_positive_0.3_0.9,heat_positive_0.3_1.0
23,9606.ENSP00000226299,0.00045325255632633343,0.0013151876773918048,0.0026446767878951505,0.00345561121503124,0.004318542381952284,0.005187785292946501,0.005826280525070615,0.006691973912893445,0.007594103177325451,0.008688921929206117
24,9606.ENSP00000383118,0.00046230375664890744,0.0013232516721473075,0.0026506404246902093,0.0034593604868859984,0.0043206504778936505,0.005188646202441305,0.005824027288326761,0.006679554239781282,0.007587551102005818,0.00867408433896344
25,9606.ENSP00000184956,0.0010094794761243975,0.0017588711289135972,0.0026505915102461586,0.003347792766362545,0.004441632483576541,0.005645483053740463,0.006150923005407094,0.00690298087465635,0.0078074085195112275,0.008620395996331354
26,9606.ENSP00000370781,0.0010414350508654024,0.0018481854531273711,0.0029934794183645863,0.004147267580265179,0.004947064035150106,0.005790109622466844,0.006402490802429384,0.006920817591890227,0.007408701047097566,0.00862553330080118
27,9606.ENSP00000366280,0.000795361542259343,0.0017138899347628467,0.0028191277051519137,0.003594901771066361,0.004167693246927229,0.0054331034152710345,0.006223735999810742,0.007035012258711504,0.007970002603542525,0.00879331029500463
28,9606.ENSP00000251363,0.0009926063103193883,0.001730787284031976,0.0026062920878757723,0.0032961052893369924,0.004376570454041939,0.00556710539967753,0.006064516272999754,0.006805557785810379,0.007696234372815525,0.008501925195560034
29,9606.ENSP00000372394,0.0010097535250679357,0.0017608574362384388,0.0026500722833588952,0.0033545075330039253,0.0044500600361061515,0.005656922270645737,0.006221654614819272,0.006975314056944626,0.007896226991761068,0.008713109439668187
30,9606.ENSP00000302579,0.0007936588881420903,0.0017076909462048206,0.0028087379796488676,0.003582591050871997,0.0041556992055120645,0.005407507764175534,0.006196830698172562,0.007006945343164261,0.007942910775454948,0.00875123330479255
31,9606.ENSP00000431759,0.00024205072804761585,0.00046245683461165754,0.0007985376178112347,0.0010519490701881296,0.0013175500694160291,0.0015207593619379622,0.0017491912626610429,0.00202519974709503,0.00229471305806328,0.0024895844160255365
32,9606.ENSP00000294818,0.0008782893310126383,0.0016338958375854418,0.0027965278313786257,0.003680804789837566,0.004600746329742833,0.005282912437905907,0.00609091380283644,0.007065991301715258,0.008008756801245909,0.008690267993188172
33,9606.ENSP00000246532,3.144601598137342e-05,5.509734270958688e-05,8.218845346164017e-05,0.00010418397380362876,0.00014673659381969628,0.00018210780683602934,0.00019561759643238474,0.00021999470317268788,0.0002474815930781915,0.0002693563440629987
