protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,go_sim,sub_sim,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000298396,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000589391,0.000584795,0.0,0.00210084,0.0,0.0,0.0,0.0,0.0,0.002495321,0.002096436,0.0,0.021582734,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001351047,0.13135662,9.33e-07,2.46e-06,9.58e-07,2.6e-07,1,1,1,1,0,0,0.3849001794597505,0.1653781627393901,-73.7,73.7,0
9606.ENSP00000381473,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004420432,0.007602339,0.003590664,0.00210084,0.0,0.0,0.0,0.014705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004653607,0.06761528,7.45e-07,4.8e-06,1.75e-06,4.54e-07,1,1,1,1,0,0,0.5,-0.0652555815656092,-73.7,73.7,0
9606.ENSP00000300175,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006385069,0.005847953,0.012567325,0.006302521,0.004098361,0.0,0.0,0.0,0.0,0.00062383,0.0,0.0,0.035971223,0.025423729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007130526,0.126556416,3.91e-07,7.51e-06,2.52e-06,5.8e-07,1,1,1,1,0,0,0.0,0.086234612687645,-73.4,73.4,0
9606.ENSP00000230658,0,0,0,0,0.076923077,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045088409,0.066666667,0.02513465,0.054621849,0.094262295,0.0,0.018691589,0.088235294,0.0,0.018091079,0.027253669,0.011363636,0.050359712,0.025423729,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.053066126,0.424519396,4.9e-05,5.56e-05,3.69e-05,1.78e-05,1,1,1,0,0,0,0.4472135954999579,-0.1952832553289508,-60.400000000000006,60.400000000000006,0
9606.ENSP00000463752,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000589391,0.0,0.001795332,0.004201681,0.004098361,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004359198,0.004273504,0.0,0.009803922,0.0,0.0,0.0,0.0,0.0,1,0.001351047,0.17658144,1.91e-06,4.51e-06,1.41e-06,3.21e-07,1,1,1,1,0,0,0.5,-0.1480128020199776,-73.0,73.0,0
9606.ENSP00000377380,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022298625,0.047953216,0.012567325,0.037815126,0.049180328,0.086956522,0.021806854,0.0,0.0,0.001247661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.026870825,0.161659764,1.05e-05,2.46e-05,9.37e-06,2.93e-06,1,1,1,0,0,0,0.5443310539518174,-0.1785289573492014,-73.60000000000001,73.60000000000001,0
9606.ENSP00000346437,0,0,0,0,0.211538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091060904,0.074853801,0.118491921,0.079831933,0.110655738,0.086956522,0.093457944,0.058823529,0.0,0.036182158,0.020964361,0.0,0.09352518,0.076271186,0.136363636,0.0,0.076923077,0.0,0.112467306,0.226495726,0.03649635,0.049019608,0.16,0.125,0.342105263,0.017241379,0.0,1,0.118666967,0.75125526,1.13e-05,7.6e-05,4.06e-05,1.69e-05,1,1,1,0,0,0,0.7559289460184544,0.06943875030135,-40.400000000000006,40.400000000000006,0
9606.ENSP00000265342,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001768173,0.001169591,0.001795332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001576222,0.0981288,5.45e-07,1.24e-06,4.24e-07,1.02e-07,1,1,1,1,0,0,0.2721655269759087,0.0269907492626198,-49.3,49.3,0
9606.ENSP00000386452,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017779961,0.014035088,0.012567325,0.010504202,0.016393443,0.0,0.003115265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.01681303,0.115758944,5.16e-06,9.23e-06,4.28e-06,1.63e-06,1,1,1,0,0,0,0.5962847939999439,-0.0083790844131624,-72.7,72.7,0
9606.ENSP00000360757,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.93e-07,5.64e-08,1.03e-08,1,1,1,1,1,0,0.7559289460184544,-0.0146184101024346,-69.8,69.8,0
9606.ENSP00000394049,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005206287,0.010526316,0.0,0.031512605,0.020491803,0.043478261,0.031152648,0.044117647,0.0,0.023081722,0.008385744,0.011363636,0.064748201,0.025423729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.011934249,0.283623912,2.51e-06,8.96e-06,4.04e-06,1.25e-06,1,1,1,1,0,0,0.629940788348712,-0.0945501567033453,-73.7,73.7,0
9606.ENSP00000245919,0,0,0,0,0.115384615,0.133333333,0.0,0.0,0.083333333,0.0,0.0,0.0,0.0,0.058742633,0.10994152,0.032315978,0.046218487,0.139344262,0.0,0.031152648,0.014705882,0.0,0.030567686,0.023060797,0.0,0.100719424,0.050847458,0.0,0.015151515,0.076923077,0.0,0.030514385,0.017094017,0.0,0.039215686,0.02,0.0,0.052631579,0.0,0.0,1,0.076108984,0.77995065,4.93e-05,5.33e-05,4e-05,2.12e-05,1,1,1,0,0,0,0.6666666666666666,-0.0216698757180873,-73.0,73.0,0
9606.ENSP00000465075,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00481336,0.008187135,0.014362657,0.00210084,0.004098361,0.0,0.0,0.0,0.0,0.021210231,0.002096436,0.022727273,0.021582734,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.008556631,0.310627212,1.17e-06,7.3e-06,2.71e-06,6.9e-07,1,1,1,1,0,0,0.5443310539518174,-0.0519251775377896,-6.1000000000000085,6.1000000000000085,0
9606.ENSP00000347046,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004518664,0.012280702,0.001795332,0.012605042,0.0,0.0,0.0,0.0,0.0,0.004366812,0.01048218,0.0,0.007194245,0.0,0.0,0.0,0.0,0.0,0.02092415,0.0,0.03649635,0.0,0.02,0.0,0.0,0.0,0.0,1,0.008781806,0.144963,2.36e-06,1.63e-05,5.89e-06,1.54e-06,1,1,1,1,0,0,0.4714045207910316,0.0614089271210441,-71.3,71.3,0
9606.ENSP00000391641,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004027505,0.002339181,0.007181329,0.004201681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003827967,0.103600224,1.08e-06,1.15e-06,5.75e-07,1.89e-07,1,1,1,1,0,0,0.5,0.0427189235841681,-69.2,69.2,0
9606.ENSP00000386156,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02367387,0.014035088,0.005385996,0.018907563,0.008196721,0.0,0.130841121,0.029411765,0.0,0.004366812,0.002096436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006102877,0.004273504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.02544472,0.2243416,3.21e-06,2.28e-05,8.84e-06,2.48e-06,1,1,1,1,0,0,0.7071067811865475,0.0955631478327906,-31.40000000000001,31.40000000000001,0
9606.ENSP00000273075,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034675835,0.029824561,0.064631957,0.06512605,0.028688525,0.173913043,0.015576324,0.014705882,0.0,0.003119152,0.0,0.0,0.007194245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.037078736,0.271431034,1.89e-06,3.42e-05,1.32e-05,3.59e-06,1,1,1,1,0,0,0.4714045207910316,0.091754580262995,-54.2,54.2,0
9606.ENSP00000323280,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003045187,0.004093567,0.001795332,0.0,0.012295082,0.043478261,0.009345794,0.0,0.0,0.012476606,0.016771488,0.0,0.021582734,0.025423729,0.0,0.075757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.006379944,0.2186496,2.16e-06,6.01e-06,2.57e-06,7.46e-07,1,1,1,1,0,0,0.3333333333333333,0.029090451929409,-73.7,73.7,0
9606.ENSP00000333157,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000196464,0.000584795,0.0,0.006302521,0.0,0.0,0.0,0.0,0.0,0.006862133,0.002096436,0.0,0.043165468,0.025423729,0.0,0.0,0.0,0.0,0.086312119,0.179487179,0.02189781,0.088235294,0.12,0.0,0.065789474,0.034482759,0.0,1,0.014861518,0.45937164,1.49e-06,8.53e-06,3.67e-06,1.09e-06,1,1,1,1,0,0,0.2981423969999719,0.0,-73.7,73.7,0
9606.ENSP00000462521,0,0,0,0,0.076923077,0.133333333,0.0,0.125,0.083333333,0.0,0.0,0.0,0.0,0.095284872,0.112280702,0.080789946,0.079831933,0.159836066,0.0,0.062305296,0.073529412,0.0,0.046787274,0.083857442,0.022727273,0.079136691,0.127118644,0.0,0.075757576,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.110035277,0.620037726,0.000215517,0.000107048,8.37e-05,4.6e-05,1,1,1,0,0,0,0.8164965809277261,0.2785486246408339,-55.900000000000006,55.900000000000006,0
9606.ENSP00000297185,0,0,0,0,0.173076923,0.133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.354518664,0.510526316,0.296229803,0.428571429,0.520491803,0.260869565,0.239875389,0.191176471,0.211267606,0.073611978,0.106918239,0.022727273,0.09352518,0.101694915,0.0,0.015151515,0.076923077,0.0,0.011333915,0.004273504,0.0,0.0,0.02,0.0,0.0,0.017241379,0.0,1,0.398859116,0.781396,1.97e-05,0.000256355,0.000114154,3.89e-05,1,1,1,0,0,0,0.5443310539518174,0.2864181863663174,175.10000000000002,175.10000000000002,0
9606.ENSP00000329991,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006188605,0.00994152,0.001795332,0.012605042,0.020491803,0.0,0.0,0.0,0.0,0.00062383,0.002096436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042720139,0.106837607,0.00729927,0.078431373,0.0,0.0,0.013157895,0.0,0.0,1,0.013435412,0.431208,7.03e-07,6.68e-06,3.14e-06,9.86e-07,1,1,1,1,0,0,0.0,-0.0415952891748382,-73.7,73.7,0
9606.ENSP00000321805,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049803536,0.076023392,0.026929982,0.058823529,0.114754098,0.173913043,0.052959502,0.058823529,0.0,0.004366812,0.0,0.011363636,0.0,0.0,0.0,0.045454545,0.0,0.0,0.0,0.0,0.0,0.009803922,0.0,0.0,0.0,0.0,0.0,1,0.055918337,0.26987184,5.15e-06,4.67e-05,1.66e-05,4.35e-06,1,1,1,1,0,0,0.8819171036881969,0.0781524657276433,-73.7,73.7,0
9606.ENSP00000265073,0,0,0,0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069842829,0.087719298,0.080789946,0.079831933,0.06557377,0.043478261,0.040498442,0.0,0.014084507,0.017467249,0.006289308,0.0,0.064748201,0.050847458,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.077009683,0.535248,3.64e-05,4.71e-05,2.76e-05,1.24e-05,1,1,1,0,0,0,0.3849001794597505,-0.0688464952349486,447.2,447.2,0
9606.ENSP00000387310,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000196464,0.002339181,0.0,0.00210084,0.0,0.0,0.0,0.014705882,0.0,0.001247661,0.002096436,0.0,0.0,0.0,0.0,0.015151515,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000975756,0.079977,6.43e-07,1.83e-06,6.8e-07,1.77e-07,1,1,1,1,0,0,0.3333333333333333,-0.0600706857316598,-71.8,71.8,0
9606.ENSP00000319651,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003143418,0.001754386,0.0,0.00210084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002702094,0.0965594,2.53e-05,5.22e-06,3.61e-06,1.46e-06,1,1,1,1,0,0,0.5773502691896257,-0.0301905871887335,-70.9,70.9,0
9606.ENSP00000361547,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016404715,0.022807018,0.005385996,0.012605042,0.016393443,0.0,0.009345794,0.073529412,0.0,0.003119152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.01763867,0.1819944,4.9e-05,2.29e-05,1.75e-05,9.39e-06,1,1,1,0,0,0,0.3849001794597505,0.0912610133050191,-72.3,72.3,0
9606.ENSP00000357067,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005992141,0.002339181,0.001795332,0.014705882,0.0,0.0,0.0,0.0,0.0,0.0,0.002096436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087184,0.008547009,0.01459854,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005929595,0.20397312,7.46e-06,1.31e-05,5.97e-06,1.89e-06,1,1,1,1,0,0,0.5,-0.0341238119782029,-73.7,73.7,0
9606.ENSP00000250615,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006188605,0.031578947,0.0,0.004201681,0.008196721,0.0,0.0,0.014705882,0.0,0.007485964,0.008385744,0.011363636,0.021582734,0.016949153,0.0,0.015151515,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.010958493,0.58337076,1.58e-06,5.79e-06,2.55e-06,7.81e-07,1,1,1,1,0,0,0.4714045207910316,-0.0585259941980747,-73.5,73.5,0
9606.ENSP00000342931,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033791749,0.057309942,0.010771993,0.037815126,0.073770492,0.0,0.018691589,0.058823529,0.0,0.001871491,0.002096436,0.0,0.014388489,0.008474576,0.0,0.03030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.037904376,0.452195352,5.01e-05,3.65e-05,2.43e-05,1.11e-05,1,1,1,0,0,0,0.6666666666666666,0.0515631928187784,-73.7,73.7,0
9606.ENSP00000477352,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007858546,0.005847953,0.005385996,0.006302521,0.008196721,0.0,0.003115265,0.0,0.0,0.001247661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087184,0.0,0.01459854,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00780605,0.15856722,1.07e-06,9.02e-06,3.3e-06,8.42e-07,1,1,1,1,0,0,0.8819171036881969,-0.0946640885346253,-53.3,53.3,0
9606.ENSP00000388942,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055500982,0.023976608,0.078994614,0.042016807,0.016393443,0.0,0.003115265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.050664265,0.24813279,4.73e-06,2.31e-05,8.17e-06,2.13e-06,1,1,1,1,0,0,0.4714045207910316,0.0912377975879342,-28.40000000000001,28.40000000000001,0
9606.ENSP00000371472,0,0,0,0,0.096153846,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015324165,0.030409357,0.030520646,0.018907563,0.020491803,0.043478261,0.009345794,0.014705882,0.0,0.010605115,0.004192872,0.011363636,0.014388489,0.0,0.0,0.0,0.0,0.0,0.001743679,0.008547009,0.00729927,0.009803922,0.0,0.0,0.0,0.0,0.0,1,0.020866171,0.41413162,1.89e-05,2.14e-05,1.53e-05,8.16e-06,1,1,1,0,0,0,0.3535533905932737,-0.0514199142572856,-63.6,63.6,0
9606.ENSP00000261769,0,0,0,0,0.096153846,0.266666667,0.0,0.125,0.0,0.0,0.166666667,0.0,0.0,0.122495088,0.212865497,0.071813285,0.18907563,0.229508197,0.304347826,0.096573209,0.029411765,0.014084507,0.231441048,0.224318658,0.181818182,0.438848921,0.228813559,0.0,0.212121212,0.153846154,0.0,0.080209241,0.166666667,0.080291971,0.12745098,0.06,0.0,0.059210526,0.034482759,0.0,1,0.196352173,0.741259008,4.93e-05,0.000133769,7.49e-05,3.33e-05,1,1,1,0,0,0,0.5039526306789696,0.074691733735324,-73.2,73.2,0
9606.ENSP00000265563,0,0,0,0,0.057692308,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094302554,0.135087719,0.1005386,0.084033613,0.06557377,0.173913043,0.043613707,0.014705882,0.183098592,0.006862133,0.01048218,0.011363636,0.021582734,0.0,0.0,0.015151515,0.076923077,0.0,0.045335658,0.068376068,0.01459854,0.019607843,0.1,0.125,0.072368421,0.0,0.0,1,0.108834347,0.40122,2.66e-05,6.19e-05,2.93e-05,1.1e-05,1,1,1,0,0,0,0.6666666666666666,-0.0393654146090357,-37.3,37.3,0
9606.ENSP00000324857,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006679764,0.007017544,0.001795332,0.008403361,0.024590164,0.0,0.003115265,0.014705882,0.0,0.025577043,0.006289308,0.0,0.021582734,0.06779661,0.0,0.0,0.0,0.0,0.0,0.004273504,0.0,0.009803922,0.04,0.0,0.0,0.0,0.0,1,0.011408842,0.166157334,4.05e-06,1.4e-05,6.41e-06,2.11e-06,1,1,1,1,0,0,0.6666666666666666,0.0036393397727608,-70.9,70.9,0
9606.ENSP00000262160,0,0,0,0,0.25,0.333333333,0.0,0.125,0.083333333,0.0,0.0,0.0,0.0,0.253831041,0.37251462,0.15978456,0.277310924,0.43442623,0.043478261,0.224299065,0.338235294,0.028169014,0.122894573,0.134171908,0.102272727,0.431654676,0.194915254,0.0,0.090909091,0.0,0.0,0.123801221,0.166666667,0.080291971,0.058823529,0.04,0.0,0.085526316,0.017241379,0.0,1,0.318171583,0.818572608,0.000121418,0.000241239,0.000168065,8.45e-05,1,1,1,0,0,0,0.5962847939999439,-0.0233640740471928,86.49999999999999,86.49999999999999,0
9606.ENSP00000356389,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005206287,0.001754386,0.008976661,0.008403361,0.012295082,0.0,0.003115265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005179014,0.088332912,3.85e-06,1.08e-05,4.67e-06,1.36e-06,1,1,1,1,0,0,0.4082482904638631,-0.0892560269161931,-50.6,50.6,0
9606.ENSP00000340454,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018172888,0.050877193,0.021543986,0.018907563,0.036885246,0.086956522,0.00623053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.023042858,0.23946384,1.29e-05,1.45e-05,6.59e-06,2.49e-06,1,1,1,0,0,0,0.6804138174397718,-0.0190827524822148,-37.3,37.3,0
9606.ENSP00000335082,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009724951,0.00877193,0.016157989,0.008403361,0.004098361,0.0,0.009345794,0.0,0.070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.010207911,0.21588336,1.5e-05,6.42e-06,3.56e-06,1.29e-06,1,1,1,1,0,0,0.8249579113843053,0.0058418859797052,-54.6,54.6,0
9606.ENSP00000361202,0,0,0,0,0.019230769,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05913556,0.123976608,0.046678636,0.088235294,0.069672131,0.173913043,0.065420561,0.029411765,0.0,0.016843419,0.020964361,0.011363636,0.028776978,0.016949153,0.0,0.015151515,0.0,0.0,0.001743679,0.0,0.0,0.019607843,0.02,0.0,0.0,0.0,0.0,1,0.073557007,0.392587888,1.95e-05,4.43e-05,2.36e-05,9.84e-06,1,1,1,0,0,0,0.5773502691896257,0.1049687968030295,-73.7,73.7,0
9606.ENSP00000377047,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036051081,0.070760234,0.010771993,0.071428571,0.069672131,0.086956522,0.031152648,0.029411765,0.0,0.010605115,0.031446541,0.0,0.021582734,0.016949153,0.0,0.03030303,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.04510996,0.369313686,1.05e-05,3.14e-05,1.37e-05,4.86e-06,1,1,1,0,0,0,0.629940788348712,-0.0295509220975395,-73.5,73.5,0
9606.ENSP00000345667,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001247661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000150116,0.0207036,4.18e-07,2.56e-07,1.07e-07,3.17e-08,1,1,1,1,0,0,0.5962847939999439,-0.0171638178399908,-73.60000000000001,73.60000000000001,0
9606.ENSP00000383178,0,0,0,0,0.019230769,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055599214,0.110526316,0.059245961,0.033613445,0.06557377,0.086956522,0.015576324,0.0,0.0,0.038053649,0.012578616,0.011363636,0.050359712,0.025423729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.06807776,0.471850022,9.17e-06,4.06e-05,1.57e-05,4.8e-06,1,1,1,0,0,0,0.6804138174397718,-0.0740487852612313,-33.2,33.2,0
9606.ENSP00000342075,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006090373,0.00877193,0.023339318,0.010504202,0.0,0.0,0.003115265,0.014705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007505817,0.2207898,7.53e-06,4.45e-06,3.51e-06,2e-06,1,1,1,0,0,0,0.4472135954999579,-0.0454626647216174,-68.60000000000001,68.60000000000001,0
9606.ENSP00000252530,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004518664,0.00994152,0.007181329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005103956,0.287263802,4.19e-07,2.13e-06,7.48e-07,1.85e-07,1,1,1,1,0,0,0.5962847939999439,-0.0470820376290195,-70.0,70.0,0
9606.ENSP00000292180,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014145383,0.021052632,0.032315978,0.021008403,0.016393443,0.043478261,0.009345794,0.0,0.0,0.003119152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016662914,0.187277328,6.34e-06,1.09e-05,5.2e-06,1.88e-06,1,1,1,0,0,0,0.5962847939999439,0.0672162345152572,-29.1,29.1,0
9606.ENSP00000356224,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109921415,0.164912281,0.111310592,0.107142857,0.073770492,0.260869565,0.018691589,0.029411765,0.169014085,0.01871491,0.020964361,0.011363636,0.043165468,0.016949153,0.0,0.015151515,0.0,0.0,0.181342633,0.136752137,0.306569343,0.068627451,0.06,0.0,0.282894737,0.0,0.0,1,0.146063199,0.54632232,1.89e-05,8.01e-05,3.29e-05,1.06e-05,1,1,1,0,0,0,0.6324555320336759,-0.018319295887048,-68.9,68.9,0
9606.ENSP00000353793,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048526523,0.054385965,0.048473968,0.042016807,0.004098361,0.0,0.080996885,0.029411765,0.014084507,0.033686837,0.01048218,0.011363636,0.021582734,0.0,0.0,0.03030303,0.0,0.0,0.012205754,0.008547009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.055993395,0.591006304,3.96e-06,3.13e-05,1.35e-05,4.12e-06,1,1,1,0,0,0,0.4714045207910316,0.0047670613666115,-50.900000000000006,50.900000000000006,0
9606.ENSP00000377446,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043320236,0.063157895,0.039497307,0.025210084,0.040983607,0.043478261,0.003115265,0.014705882,0.0,0.011228946,0.01048218,0.0,0.035971223,0.025423729,0.045454545,0.0,0.0,0.0,0.001743679,0.0,0.0,0.029411765,0.0,0.0,0.0,0.0,0.0,1,0.04758688,0.262962882,1.28e-05,3.45e-05,1.44e-05,4.67e-06,1,1,1,0,0,0,0.5962847939999439,0.0214488339449712,31.0,31.0,0
