protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,label
9606.ENSP00000344648,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.00324165,0.00877193,0,0.004201681,0.004098361,0,0,0,0,0.003119152,0.002096436,0,0,0,0,0,0,0.193548387,0,0,0,0,0,0,0,0,0,1,0.004803723,0.089208,5.16E-06,6.82E-06,3.29E-06,1.21E-06,1,1,1,0,0,0,0
9606.ENSP00000322649,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016895874,0.034502924,0.02513465,0.014705882,0.032786885,0,0.012461059,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.019965473,0.12469296,4.48E-07,1.79E-05,6.38E-06,1.60E-06,1,1,1,1,0,0,0
9606.ENSP00000412237,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.013163065,0.021637427,0.008976661,0.027310924,0.020491803,0,0.009345794,0.014705882,0,0.024329382,0.044025157,0,0.057553957,0.13559322,0.045454545,0.090909091,0,0,0,0,0,0,0,0,0,0,0,1,0.021841927,0.65112408,0.000148633,4.40E-05,3.67E-05,2.10E-05,1,1,1,0,0,0,0
9606.ENSP00000348455,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.074656189,0.067251462,0.028725314,0.071428571,0.081967213,0.043478261,0.065420561,0.044117647,0,0.045539613,0.031446541,0.090909091,0.043165468,0.042372881,0.045454545,0.075757576,0.076923077,0,0,0,0,0,0,0,0,0,0,1,0.081513173,0.558083596,4.63E-05,5.67E-05,3.23E-05,1.43E-05,1,1,1,0,0,0,1
9606.ENSP00000266735,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0.157858546,0.121637427,0.080789946,0.081932773,0.135245902,0.130434783,0.080996885,0.014705882,0,0.001871491,0.01048218,0,0,0,0,0.060606061,0,0,0.10374891,0.085470085,0.058394161,0.049019608,0.02,0,0.236842105,0,0.021505376,1,0.162876229,0.706534794,4.18E-05,0.000117258,4.32E-05,1.33E-05,1,1,1,0,0,0,0
9606.ENSP00000480971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009332024,0.018128655,0.003590664,0.014705882,0.032786885,0.130434783,0,0,0,0.00062383,0,0,0,0.008474576,0.090909091,0,0,0,0.002615519,0.004273504,0,0,0.02,0,0,0,0,1,0.011634016,0.224446502,9.30E-07,9.85E-06,3.44E-06,8.56E-07,1,1,1,1,0,0,0
9606.ENSP00000276198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014243615,0.01871345,0.005385996,0.031512605,0.036885246,0.043478261,0.003115265,0,0,0.023081722,0.002096436,0.011363636,0.043165468,0.025423729,0,0.03030303,0,0,0.003487358,0.008547009,0,0.019607843,0.06,0,0.065789474,0,0,1,0.020791113,0.42930576,1.35E-05,2.64E-05,1.17E-05,3.55E-06,1,1,1,1,0,0,0
9606.ENSP00000371040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015595758,0.020964361,0,0.007194245,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00285221,0.21692825,2.45E-07,1.34E-06,5.35E-07,1.55E-07,1,1,1,1,0,0,0
9606.ENSP00000303942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048428291,0.040350877,0.007181329,0.023109244,0.008196721,0,0.034267913,0,0,0.00062383,0,0,0,0,0,0,0,0,0.006102877,0.004273504,0,0.019607843,0.02,0,0.013157895,0,0,1,0.045335135,0.39568291,8.80E-07,2.67E-05,7.95E-06,1.79E-06,1,1,1,1,0,0,0
9606.ENSP00000478942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004027505,0.005263158,0,0,0,0,0,0,0,0.00062383,0,0,0.007194245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003903025,0.109264106,6.07E-06,1.60E-05,8.86E-06,3.11E-06,1,1,1,1,0,0,0
9606.ENSP00000282516,0,0,0,0,0.076923077,0,0,0,0.083333333,0,0,0,0,0.052357564,0.064912281,0.082585278,0.06512605,0.024590164,0,0.056074766,0.029411765,0.056338028,0.043044292,0.023060797,0.011363636,0.071942446,0.016949153,0,0.060606061,0.076923077,0,0.025283348,0.008547009,0,0.019607843,0,0,0,0,0,1,0.066576597,0.503906256,4.90E-05,4.52E-05,2.88E-05,1.40E-05,1,1,1,0,0,0,0
9606.ENSP00000432660,0,0,0,0,0.038461538,0,0,0.25,0,0,0,0,0,0.160510806,0.161403509,0.244165171,0.12394958,0.106557377,0.173913043,0.074766355,0.029411765,0,0.159076731,0.157232704,0.079545455,0.194244604,0.161016949,0,0.090909091,0.307692308,0,0,0,0,0,0,0,0,0,0,1,0.191998799,0.57290947,8.98E-05,0.000103168,5.00E-05,2.00E-05,1,1,1,0,0,0,0
9606.ENSP00000355217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034872299,0.056140351,0.035906643,0.06092437,0.057377049,0.217391304,0.028037383,0,0,0.01933874,0.008385744,0,0.014388489,0.008474576,0,0.03030303,0.076923077,0,0.002615519,0,0,0,0,0,0,0,0,1,0.042933273,0.285518289,3.27E-06,2.90E-05,1.21E-05,3.48E-06,1,1,1,1,0,0,0
9606.ENSP00000263274,0,0,0,0,0.134615385,0,0,0,0,0,0,0,0,0.048133595,0.042690058,0.08438061,0.054621849,0.024590164,0,0.046728972,0,0,0.0205864,0.004192872,0.011363636,0,0.008474576,0,0,0,0,0.022667829,0.017094017,0.00729927,0.009803922,0,0,0.026315789,0,0,1,0.055317871,0.659157912,1.76E-05,3.34E-05,2.01E-05,9.50E-06,1,1,1,0,0,0,0
9606.ENSP00000272252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003438114,0.003508772,0,0.00210084,0.008196721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003302559,0.05103264,4.44E-06,6.52E-06,2.76E-06,8.36E-07,1,1,1,1,0,0,0
9606.ENSP00000280057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000589391,0.002923977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00082564,0.06422976,4.61E-06,2.03E-06,1.02E-06,3.45E-07,1,1,1,1,0,0,0
9606.ENSP00000409832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.28E-07,7.57E-08,1.54E-08,1,1,1,1,1,0,0
9606.ENSP00000445772,0,0,0,0,0,0.066666667,0,0,0,0,0,0,0,0.002848723,0.007602339,0,0,0.016393443,0,0,0,0,0.003742982,0.006289308,0,0.007194245,0.025423729,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,1,0.004578548,0.246161216,9.17E-06,5.02E-06,2.99E-06,1.36E-06,1,1,1,0,0,0,0
9606.ENSP00000354501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014636542,0.022222222,0.016157989,0.018907563,0.012295082,0,0.018691589,0,0,0.005614473,0,0,0.014388489,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.016963146,0.1494234,1.01E-06,9.48E-06,4.09E-06,1.21E-06,1,1,1,1,0,0,0
9606.ENSP00000376048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066011788,0.043859649,0.123877917,0.056722689,0.036885246,0,0.052959502,0,0,0.010605115,0.004192872,0.011363636,0.035971223,0.016949153,0,0,0,0,0.008718396,0.004273504,0,0.019607843,0.02,0,0,0,0,1,0.068302935,0.502345116,2.17E-06,4.01E-05,1.45E-05,3.80E-06,1,1,1,1,0,0,0
9606.ENSP00000350369,0,0,0,0,0.057692308,0.066666667,0,0.125,0,0,0,0,0,0.026031434,0.048538012,0.012567325,0.029411765,0.073770492,0.043478261,0.021806854,0,0.014084507,0.0205864,0.018867925,0.056818182,0.028776978,0.008474576,0,0.015151515,0,0,0.005231037,0.008547009,0,0,0,0,0,0,0,1,0.034676875,0.494440296,0.000148633,6.48E-05,6.06E-05,3.61E-05,1,1,1,0,0,0,0
9606.ENSP00000261973,0,0,0,0,0.115384615,0,0,0,0,0,0,0,0,0.173870334,0.12748538,0.129263914,0.090336134,0.135245902,0.086956522,0.037383178,0.044117647,0,0.001247661,0.002096436,0,0.007194245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.162350822,0.567740316,9.22E-06,9.92E-05,3.89E-05,1.27E-05,1,1,1,0,0,0,0
9606.ENSP00000250160,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000491159,0.000584795,0,0,0,0,0,0,0,0.021210231,0.018867925,0,0.050359712,0.042372881,0,0.015151515,0.076923077,0,0,0,0,0,0,0,0,0,0,1,0.004728665,0.16197696,1.95E-07,2.48E-06,8.59E-07,2.11E-07,1,1,1,1,0,0,0
9606.ENSP00000391594,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.001768173,0.001169591,0,0.00210084,0.004098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001726338,0.10125108,5.16E-06,1.19E-06,9.60E-07,5.56E-07,1,1,1,0,0,0,0
9606.ENSP00000381070,0,0,0,0,0.019230769,0.066666667,0,0.125,0,0,0,0,0,0.030844794,0.068421053,0.019748654,0.06512605,0.069672131,0.043478261,0.009345794,0.014705882,0,0.145352464,0.174004193,0.079545455,0.215827338,0.186440678,0.045454545,0.075757576,0.076923077,0,0.006102877,0.021367521,0,0,0.02,0,0.006578947,0,0,1,0.067102004,0.794053624,8.71E-05,4.97E-05,2.82E-05,1.13E-05,1,1,1,0,0,0,0
9606.ENSP00000231484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005206287,0.00994152,0.003590664,0.008403361,0.012295082,0,0,0.014705882,0,0.00062383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006079712,0.10783287,9.19E-07,5.51E-06,1.89E-06,4.76E-07,1,1,1,1,0,0,0
9606.ENSP00000405841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056286837,0.069005848,0.010771993,0.033613445,0.049180328,0.043478261,0.028037383,0.014705882,0,0.002495321,0,0,0,0,0,0,0,0.193548387,0,0,0,0,0,0,0,0,0,1,0.055993395,0.2095632,1.08E-06,3.24E-05,1.04E-05,2.52E-06,1,1,1,1,0,0,0
9606.ENSP00000245817,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.000884086,0.004678363,0.007181329,0.006302521,0.008196721,0,0,0,0.084507042,0.004990643,0.004192872,0,0.014388489,0.008474576,0,0.045454545,0,0,0.004359198,0.008547009,0,0.009803922,0.02,0,0,0,0,1,0.004353374,0.20232672,6.16E-05,1.57E-05,1.21E-05,6.78E-06,1,1,1,0,0,0,0
9606.ENSP00000368808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000392927,0.000584795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000375291,0.027773648,1.23E-07,5.94E-07,1.98E-07,4.72E-08,1,1,1,1,0,0,0
9606.ENSP00000328405,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0.003732809,0.007017544,0.007181329,0.021008403,0.032786885,0.086956522,0.003115265,0,0,0.013724267,0.004192872,0,0.007194245,0,0,0,0,0,0.047079337,0.05982906,0,0.039215686,0.02,0,0.006578947,0.24137931,0,1,0.014185994,0.3575754,0.000165782,5.50E-05,4.22E-05,2.21E-05,1,1,1,0,0,0,0
9606.ENSP00000480364,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.045383104,0.053216374,0.039497307,0.054621849,0.106557377,0.217391304,0.034267913,0.029411765,0,0.00062383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.048562636,0.437999562,1.97E-05,2.80E-05,1.33E-05,4.91E-06,1,1,1,0,0,0,0
9606.ENSP00000360441,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.02151277,0.019883041,0.005385996,0.016806723,0.020491803,0,0.012461059,0.073529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.021016288,0.16089654,4.90E-05,2.85E-05,1.84E-05,8.75E-06,1,1,1,0,0,0,0
9606.ENSP00000362296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012770138,0.019298246,0.005385996,0.010504202,0.012295082,0,0.00623053,0,0,0.008109794,0.006289308,0,0.007194245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014486227,0.190092336,2.84E-06,1.83E-05,8.69E-06,2.68E-06,1,1,1,1,0,0,0
9606.ENSP00000275227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294695,0,0,0.00210084,0,0,0,0,0,0.003742982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000750582,0.0418248,2.57E-07,1.22E-06,4.68E-07,1.25E-07,1,1,1,1,0,0,0
9606.ENSP00000429803,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007072692,0.006432749,0.008976661,0.008403361,0.004098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00698041,0.25633344,1.24E-06,2.01E-06,1.06E-06,3.67E-07,1,1,1,1,0,0,0
9606.ENSP00000364627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324165,0.005847953,0.001795332,0.006302521,0.008196721,0,0.00623053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003827967,0.086976,5.24E-07,4.95E-06,1.92E-06,5.06E-07,1,1,1,1,0,0,1
9606.ENSP00000262238,0,0,0,0,0.269230769,0.333333333,0,0,0,0,0,0,0,0.270923379,0.376608187,0.263913824,0.285714286,0.446721311,0.086956522,0.345794393,0.264705882,0.098591549,0.028696195,0.023060797,0.011363636,0.043165468,0.025423729,0.045454545,0.015151515,0,0,0.079337402,0.068376068,0.01459854,0,0.06,0,0.111842105,0.017241379,0.032258065,1,0.312166929,0.814446738,0.000128667,0.000218415,0.000156418,7.93E-05,1,1,1,0,0,0,0
9606.ENSP00000316649,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0.004420432,0.004093567,0.003590664,0.006302521,0.012295082,0.086956522,0,0,0,0.01996257,0.014675052,0.045454545,0.014388489,0.016949153,0.045454545,0.015151515,0.076923077,0,0,0,0,0,0,0,0,0,0,1,0.008481573,0.20144619,4.21E-05,1.24E-05,9.60E-06,5.24E-06,1,1,1,0,0,0,0
9606.ENSP00000350719,0,0,0,0,0.096153846,0,0,0,0,0,0,0,0,0.119056974,0.178947368,0.116696589,0.100840336,0.090163934,0.217391304,0.012461059,0.029411765,0.169014085,0.029320025,0.025157233,0.022727273,0.028776978,0.025423729,0.045454545,0.015151515,0,0,0.177855275,0.136752137,0.306569343,0.068627451,0.04,0,0.282894737,0,0,1,0.156196052,0.51316078,1.89E-05,8.68E-05,3.73E-05,1.30E-05,1,1,1,0,0,0,0
9606.ENSP00000357709,0,0,0,0,0.019230769,0,0.333333333,0,0,0,0,0,0,0.01935167,0.024561404,0.032315978,0.031512605,0.036885246,0,0.040498442,0.044117647,0,0.120399251,0.056603774,0.056818182,0.057553957,0.093220339,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,1,0.040906703,0.693014,4.31E-05,3.18E-05,2.11E-05,1.06E-05,1,1,1,0,0,0,0
9606.ENSP00000319664,0,0,0,0,0.038461538,0,0,0,0.083333333,0,0,0,0,0.056385069,0.077192982,0.059245961,0.039915966,0.069672131,0.086956522,0.049844237,0.014705882,0,0.021210231,0.016771488,0.011363636,0.043165468,0.025423729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.063724386,0.494932592,9.17E-06,3.69E-05,1.78E-05,6.50E-06,1,1,1,0,0,0,0
9606.ENSP00000215781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000884086,0.000584795,0,0.008403361,0.008196721,0,0,0,0,0.015595758,0.031446541,0,0.079136691,0.042372881,0.045454545,0.060606061,0,0,0.007846556,0,0,0,0.02,0,0,0,0,1,0.006530061,0.26064,9.22E-07,8.10E-06,3.15E-06,8.35E-07,1,1,1,1,0,0,0
9606.ENSP00000457016,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0.01719057,0.01871345,0.021543986,0.008403361,0,0,0.021806854,0,0,0.001871491,0,0,0,0,0,0,0,0,0.08282476,0.068376068,0.065693431,0.029411765,0.02,0,0.032894737,0.017241379,0,1,0.027321174,0.672777,1.44E-05,1.49E-05,8.02E-06,3.25E-06,1,1,1,0,0,0,0
9606.ENSP00000407112,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001866405,0.003508772,0,0,0,0,0,0,0,0.00062383,0.002096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002026571,0.051859584,1.05E-07,6.49E-07,2.31E-07,5.78E-08,1,1,1,1,0,0,0
9606.ENSP00000306328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005009823,0.003508772,0.005385996,0.004201681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004653607,0.1186962,1.60E-07,2.70E-06,9.37E-07,2.27E-07,1,1,1,1,0,0,0
9606.ENSP00000239666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014145383,0.033333333,0.016157989,0.010504202,0.024590164,0,0.00623053,0,0,0.00062383,0,0,0,0,0,0,0,0,0.047079337,0.017094017,0,0.078431373,0.12,0,0,0,0,1,0.022217218,0.58163616,2.45E-06,1.64E-05,6.06E-06,1.57E-06,1,1,1,1,0,0,0
9606.ENSP00000223324,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.058447937,0.025146199,0.034111311,0.031512605,0.012295082,0,0.093457944,0,0.028169014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.053141184,0.463304226,1.28E-05,4.24E-05,1.46E-05,4.23E-06,1,1,1,0,0,0,0
9606.ENSP00000439068,0,0,0,0,0.019230769,0,0,0.125,0,0,0,0,0,0.005304519,0.007017544,0.003590664,0.006302521,0.008196721,0.043478261,0.00623053,0,0,0.0205864,0.020964361,0.034090909,0.007194245,0.008474576,0,0.015151515,0,0,0.022667829,0.017094017,0,0.068627451,0.1,0,0.006578947,0,0,1,0.012759889,0.471054584,6.33E-06,8.01E-06,4.38E-06,1.90E-06,1,1,1,0,0,0,0
9606.ENSP00000258403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001277014,0.010526316,0,0.010504202,0.004098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002777152,0.04424175,4.96E-07,2.60E-06,1.08E-06,3.14E-07,1,1,1,1,0,0,0
9606.ENSP00000441802,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.015422397,0.029239766,0.012567325,0.023109244,0.028688525,0,0.003115265,0.014705882,0,0.018091079,0.008385744,0.022727273,0.050359712,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,1,0.021016288,0.483394198,3.07E-06,1.10E-05,4.44E-06,1.37E-06,1,1,1,0,0,0,0
9606.ENSP00000286049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001768173,0.001754386,0.001795332,0.00210084,0.004098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001801396,0.079826292,2.26E-06,1.95E-06,8.25E-07,2.41E-07,1,1,1,1,0,0,0
9606.ENSP00000435210,0,0,0,0,0.038461538,0,0,0,0,0,0.833333333,0.333333333,0,0.069842829,0.086549708,0.080789946,0.048319328,0.045081967,0.086956522,0.037383178,0.044117647,0,0.062383032,0.039832285,0.113636364,0.136690647,0.059322034,0,0.015151515,0,0,0.241499564,0.260683761,0.02189781,0.058823529,0.04,0,0.427631579,0.534482759,0,1,0.117390978,0.68967696,0.000143678,0.000127625,9.79E-05,5.17E-05,1,1,1,0,0,0,0
9606.ENSP00000426271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.21E-07,8.22E-08,1.36E-08,1,1,1,1,1,0,0
9606.ENSP00000284268,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.001375246,0,0,0.00210084,0.004098361,0,0,0,0,0.014971928,0.016771488,0.056818182,0.021582734,0.033898305,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,1,0.004653607,0.09386402,5.16E-06,3.70E-06,2.15E-06,9.41E-07,1,1,1,0,0,0,0
9606.ENSP00000485028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021611,0.001754386,0.003590664,0.00210084,0,0.043478261,0,0,0,0.004366812,0.002096436,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00285221,0.163766064,2.48E-07,2.19E-06,7.79E-07,1.92E-07,1,1,1,1,0,0,0
9606.ENSP00000312150,0,0,0,0,0.038461538,0.266666667,0,0.125,0,0,0,0,0,0.073379175,0.265497076,0.023339318,0.037815126,0.028688525,0.043478261,0.015576324,0.029411765,0,0.016219588,0.031446541,0.011363636,0.021582734,0.016949153,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,1,0.097725737,0.600384,0.000215517,8.64E-05,6.62E-05,3.68E-05,1,1,1,0,0,0,0
9606.ENSP00000309751,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.003732809,0.009356725,0.010771993,0.00210084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004653607,0.09683388,1.03E-05,4.74E-06,2.77E-06,1.10E-06,1,1,1,0,0,0,0
9606.ENSP00000269856,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.027308448,0.052046784,0.02513465,0.023109244,0.024590164,0.086956522,0.037383178,0.014705882,0,0,0.006289308,0,0.035971223,0,0,0,0,0,0.002615519,0.008547009,0.00729927,0,0,0,0,0,0,1,0.032199955,0.502597872,0.000126775,3.57E-05,2.64E-05,1.47E-05,1,1,1,0,0,0,0
9606.ENSP00000477530,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.003143418,0.003508772,0.001795332,0.014705882,0.016393443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003827967,0.611687692,1.39E-05,3.77E-06,2.91E-06,1.62E-06,1,1,1,0,0,0,0
9606.ENSP00000309640,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.004518664,0.003508772,0.007181329,0.012605042,0.004098361,0,0.009345794,0,0,0.001871491,0.002096436,0,0.007194245,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005554305,0.118022184,9.19E-06,5.37E-06,3.44E-06,1.74E-06,1,1,1,0,0,0,0
9606.ENSP00000450580,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294695,0.000584795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000300233,0.0217242,5.74E-07,4.79E-07,1.80E-07,4.70E-08,1,1,1,1,0,0,0
9606.ENSP00000301146,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.01719057,0.049122807,0.005385996,0.023109244,0.057377049,0,0.00623053,0.058823529,0.169014085,0,0.002096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.023192975,0.144915072,4.38E-05,4.55E-05,3.05E-05,1.56E-05,1,1,1,0,0,0,0
9606.ENSP00000248846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060707269,0.031578947,0.077199282,0.077731092,0.008196721,0,0.003115265,0,0,0,0,0,0,0,0,0,0,0,0.02179599,0.021367521,0,0.039215686,0.02,0,0,0,0,1,0.059295954,0.7389396,1.95E-06,2.30E-05,8.52E-06,2.25E-06,1,1,1,1,0,0,0
9606.ENSP00000270001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005599214,0.002923977,0.007181329,0.004201681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005103956,0.103600224,5.22E-07,2.00E-06,8.77E-07,2.65E-07,1,1,1,1,0,0,0
9606.ENSP00000334547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004223969,0.007017544,0.001795332,0.008403361,0,0,0.003115265,0.014705882,0,0.00062383,0,0,0.007194245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004803723,0.184591148,9.51E-07,3.59E-06,1.78E-06,5.73E-07,1,1,1,1,0,0,0
9606.ENSP00000280701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007760314,0.009356725,0.010771993,0.008403361,0,0,0,0,0,0.014348097,0.018867925,0,0.007194245,0,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,1,0.010433086,0.252996766,1.38E-05,1.66E-05,8.77E-06,3.10E-06,1,1,1,1,0,0,0
9606.ENSP00000005257,0,0,0,0,0.019230769,0.2,0,0,0.166666667,0,0,0,0,0.100785855,0.174853801,0.046678636,0.136554622,0.213114754,0.608695652,0.065420561,0.117647059,0,0.009357455,0.014675052,0,0.158273381,0.076271186,0,0.03030303,0,0,0.00087184,0.004273504,0,0.009803922,0.02,0,0,0,0,1,0.118291676,0.322559608,5.29E-05,0.000102066,5.31E-05,2.33E-05,1,1,1,0,0,0,0
9606.ENSP00000267291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06345776,0.032163743,0.014362657,0.025210084,0.036885246,0,0.018691589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.055242813,0.23208352,1.74E-06,2.54E-05,8.36E-06,2.05E-06,1,1,1,1,0,0,0
9606.ENSP00000326340,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.020333988,0.040935673,0.055655296,0.018907563,0.024590164,0.086956522,0.003115265,0,0.056338028,0.008109794,0.002096436,0,0.021582734,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02627036,0.414998094,2.04E-05,2.62E-05,1.36E-05,5.24E-06,1,1,1,0,0,0,0
9606.ENSP00000469441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014971928,0.018867925,0.022727273,0.007194245,0.016949153,0,0,0,0.193548387,0,0,0,0,0,0,0,0,0,1,0.003302559,0.19876864,4.05E-07,1.47E-06,6.58E-07,2.01E-07,1,1,1,1,0,0,0
9606.ENSP00000312379,0,0,0,0,0.134615385,0.066666667,0,0,0,0,0,0,0,0.151178782,0.163157895,0.233393178,0.100840336,0.12295082,0,0.115264798,0,0.028169014,0.017467249,0.012578616,0,0.028776978,0.025423729,0,0.015151515,0,0,0.110723627,0.102564103,0.182481752,0.009803922,0.04,0,0.164473684,0.017241379,0,1,0.174134955,0.607714632,4.93E-05,8.67E-05,4.85E-05,2.08E-05,1,1,1,0,0,0,0
9606.ENSP00000386029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007170923,0.012280702,0,0.00210084,0.024590164,0,0,0.014705882,0,0.002495321,0.006289308,0,0.021582734,0,0,0,0,0,0.012205754,0.004273504,0.00729927,0.039215686,0.08,0.125,0,0,0,1,0.010282969,0.240732,5.86E-06,1.31E-05,4.78E-06,1.27E-06,1,1,1,1,0,0,0
