,protein,heat_positive_0.1_0.1,heat_positive_0.1_0.2,heat_positive_0.1_0.3,heat_positive_0.1_0.4,heat_positive_0.1_0.5,heat_positive_0.1_0.6,heat_positive_0.1_0.7,heat_positive_0.1_0.8,heat_positive_0.1_0.9,heat_positive_0.1_1.0
1555,9606.ENSP00000370521,0.0027861930211656727,0.005555036847908923,0.007664957993256394,0.010842859490367118,0.013512010509657557,0.01595173134955985,0.017931355809196248,0.02003950925609388,0.022813452536865952,0.025184491496474948
1556,9606.ENSP00000438492,0.002802258044539485,0.005408423150583985,0.008174721047907951,0.010500251624762313,0.01281863799522398,0.015638665619917447,0.017333353596768575,0.019989386541510612,0.02215494812980978,0.02443573248319808
1557,9606.ENSP00000326967,0.0011395850220878856,0.0018182478597736917,0.00267678982572761,0.004015715071545856,0.006053192438230326,0.007471557064491208,0.009514402347576834,0.010644976085586677,0.013285154310779035,0.014220085339275101
1558,9606.ENSP00000364919,0.0022682427807012573,0.0047043486301845405,0.007225932084111264,0.009274749610995059,0.011627776120803901,0.01376562212317367,0.016273761764750816,0.018771191869745962,0.021346114634070545,0.023973936291440623
1559,9606.ENSP00000433378,0.0012845716719311895,0.002835238141415175,0.00447729632469418,0.005651075857258547,0.007043488534918652,0.008273779446199114,0.009738466244016308,0.01119593324528978,0.012761385009980586,0.014289236602053279
1560,9606.ENSP00000460964,0.002274533715990401,0.00354978010659579,0.005292867601838225,0.007493579139918438,0.009582397929989384,0.011847750084598374,0.014172061542922165,0.016176410117168416,0.018501682069199887,0.020265771825961565
1561,9606.ENSP00000431984,0.0028914828303641116,0.005611139538359566,0.007330742529575218,0.010068765095184062,0.012745978557632043,0.015187179534223105,0.017867815467070614,0.01990949988248758,0.022404382509193965,0.02407770066656667
1562,9606.ENSP00000396704,0.002776708239252912,0.0054644689789711265,0.008231642913415271,0.010595784103770711,0.012937237690039183,0.015785785806201602,0.01751208981158925,0.02007423622535498,0.022647344975212036,0.024965023579625267
1563,9606.ENSP00000256190,0.002892116302973591,0.0055190722896441,0.008188126515051408,0.010523170789838332,0.012794412658422516,0.015758440601075563,0.017437682178751857,0.02002052382704278,0.022178660403369577,0.024445062579616206
1564,9606.ENSP00000480378,0.0020673326935138903,0.0032533330349906464,0.004913491489332955,0.006936621400200238,0.00933270025143429,0.01142708793759084,0.013666450125128904,0.01871071831374138,0.021021760786425148,0.022634750320321473
