protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,go_sim,sub_sim,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000360268,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028678864,0.048814505,0.0,0.019323671,0.05,0.0,0.0,0.12,0.0,0.03559206,0.018072289,0.0,0.069767442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.03289614,0.19332054,1.67e-06,0.04301068,1.0,1,1,1,1,1,0,4.96e-05,1.94e-05,5.36e-06,25.9,25.9,0
9606.ENSP00000360268,0,0,0,0,0.035087719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057862835,0.0,0.02005231,0.086956522,0.0,0.052631579,0.0,0.0,0.0,0.039698836,0.0,0.019704433,0.023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.060940499,0.2813184,0.000243427,-0.076511907,0.707106781,1,1,1,1,0,0,0.000146539,0.000124411,7.34e-05,-230.2,230.2,1
9606.ENSP00000360268,0,0,0,0,0.222222222,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.351049501,0.008368201,0.06190061,0.391304348,0.016666667,0.0,0.075885329,0.0,0.0,0.414784394,0.0,0.044334975,0.23255814,0.0,0.0,0.048387097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.380624867,0.252315,3.08e-05,0.223039289,0.632455532,1,1,1,1,0,0,8.06e-05,5.2e-05,2.58e-05,-684.0,684.0,0
9606.ENSP00000360268,0,0,0,0,0.245614035,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.41957571,0.119944212,0.118570183,0.357487923,0.05,0.105263158,0.072512648,0.0,0.0,0.456536619,0.060240964,0.0,0.197674419,0.0,0.0,0.032258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.456493922,0.2709168,1.53e-05,0.277900692,0.632455532,1,1,1,1,0,0,7.98e-05,5.07e-05,2.49e-05,-1261.0,1261.0,0
9606.ENSP00000360268,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043326973,0.022315202,0.027027027,0.038647343,0.033333333,0.052631579,0.001686341,0.0,0.0,0.038329911,0.006024096,0.024630542,0.034883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.047824696,0.2810368,2.52e-06,-0.015351728,0.707106781,1,1,1,1,0,0,5.69e-05,2.47e-05,7.49e-06,50.6,50.6,0
9606.ENSP00000360268,0,0,0,0,0.023391813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087439668,0.0,0.005231037,0.111111111,0.0,0.0,0.003372681,0.0,0.0,0.07871321,0.0,0.0,0.046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.091277458,0.2582272,2.17e-05,-0.091311203,0.707106781,1,1,1,1,0,0,6.33e-05,3.17e-05,1.2e-05,-781.2,781.2,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020092042,0.006973501,0.001743679,0.057971014,0.0,0.0,0.011804384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177480916,0.064516129,0.0,0.392857143,0.428571429,0.0,0.027638191,0.0,0.0,1,0.026978034,0.472355086,3.54e-06,-0.118411891,0.707106781,1,1,1,1,1,0,2.89e-05,1.15e-05,3.28e-06,24.9,24.9,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00723987,0.0,0.005231037,0.009661836,0.0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02480916,0.0,0.002262443,0.142857143,0.0,0.0,0.0,0.0,0.0,1,0.008317338,0.251027712,1.69e-06,0.131721312,0.866025404,1,1,1,1,1,0,2.53e-05,9.12e-06,2.39e-06,-82.3,82.3,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008867437,0.0,0.00087184,0.019323671,0.0,0.0,0.003372681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032442748,0.0,0.0,0.25,0.0,0.0,0.002512563,0.0,0.0,1,0.010130092,0.25331904,9.83e-07,-0.070017681,0.866025404,1,1,1,1,1,0,2.53e-05,9.15e-06,2.41e-06,-8.8,8.8,0
9606.ENSP00000359675,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003872488,0.0,0.005231037,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005725191,0.0,0.002262443,0.107142857,0.0,0.0,0.0,0.0,0.0,1,0.004585199,0.250263936,4.77e-05,0.05012521,0.654653671,1,1,1,1,0,0,3.1e-05,1.57e-05,6.9e-06,-71.1,71.1,0
9606.ENSP00000359675,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008530699,0.0013947,0.002615519,0.038647343,0.0,0.052631579,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055343511,0.0,0.0,0.392857143,0.142857143,0.0,0.002512563,0.0,0.0,1,0.011196417,0.254082816,7.01e-05,-0.01708171,0.774596669,1,1,1,1,0,0,3.62e-05,2.12e-05,1.04e-05,43.4,43.4,0
9606.ENSP00000359675,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008306207,0.0,0.0,0.028985507,0.0,0.0,0.003372681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04389313,0.0,0.0,0.321428571,0.0,0.0,0.0,0.0,0.0,1,0.010076775,0.253094912,4.62e-05,0.035657666,0.866025404,1,1,1,1,0,0,3.36e-05,1.74e-05,7.47e-06,90.9,90.9,0
9606.ENSP00000359675,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022393086,0.0013947,0.003487358,0.014492754,0.0,0.105263158,0.003372681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110687023,0.0,0.0,0.392857143,0.0,0.666666667,0.030150754,0.0,0.0,1,0.026498187,0.24748192,4.75e-05,-0.148826993,0.866025404,1,1,1,1,0,0,3.93e-05,2.29e-05,1.06e-05,25.2,25.2,0
9606.ENSP00000359675,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015265462,0.0,0.0,0.033816425,0.0,0.052631579,0.005059022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080152672,0.0,0.002262443,0.535714286,0.0,0.0,0.0,0.0,0.0,1,0.018234165,0.254337408,1.75e-05,0.115172826,0.866025404,1,1,1,1,0,0,3.13e-05,1.39e-05,4.84e-06,-34.2,34.2,0
9606.ENSP00000359675,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014423617,0.0,0.001743679,0.038647343,0.0,0.0,0.006745363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114503817,0.0,0.0,0.571428571,0.0,0.0,0.020100503,0.0,0.0,1,0.019033909,0.254337408,2.22e-05,0.079404693,0.774596669,1,1,1,1,0,0,3.42e-05,1.72e-05,6.97e-06,-18.8,18.8,0
9606.ENSP00000359675,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021719609,0.0,0.001743679,0.053140097,0.0,0.0,0.015177066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18129771,0.0,0.0,0.75,0.142857143,0.0,0.055276382,0.0,0.0,1,0.02932395,0.254592,1.62e-05,0.135204721,0.866025404,1,1,1,1,0,0,3.28e-05,1.57e-05,5.96e-06,74.4,74.4,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.066666667,0.0,0.0,0.0,0.111111111,0.0,0.0,0.013974632,0.110181311,0.039232781,0.048309179,0.033333333,0.0,0.010118044,0.0,0.088311688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11259542,0.435483871,0.088235294,0.392857143,0.142857143,1.0,0.145728643,0.538461538,0.044585987,1,0.034069098,0.50868,4.16e-05,0.069911265,0.333333333,1,1,1,1,0,0,3.68e-05,2e-05,8.76e-06,-269.2,269.2,0
9606.ENSP00000359675,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013469525,0.0,0.0,0.048309179,0.0,0.0,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09351145,0.0,0.0,0.535714286,0.0,0.0,0.005025126,0.0,0.0,1,0.016954575,0.254337408,1.8e-05,0.081261628,0.866025404,1,1,1,1,0,0,2.79e-05,1.17e-05,4.04e-06,18.5,18.5,1
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016949153,0.013947001,0.005231037,0.014492754,0.016666667,0.052631579,0.008431703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047709924,0.0,0.0,0.25,0.142857143,0.0,0.002512563,0.0,0.0,1,0.019300491,0.3241728,9.29e-07,0.007898803,0.288675135,1,1,1,1,1,0,2.28e-05,7.58e-06,1.84e-06,-143.9,143.9,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013806263,0.0,0.001743679,0.028985507,0.0,0.0,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066793893,0.0,0.0,0.285714286,0.0,0.0,0.005025126,0.0,0.0,1,0.015994882,0.231408352,2.23e-05,-0.065997235,0.866025404,1,1,1,1,1,0,2.88e-05,1.18e-05,3.53e-06,-102.2,102.2,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909193,0.0,0.005231037,0.009661836,0.0,0.052631579,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045801527,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1,0.010823203,0.254337408,4.74e-06,-0.000652984,0.866025404,1,1,1,1,1,0,2.7e-05,1.05e-05,2.94e-06,38.9,38.9,0
9606.ENSP00000359675,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015546077,0.0,0.0,0.038647343,0.0,0.0,0.003372681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074427481,0.0,0.0,0.321428571,0.0,0.0,0.0,0.0,0.0,1,0.017967584,0.254337408,5.82e-05,0.078807812,0.866025404,1,1,1,1,0,0,3.58e-05,2.08e-05,1.01e-05,-1.8,1.8,0
9606.ENSP00000359675,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02155124,0.0,0.0,0.038647343,0.0,0.0,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135496183,0.0,0.0,0.464285714,0.0,0.0,0.030150754,0.0,0.0,1,0.026124973,0.254082816,4.23e-05,0.028397046,0.612372436,1,1,1,1,0,0,3.3e-05,1.68e-05,7.1e-06,45.6,45.6,0
9606.ENSP00000359675,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031428892,0.0,0.012205754,0.009661836,0.0,0.0,0.003372681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141221374,0.0,0.015837104,0.178571429,0.0,0.0,0.002512563,0.0,0.0,1,0.035561954,0.2291328,4.39e-05,-0.061521757,0.40824829,1,1,1,1,0,0,3.35e-05,1.81e-05,8.23e-06,-281.7,281.7,0
9606.ENSP00000359675,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012852172,0.0,0.012205754,0.0,0.0,0.0,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055343511,0.0,0.015837104,0.214285714,0.0,0.0,0.0,0.0,0.0,1,0.01530177,0.2291328,2.24e-05,-0.024700273,0.40824829,1,1,1,1,0,0,2.9e-05,1.28e-05,4.69e-06,-77.1,77.1,1
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007576608,0.0041841,0.017436792,0.024154589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034351145,0.016129032,0.00678733,0.214285714,0.0,0.0,0.0,0.0,0.0,1,0.010183408,0.251791488,2.38e-06,0.00757545,0.866025404,1,1,1,1,1,0,2.62e-05,9.74e-06,2.65e-06,-35.6,35.6,0
9606.ENSP00000359675,0,0,0,0,0.023391813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014143001,0.0,0.006102877,0.009661836,0.0,0.0,0.016863406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209923664,0.0,0.0,0.357142857,0.0,0.0,0.027638191,0.0,0.0,1,0.021646406,0.229341,1.82e-05,0.055045358,0.866025404,1,1,1,1,0,0,4.14e-05,2.37e-05,1.07e-05,-614.9,614.9,0
9606.ENSP00000359675,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015377708,0.0,0.00087184,0.048309179,0.0,0.0,0.005059022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083969466,0.0,0.0,0.464285714,0.0,0.0,0.010050251,0.0,0.0,1,0.018660695,0.240338112,1.87e-05,0.117223465,0.774596669,1,1,1,1,0,0,2.98e-05,1.33e-05,4.73e-06,-90.6,90.6,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012234819,0.0027894,0.0,0.0,0.0,0.0,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059160305,0.0,0.0,0.25,0.0,0.0,0.005025126,0.0,0.0,1,0.013915547,0.2514378,4.52e-06,0.074966935,0.866025404,1,1,1,1,1,0,2.67e-05,9.88e-06,2.62e-06,9.8,9.8,0
9606.ENSP00000359675,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017847121,0.022315202,0.00087184,0.028985507,0.0,0.0,0.013490725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13740458,0.048387097,0.0,0.392857143,0.0,0.0,0.042713568,0.0,0.0,1,0.024152271,0.255136,1.01e-05,-0.158326389,0.866025404,1,1,1,1,0,0,3.01e-05,1.29e-05,4.24e-06,-529.9,529.9,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010719497,0.0013947,0.001743679,0.009661836,0.0,0.0,0.003372681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038167939,0.016129032,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1,0.012049478,0.25258464,4.52e-06,-0.021119887,0.866025404,1,1,1,1,1,0,2.86e-05,1.13e-05,3.19e-06,-709.2,709.2,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007632731,0.0,0.001743679,0.028985507,0.0,0.0,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061068702,0.0,0.0,0.392857143,0.0,0.0,0.005025126,0.0,0.0,1,0.010130092,0.245935872,2.08e-06,0.062075601,0.866025404,1,1,1,1,1,0,2.63e-05,9.62e-06,2.54e-06,-59.8,59.8,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004882703,0.0,0.001743679,0.009661836,0.0,0.0,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633588,0.0,0.0,0.142857143,0.0,0.0,0.0,0.0,0.0,1,0.005331627,0.2487576,9.74e-07,0.066316692,0.866025404,1,1,1,1,1,0,2.42e-05,8.31e-06,2.07e-06,-412.0,412.0,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008474576,0.0,0.005231037,0.009661836,0.0,0.052631579,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026717557,0.0,0.002262443,0.285714286,0.0,0.0,0.0,0.0,0.0,1,0.009810194,0.254082816,2.16e-06,0.077175621,0.866025404,1,1,1,1,1,0,2.59e-05,9.56e-06,2.58e-06,64.7,64.7,0
9606.ENSP00000359675,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014199124,0.0041841,0.0,0.028985507,0.033333333,0.0,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080152672,0.032258065,0.0,0.321428571,1.0,0.0,0.0,0.153846154,0.0,1,0.017541054,0.393725598,2.04e-05,-0.145138241,0.707106781,1,1,1,1,0,0,3.01e-05,1.4e-05,5.43e-06,-163.4,163.4,0
9606.ENSP00000359675,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0.028622741,0.0,0.001743679,0.033816425,0.0,0.0,0.023608769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209923664,0.0,0.0,0.535714286,0.0,0.333333333,0.045226131,0.0,0.0,1,0.036201749,0.313410188,1.28e-05,-0.031402298,0.866025404,1,1,1,1,0,0,2.93e-05,1.27e-05,4.38e-06,-95.0,95.0,0
9606.ENSP00000359675,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012178696,0.0,0.011333915,0.0,0.0,0.0,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078244275,0.0,0.015837104,0.25,0.0,0.0,0.110552764,0.0,0.0,1,0.017701002,0.244153728,2.24e-05,-0.100104871,0.40824829,1,1,1,1,0,0,3.22e-05,1.55e-05,6.07e-06,107.4,107.4,0
9606.ENSP00000359675,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021270625,0.0013947,0.0,0.019323671,0.0,0.0,0.005059022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108778626,0.0,0.0,0.285714286,0.142857143,0.0,0.010050251,0.0,0.0,1,0.024418853,0.229896576,1.44e-05,-0.089828282,0.866025404,1,1,1,1,0,0,2.78e-05,1.17e-05,3.99e-06,-44.3,44.3,1
9606.ENSP00000359675,0,0,0,0,0.076023392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028622741,0.029288703,0.00087184,0.048309179,0.0,0.0,0.053962901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54389313,0.016129032,0.0,0.464285714,0.0,0.0,0.067839196,0.0,0.0,1,0.048677756,0.239825664,2.37e-05,0.195555911,0.866025404,1,1,1,1,0,0,6.67e-05,4.87e-05,2.55e-05,43.9,43.9,1
9606.ENSP00000359675,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014928724,0.0,0.010462075,0.0,0.0,0.0,0.006745363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110687023,0.0,0.015837104,0.25,0.0,0.0,0.01758794,0.0,0.0,1,0.019353807,0.281129184,5.39e-05,-0.135935026,0.40824829,1,1,1,1,0,0,3.75e-05,2.15e-05,1.01e-05,-421.7,421.7,0
9606.ENSP00000359675,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009204176,0.0,0.0,0.038647343,0.0,0.0,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038167939,0.0,0.0,0.392857143,0.0,0.0,0.0,0.0,0.0,1,0.010929836,0.254337408,2.6e-05,0.070115177,0.866025404,1,1,1,1,0,0,2.95e-05,1.34e-05,5.09e-06,-64.0,64.0,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005892917,0.0,0.001743679,0.009661836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015267176,0.0,0.0,0.142857143,0.0,0.0,0.0,0.0,0.0,1,0.006451269,0.252809856,6.84e-06,0.004228094,0.866025404,1,1,1,1,1,0,2.61e-05,9.81e-06,2.7e-06,118.5,118.5,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010438882,0.0,0.012205754,0.024154589,0.0,0.0,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763,0.0,0.015837104,0.142857143,0.0,0.0,0.0,0.0,0.0,1,0.012209426,0.2291328,1.38e-06,-0.079097475,0.40824829,1,1,1,1,1,0,2.61e-05,9.53e-06,2.52e-06,-541.6,541.6,0
9606.ENSP00000359675,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017061399,0.0,0.011333915,0.028985507,0.0,0.0,0.003372681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116412214,0.0,0.011312217,0.321428571,0.0,0.0,0.002512563,0.0,0.0,1,0.021486458,0.235243008,1.73e-05,-0.09143032,0.40824829,1,1,1,1,0,0,3.1e-05,1.43e-05,5.32e-06,57.9,57.9,0
9606.ENSP00000359675,0,0,0,0,0.029239766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014255248,0.0,0.0,0.014492754,0.0,0.0,0.023608769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223282443,0.0,0.0,0.357142857,0.0,0.0,0.045226131,0.0,0.0,1,0.022446151,0.253573632,2.68e-05,0.099806307,0.866025404,1,1,1,1,0,0,5.02e-05,3.24e-05,1.58e-05,-605.2,605.2,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003704119,0.0,0.007846556,0.009661836,0.016666667,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816794,0.0,0.002262443,0.107142857,0.0,0.0,0.0,0.0,0.0,1,0.004531883,0.251027712,1.66e-06,0.100400181,0.774596669,1,1,1,1,1,0,2.42e-05,8.42e-06,2.14e-06,-428.4,428.4,0
9606.ENSP00000359675,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010382759,0.0041841,0.001743679,0.019323671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045801527,0.0,0.0,0.321428571,0.142857143,0.0,0.0,0.0,0.0,1,0.012209426,0.253828224,2.25e-05,0.15570722,0.866025404,1,1,1,1,0,0,3.01e-05,1.38e-05,5.11e-06,-47.0,47.0,0
9606.ENSP00000359675,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014143001,0.0,0.0,0.072463768,0.0,0.0,0.003372681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082061069,0.0,0.0,0.357142857,0.0,0.0,0.005025126,0.0,0.0,1,0.017327788,0.253573632,2.12e-05,0.107921855,0.866025404,1,1,1,1,0,0,3.1e-05,1.44e-05,5.29e-06,110.0,110.0,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004096981,0.0,0.007846556,0.009661836,0.0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005725191,0.0,0.002262443,0.142857143,0.0,0.0,0.0,0.0,0.0,1,0.004958413,0.251791488,1.54e-06,-0.023022392,0.866025404,1,1,1,1,1,0,2.44e-05,8.55e-06,2.19e-06,8.7,8.7,0
9606.ENSP00000359675,0,0,0,0,0.064327485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037602425,0.013947001,0.003487358,0.048309179,0.0,0.0,0.045531197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515267176,0.032258065,0.013574661,0.392857143,0.0,0.0,0.065326633,0.0,0.0,1,0.055822137,0.244153728,4.18e-05,-0.049134981,0.866025404,1,1,1,1,0,0,5.31e-05,3.67e-05,1.91e-05,-191.0,191.0,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007464362,0.0,0.010462075,0.0,0.0,0.0,0.001686341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047709924,0.0,0.015837104,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.009543613,0.18330624,2.12e-06,-0.031178972,0.0,1,1,1,1,1,0,2.62e-05,9.62e-06,2.56e-06,-374.9,374.9,1
9606.ENSP00000359675,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018857335,0.0013947,0.003487358,0.028985507,0.0,0.052631579,0.003372681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158396947,0.0,0.0,0.428571429,0.0,0.0,0.005025126,0.0,0.0,1,0.023939006,0.253828224,1.75e-05,-0.08789483,0.288675135,1,1,1,1,0,0,2.94e-05,1.31e-05,4.85e-06,90.2,90.2,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006847009,0.0013947,0.0,0.014492754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036259542,0.0,0.0,0.285714286,0.0,0.0,0.0,0.0,0.0,1,0.00815739,0.25204608,3.79e-05,-0.080754881,0.866025404,1,1,1,1,1,0,3.47e-05,1.64e-05,5.42e-06,-139.7,139.7,0
