protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,go_sim,sub_sim,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000420298,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000589391,0.000584795,0.0,0.006302521,0.0,0.0,0.003115265,0.0,0.0,0.01933874,0.018867925,0.0,0.035971223,0.033898305,0.0,0.015151515,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004653607,0.12780192,5.32e-07,4.42327622641879e-06,1.6353948861190055e-06,4.06638573309386e-07,0.4714045207910316,-0.0794439282692101,1,1,1,1,0,0,-73.2,73.2,0
9606.ENSP00000368100,0,0,0,0,0.115384615,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0,0.0,0.092829077,0.122807018,0.120287253,0.100840336,0.086065574,0.043478261,0.080996885,0.029411765,0.014084507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272013949,0.179487179,0.218978102,0.166666667,0.08,0.0,0.197368421,0.051724138,0.0,1,0.132552728,0.79230746,3.64e-05,6.612379569645842e-05,3.537834298241721e-05,1.4749124425656207e-05,0.3849001794597505,0.028087635430036,1,1,1,0,0,0,-62.5,62.5,0
9606.ENSP00000275162,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014341847,0.016959064,0.012567325,0.008403361,0.012295082,0.0,0.015576324,0.0,0.0,0.001871491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026155187,0.008547009,0.00729927,0.019607843,0.02,0.0,0.065789474,0.0,0.0,1,0.018239135,0.3578232,9.34e-07,1.1186998882380495e-05,4.413676235855966e-06,1.2110602730464656e-06,0.6804138174397718,-0.0255482506365928,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000331313,0,0,0,0,0.153846154,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154125737,0.15380117,0.206463196,0.098739496,0.114754098,0.043478261,0.183800623,0.044117647,0.0,0.007485964,0.002096436,0.011363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.158222623,0.228381566,4.93e-05,8.685039503840041e-05,5.079094969563325e-05,2.336119398710036e-05,0.4714045207910316,0.0,1,1,1,0,0,0,-61.5,61.5,0
9606.ENSP00000262646,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105697446,0.123391813,0.10951526,0.12394958,0.176229508,0.130434783,0.08411215,0.088235294,0.281690141,0.031191516,0.025157233,0.011363636,0.007194245,0.008474576,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.118216618,0.40094604,6.34e-05,9.719162012295923e-05,4.5399628571197937e-05,1.708269066518453e-05,0.8819171036881969,-0.1273420415010742,1,1,1,0,0,0,-17.0,17.0,0
9606.ENSP00000276692,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022298625,0.00994152,0.008976661,0.016806723,0.012295082,0.086956522,0.00623053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.019965473,0.507385368,8.58e-06,1.9982794852807897e-05,1.0123382099113215e-05,3.839425624976543e-06,0.4714045207910316,-0.0164561518363619,1,1,1,0,0,0,-31.40000000000001,31.40000000000001,0
9606.ENSP00000281156,0,0,0,0,0.057692308,0.0,0.0,0.0,0.083333333,0.0,0.0,0.0,0.0,0.100589391,0.067836257,0.034111311,0.090336134,0.069672131,0.130434783,0.059190031,0.014705882,0.0,0.013724267,0.018867925,0.090909091,0.014388489,0.016949153,0.0,0.0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.096825039,0.340630836,0.000124938,7.92313109616988e-05,4.642631215875335e-05,2.2039619567052858e-05,0.4714045207910316,-0.0682359635567121,1,1,1,0,0,0,-73.7,73.7,0
9606.ENSP00000269221,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015913556,0.016959064,0.030520646,0.016806723,0.004098361,0.043478261,0.003115265,0.0,0.0,0.002495321,0.006289308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016963146,0.164622744,1.77e-06,1.0497244866469005e-05,4.770699490961788e-06,1.4928830839359717e-06,0.5443310539518174,0.0580756745106219,1,1,1,1,0,0,-62.3,62.3,1
9606.ENSP00000323264,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007956778,0.010526316,0.010771993,0.016806723,0.0,0.0,0.009345794,0.0,0.0,0.010605115,0.016771488,0.022727273,0.028776978,0.008474576,0.0,0.0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.011333784,0.2397024,1.25e-05,9.617541704138826e-06,5.3420936275829975e-06,2.3775034365364237e-06,0.3849001794597505,-0.0089179083515375,1,1,1,0,0,0,-72.7,72.7,0
9606.ENSP00000362508,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007367387,0.019883041,0.0,0.006302521,0.0,0.0,0.003115265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051438535,0.017094017,0.0,0.009803922,0.02,0.0,0.0,0.0,0.0,1,0.013360354,0.155376,1.13e-06,2.074699430446901e-05,7.554434267151559e-06,1.955998828408151e-06,0.5773502691896257,-0.0481941764774197,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000355013,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169744597,0.168421053,0.181328546,0.094537815,0.12295082,0.086956522,0.161993769,0.029411765,0.098591549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096774194,0.08974359,0.153284672,0.009803922,0.0,0.0,0.203947368,0.017241379,0.0,1,0.183292051,0.565985112,6.34e-06,8.43957304307321e-05,3.567434275043638e-05,1.0602825279952215e-05,0.3849001794597505,0.0084043925263595,1,1,1,0,0,0,-43.400000000000006,43.400000000000006,0
9606.ENSP00000371512,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002750491,0.001754386,0.003590664,0.00210084,0.008196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003487358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003002327,0.286995,4.17e-07,6.321104101239008e-06,2.2598494901997584e-06,5.543161041677234e-07,0.4082482904638631,0.176156621875056,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000440428,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00108055,0.002923977,0.0,0.00210084,0.004098361,0.0,0.0,0.0,0.0,0.004990643,0.0,0.0,0.028776978,0.0,0.0,0.015151515,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002401861,0.09524736,1.86e-06,3.780162204469066e-06,1.4981914479883103e-06,4.076725504468256e-07,0.4714045207910316,-0.0076553191567151,1,1,1,1,0,0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000296096,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003831041,0.005263158,0.001795332,0.00210084,0.0,0.0,0.003115265,0.014705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003903025,0.229360068,9.51e-07,2.2077971980964792e-06,1.0339806422976891e-06,3.108421203091019e-07,0.3849001794597505,-0.1041068423768152,1,1,1,1,0,0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000410964,0,0,0,0,0.096153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034282908,0.041520468,0.073608618,0.031512605,0.024590164,0.086956522,0.00623053,0.0,0.0,0.001871491,0.0,0.0,0.0,0.008474576,0.0,0.0,0.0,0.0,0.078465562,0.047008547,0.02919708,0.009803922,0.0,0.0,0.131578947,0.017241379,0.0,1,0.046686182,0.66600216,0.00011343,8.025556774814434e-05,7.181937689768205e-05,4.272081213825907e-05,0.5773502691896257,-0.1684396357305046,1,1,1,0,0,0,-28.700000000000003,28.700000000000003,0
9606.ENSP00000292879,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029076621,0.03625731,0.02513465,0.025210084,0.028688525,0.0,0.024922118,0.029411765,0.070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118570183,0.034188034,0.0,0.049019608,0.04,0.125,0.0,0.0,0.0,1,0.041882459,0.453024,2.28e-06,2.4986027176999415e-05,9.824210667794976e-06,2.785540396805222e-06,0.5,-0.0990458469206249,1,1,1,1,0,0,-69.9,69.9,0
9606.ENSP00000360293,0,0,0,0,0.038461538,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.036640472,0.056140351,0.035906643,0.079831933,0.077868852,0.0,0.024922118,0.044117647,0.112676056,0.034310667,0.023060797,0.0,0.021582734,0.06779661,0.0,0.015151515,0.0,0.193548387,0.070619006,0.05982906,0.02189781,0.029411765,0.04,0.0,0.013157895,0.0,0.0,1,0.056819035,0.617155812,1.39e-05,5.152285302186716e-05,2.4310621283058334e-05,8.802163205910708e-06,0.502518907629606,-0.0656196373108371,1,1,1,0,0,0,-73.5,73.5,0
9606.ENSP00000359675,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011100196,0.029239766,0.005385996,0.012605042,0.016393443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064516129,0.196581197,0.01459854,0.088235294,0.2,0.25,0.019736842,0.0,0.0,1,0.024168731,0.466506,7.46e-06,3.152955186358868e-05,1.1556037761079046e-05,3.08184101114953e-06,0.5773502691896257,0.1239394554850643,1,1,1,1,0,0,72.39999999999999,72.39999999999999,0
9606.ENSP00000312709,0,0,0,0,0.096153846,0.133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101866405,0.115789474,0.071813285,0.067226891,0.045081967,0.0,0.052959502,0.044117647,0.0,0.012476606,0.018867925,0.0,0.057553957,0.050847458,0.136363636,0.0,0.0,0.0,0.273757629,0.183760684,0.145985401,0.117647059,0.12,0.0,0.434210526,0.0,0.028673835,1,0.139608196,0.806194998,0.000331565,0.0001249928515606,9.97310172286396e-05,5.55600168885704e-05,0.6666666666666666,0.2215115986482338,1,1,1,0,0,0,11.799999999999995,11.799999999999995,0
9606.ENSP00000403323,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051768173,0.098245614,0.035906643,0.06512605,0.073770492,0.086956522,0.015576324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.057869849,0.2419296,2.42e-06,4.669010084180957e-05,1.569341310587451e-05,3.849339677945725e-06,0.7559289460184544,-0.1247477069346043,1,1,1,1,0,0,-71.7,71.7,0
9606.ENSP00000320295,0,0,0,0,0.115384615,0.066666667,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.220825147,0.356140351,0.256732496,0.218487395,0.151639344,0.173913043,0.105919003,0.044117647,0.098591549,0.022457891,0.023060797,0.034090909,0.035971223,0.0,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.244164227,0.31601108,1.76e-05,0.0001251935693995,5.743607552712973e-05,2.0744608256851808e-05,0.4444444444444444,-0.0896925496127075,1,1,1,0,0,0,-44.5,44.5,0
9606.ENSP00000263635,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046561886,0.06374269,0.053859964,0.044117647,0.053278689,0.086956522,0.037383178,0.014705882,0.0,0.003742982,0.002096436,0.0,0.0,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.05043909,0.1601614,5.16e-06,2.265447491218952e-05,9.106116413603845e-06,2.8662034279520634e-06,0.0,-0.0130872563336947,1,1,1,0,0,0,-64.5,64.5,0
9606.ENSP00000320604,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005795678,0.018128655,0.010771993,0.006302521,0.008196721,0.0,0.003115265,0.014705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00780605,0.1972542,3.07e-06,1.455060800411402e-05,6.412879646948085e-06,2.0261412610650107e-06,0.5962847939999439,0.1403297490974636,1,1,1,0,0,0,-71.0,71.0,0
9606.ENSP00000264234,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001277014,0.0,0.0,0.00210084,0.008196721,0.0,0.0,0.014705882,0.0,0.00062383,0.004192872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001501163,0.064074836,5.28e-06,8.83576694678064e-06,4.937960976350009e-06,1.6969163809304516e-06,0.5,-0.1420524484016568,1,1,1,1,0,0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000311360,0,0,0,0,0.0,0.066666667,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.044204322,0.040350877,0.02513465,0.044117647,0.057377049,0.0,0.015576324,0.014705882,0.0,0.05801622,0.033542977,0.125,0.043165468,0.033898305,0.0,0.075757576,0.0,0.0,0.141238012,0.106837607,0.03649635,0.147058824,0.08,0.0,0.072368421,0.017241379,0.0,1,0.070104331,0.80786104,7.69e-06,3.5459938043815645e-05,1.643584657170196e-05,5.551649313592071e-06,0.3849001794597505,0.1090351541195348,1,1,1,0,0,0,-63.400000000000006,63.400000000000006,0
9606.ENSP00000297532,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001178782,0.001169591,0.001795332,0.0,0.0,0.0,0.003115265,0.0,0.0,0.004990643,0.006289308,0.0,0.0,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002176687,0.229398372,1.96e-06,2.426265236447474e-06,1.085719530947208e-06,3.4283052831144545e-07,0.4472135954999579,-0.0461680191442462,1,1,1,1,0,0,-59.5,59.5,0
9606.ENSP00000363748,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000687623,0.000584795,0.008976661,0.0,0.004098361,0.0,0.0,0.0,0.0,0.005614473,0.006289308,0.0,0.007194245,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002176687,0.147847392,6.7e-07,2.584016446580254e-06,1.0819526773633485e-06,3.162644683367055e-07,0.4714045207910316,-0.0061472006276613,1,1,1,1,0,0,-63.7,63.7,0
9606.ENSP00000337797,0,0,0,0,0.153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209430255,0.221637427,0.116696589,0.151260504,0.176229508,0.130434783,0.096573209,0.029411765,0.0,0.008733624,0.002096436,0.0,0.064748201,0.025423729,0.0,0.0,0.0,0.0,0.005231037,0.008547009,0.0,0.009803922,0.0,0.0,0.0,0.0,0.0,1,0.207986189,0.463967504,2.34e-05,0.0001222198954227,5.5118097501055674e-05,2.0757201774383166e-05,0.8164965809277261,-0.071670223022846,1,1,1,0,0,0,-70.3,70.3,0
9606.ENSP00000346694,0,0,0,0,0.211538462,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277210216,0.258479532,0.201077199,0.24789916,0.258196721,0.173913043,0.174454829,0.117647059,0.014084507,0.024329382,0.025157233,0.011363636,0.021582734,0.016949153,0.0,0.03030303,0.0,0.0,0.046207498,0.051282051,0.04379562,0.009803922,0.0,0.0,0.184210526,0.0,0.017921147,1,0.285371163,0.70128639,1.97e-05,0.0001505565628109,6.809172224396844e-05,2.4979484922661117e-05,0.6666666666666666,0.0,1,1,1,0,0,0,249.40000000000003,249.40000000000003,0
9606.ENSP00000466214,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009626719,0.011695906,0.008976661,0.016806723,0.004098361,0.0,0.012461059,0.0,0.0,0.021210231,0.025157233,0.022727273,0.0,0.0,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.01396082,0.63315791,6.33e-06,6.5840269922228e-06,3.218505556677811e-06,1.2476860738862289e-06,0.6666666666666666,0.0070176563674833,1,1,1,0,0,0,283.0,283.0,0
9606.ENSP00000337976,0,0,0,0,0.153846154,0.066666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.254027505,0.278362573,0.423698384,0.174369748,0.192622951,0.0,0.308411215,0.073529412,0.084507042,0.044291953,0.027253669,0.022727273,0.09352518,0.050847458,0.045454545,0.045454545,0.076923077,0.0,0.031386225,0.038461538,0.0,0.0,0.04,0.0,0.026315789,0.017241379,0.0,1,0.278465811,0.81693878,2.46e-05,0.0001239462231224,6.647449916426494e-05,2.663012108276701e-05,0.8164965809277261,-0.2121422724872984,1,1,1,0,0,0,-43.8,43.8,0
9606.ENSP00000306817,0,0,0,0,0.0,0.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.033791749,0.025146199,0.199281867,0.048319328,0.032786885,0.0,0.040498442,0.014705882,0.0,0.008109794,0.008385744,0.0,0.0,0.025423729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.042557982,0.22758891,4.95e-05,6.279170194229117e-05,4.295730575910204e-05,2.2349624392752785e-05,0.6666666666666666,-0.0283254052421021,1,1,1,0,0,0,-72.9,72.9,0
9606.ENSP00000274532,0,0,0,0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.000392927,0.0,0.0,0.00210084,0.004098361,0.0,0.021806854,0.014705882,0.0,0.021834061,0.027253669,0.045454545,0.028776978,0.008474576,0.0,0.060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005704421,0.19884298,1.04e-05,5.791318777794569e-06,3.45584341318787e-06,1.57879777853761e-06,0.3333333333333333,0.0588100847275659,1,1,1,0,0,0,-73.7,73.7,0
9606.ENSP00000365686,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00540275,0.007017544,0.0,0.00210084,0.008196721,0.0,0.0,0.0,0.0,0.001871491,0.008385744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005779479,0.06870864,5.28e-06,6.990283984416006e-06,3.0051452027118945e-06,8.828114065887805e-07,0.8164965809277261,0.0037203792265739,1,1,1,1,0,0,-73.60000000000001,73.60000000000001,0
9606.ENSP00000369419,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000294695,0.001169591,0.001795332,0.00210084,0.004098361,0.0,0.0,0.0,0.0,0.00062383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000675524,0.0625482,4.5e-06,1.4326255268556709e-06,7.373401670280442e-07,2.518353033272358e-07,0.7559289460184544,0.0902620265482204,1,1,1,1,0,0,-68.5,68.5,0
9606.ENSP00000252809,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017583497,0.030409357,0.014362657,0.023109244,0.032786885,0.043478261,0.012461059,0.014705882,0.0,0.011228946,0.008385744,0.0,0.021582734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.021916986,0.25521408,1.95e-05,2.2711471879257748e-05,1.32756938777923e-05,6.3244588821065575e-06,0.3333333333333333,-0.0194177147230289,1,1,1,0,0,0,-65.0,65.0,0
9606.ENSP00000217909,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001571709,0.001169591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001351047,0.0154008,2.19e-07,1.2383330362847706e-06,4.729121874633018e-07,1.1955683822558018e-07,0.5962847939999439,-0.0861608781882202,1,1,1,1,0,0,-62.400000000000006,62.400000000000006,0
9606.ENSP00000376322,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034577603,0.053216374,0.014362657,0.029411765,0.06147541,0.0,0.031152648,0.014705882,0.0,0.004366812,0.002096436,0.011363636,0.0,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.037829318,0.233524242,1.25e-05,2.854329814072161e-05,1.5455959723486318e-05,5.908571912144296e-06,0.4714045207910316,0.0,1,1,1,0,0,0,-73.7,73.7,0
9606.ENSP00000460871,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.157662083,0.091812865,0.10951526,0.086134454,0.098360656,0.043478261,0.168224299,0.058823529,0.0,0.004366812,0.002096436,0.011363636,0.0,0.0,0.0,0.0,0.0,0.0,0.002615519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.147038955,0.613195968,4.61e-06,8.482332816095971e-05,2.8893767748409365e-05,7.273540034563349e-06,0.2981423969999719,0.0573755148343859,1,1,1,1,0,0,31.39999999999999,31.39999999999999,0
9606.ENSP00000313854,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019744597,0.04619883,0.032315978,0.014705882,0.004098361,0.086956522,0.003115265,0.0,0.0,0.007485964,0.002096436,0.0,0.0,0.008474576,0.0,0.045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.024544022,0.17236395,3.07e-06,1.4631909287030127e-05,6.309779047233475e-06,1.995479007245954e-06,0.5773502691896257,0.0493153016710592,1,1,1,0,0,0,173.89999999999998,173.89999999999998,0
9606.ENSP00000418563,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067288802,0.080116959,0.059245961,0.039915966,0.073770492,0.043478261,0.065420561,0.058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015693112,0.0,0.00729927,0.0,0.0,0.0,0.0,0.0,0.0,1,0.070404564,0.30298554,4.61e-06,2.9733739457944883e-05,1.1942532433965366e-05,3.5596770454349824e-06,0.4714045207910316,-0.0310004368482403,1,1,1,0,0,0,-14.800000000000004,14.800000000000004,0
9606.ENSP00000299821,0,0,0,0,0.019230769,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.060314342,0.071345029,0.070017953,0.069327731,0.032786885,0.043478261,0.037383178,0.0,0.070422535,0.005614473,0.002096436,0.0,0.043165468,0.033898305,0.0,0.0,0.0,0.0,0.16564952,0.128205128,0.321167883,0.068627451,0.02,0.0,0.197368421,0.0,0.0,1,0.086917361,0.4718112,1.39e-05,4.060813968822549e-05,2.0464411250648976e-05,7.678496561831579e-06,0.5892556509887895,-0.0630573844360061,1,1,1,0,0,0,7.399999999999992,7.399999999999992,0
9606.ENSP00000337572,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.007072692,0.012280702,0.012567325,0.00210084,0.004098361,0.0,0.00623053,0.029411765,0.0,0.001871491,0.004192872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047079337,0.05982906,0.0,0.039215686,0.02,0.0,0.006578947,0.24137931,0.0,1,0.01516175,0.19380438,0.000165782,5.557850398591512e-05,4.323678476911979e-05,2.2865464053794806e-05,0.6666666666666666,0.1021302620952571,1,1,1,0,0,0,-70.10000000000001,70.10000000000001,0
9606.ENSP00000380679,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005108055,0.001754386,0.003590664,0.008403361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004578548,0.0625482,2.71e-06,4.990165068046848e-06,2.386320877946656e-06,7.79245765581572e-07,0.4082482904638631,-0.0194352081179562,1,1,1,1,0,0,-69.7,69.7,0
9606.ENSP00000441929,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062383,0.002096436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000150116,0.017731,8.65e-08,3.888761359936838e-07,1.164666328325001e-07,2.3549391280708946e-08,0.5,-0.0652258660009384,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000364978,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000884086,0.000584795,0.0,0.00210084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00082564,0.035094528,7.59e-06,1.6360039688852046e-06,1.0046795713850212e-06,3.862739297066394e-07,0.3849001794597505,0.0088801175300753,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000295899,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020628684,0.016959064,0.010771993,0.00210084,0.016393443,0.0,0.031152648,0.058823529,0.0,0.00062383,0.0,0.0,0.0,0.008474576,0.0,0.0,0.0,0.0,0.086312119,0.042735043,0.0,0.019607843,0.04,0.0,0.0,0.0,0.0,1,0.028447046,0.453024,2.74e-06,2.3830577960990136e-05,1.0081109578999422e-05,2.9836130819570892e-06,0.5962847939999439,0.0540095886783045,1,1,1,1,0,0,40.8,40.8,0
9606.ENSP00000207157,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016306483,0.024561404,0.014362657,0.023109244,0.012295082,0.0,0.012461059,0.014705882,0.0,0.001247661,0.008385744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.018164077,0.21315756,3.56e-05,2.065113232505859e-05,1.2918966061867003e-05,5.881724123702355e-06,0.5,0.0845749002896989,1,1,1,0,0,0,-72.0,72.0,0
