protein,RW_target_10,RW_target_20,RW_target_30
9606.ENSP00000343706,1.1531410564202815e-05,1.1060842552979013e-05,1.1045655810448808e-05
9606.ENSP00000354425,2.0070761820534244e-05,1.9594283003243614e-05,1.958006942004431e-05
9606.ENSP00000482607,2.682452532098978e-06,2.516942458896665e-06,2.5106421617238084e-06
9606.ENSP00000354812,4.679527046391741e-05,4.863234789809212e-05,4.86964090669062e-05
9606.ENSP00000232219,4.240361522533931e-05,4.1688890632940456e-05,4.167115184827708e-05
9606.ENSP00000297625,5.236776632955298e-05,5.122810034663416e-05,5.12089318362996e-05
9606.ENSP00000360998,3.120880501228385e-05,3.113647471764125e-05,3.112728882115334e-05
9606.ENSP00000378426,9.747788681124804e-06,9.542870429868344e-06,9.539025086269248e-06
9606.ENSP00000311364,4.666118911700323e-06,4.52173117082566e-06,4.518563855526736e-06
9606.ENSP00000339881,5.9561938542174175e-05,5.87586073379498e-05,5.873977352166549e-05
9606.ENSP00000477572,2.6900088414549828e-05,2.6617055482347496e-05,2.6608828193275255e-05
9606.ENSP00000385899,2.2680605979985557e-05,2.3574166334583424e-05,2.359575591981411e-05
9606.ENSP00000261038,4.0900968087953515e-06,4.017395440314431e-06,4.016365892312024e-06
9606.ENSP00000283249,8.82940148585476e-05,8.790419087745249e-05,8.786026592133567e-05
9606.ENSP00000379804,3.939355883630924e-05,3.918594302376732e-05,3.916134301107377e-05
9606.ENSP00000306670,9.15819691726938e-06,9.039862561621703e-06,9.03673662833171e-06
9606.ENSP00000369198,6.073345957702259e-06,6.028586085449206e-06,6.024818958394462e-06
9606.ENSP00000473941,4.962088837601186e-07,5.017568014409335e-07,5.020328899263404e-07
9606.ENSP00000354920,1.6683799913153052e-05,1.6568101273151115e-05,1.656790482229553e-05
9606.ENSP00000313050,2.006936119869351e-05,2.0079929527128115e-05,2.008221417781897e-05
9606.ENSP00000220507,0.0001422278292011,0.0001446249953005,0.0001445927191525
9606.ENSP00000266643,2.949441477539949e-05,2.9123002605047077e-05,2.9118496968294497e-05
9606.ENSP00000464050,0.0001989611482713,0.0002075094816973,0.0002078346878988
9606.ENSP00000295006,6.662942178081721e-05,6.57878554193303e-05,6.577045132871717e-05
9606.ENSP00000352676,2.3386326574836858e-05,2.3104759748093784e-05,2.3094653442967683e-05
9606.ENSP00000249041,3.0751607482670806e-06,3.01462500829075e-06,3.012415163539117e-06
9606.ENSP00000276461,6.900903827045113e-05,6.828913319623098e-05,6.827967445133254e-05
9606.ENSP00000379682,4.207561687508132e-06,4.020494543510722e-06,4.016455932287499e-06
9606.ENSP00000442688,3.624715418482083e-06,3.515938942655339e-06,3.5144032608513953e-06
9606.ENSP00000393316,6.058779763407074e-05,6.024538743076846e-05,6.024577669450082e-05
9606.ENSP00000255078,8.296991290990263e-05,8.428737783106044e-05,8.434308983851224e-05
9606.ENSP00000312624,3.680757799884304e-05,3.715714774443768e-05,3.7151625292608514e-05
9606.ENSP00000333697,3.62740706805198e-06,3.5153661883668974e-06,3.5143700642947806e-06
9606.ENSP00000335285,4.061040726810461e-06,4.017673290945822e-06,4.0164268284570426e-06
9606.ENSP00000432845,1.696492836344987e-05,1.7060727259377018e-05,1.706943476165179e-05
9606.ENSP00000347055,0.0001852607238106,0.0001907120458781,0.0001907788973767
9606.ENSP00000365837,4.999134034733288e-05,5.019304444431327e-05,5.020501339458861e-05
9606.ENSP00000321260,2.5113897208939303e-05,2.5102692234213464e-05,2.5102444851654585e-05
9606.ENSP00000361603,5.03495721204672e-06,5.021931428927928e-06,5.0206044761580415e-06
9606.ENSP00000402084,5.9525686083361506e-05,5.876755312783643e-05,5.874034104635939e-05
9606.ENSP00000217402,0.0003431059012655,0.0003448218631092,0.0003449158393777
9606.ENSP00000271638,3.992912024841644e-05,3.967063094023615e-05,3.96621398977004e-05
9606.ENSP00000374501,3.195664248778485e-05,3.113933416898362e-05,3.1127186957746744e-05
9606.ENSP00000379654,3.766579902730882e-05,3.764402208616957e-05,3.7652909668395296e-05
9606.ENSP00000346130,1.0375406418461353e-05,1.0047297109849753e-05,1.0041307177743874e-05
9606.ENSP00000366997,0.0001276630355278,0.0001309100916841,0.0001310305233346
9606.ENSP00000280979,2.181183845095802e-05,2.1597050363197923e-05,2.15886775549734e-05
9606.ENSP00000450244,1.767016510711983e-05,1.757915197231341e-05,1.7572325305081904e-05
9606.ENSP00000273596,2.2476968297269195e-05,2.2098001863923855e-05,2.2090411221142855e-05
9606.ENSP00000363124,0.0001031647479976,9.9988144938834e-05,9.991082333726808e-05
9606.ENSP00000483814,1.8709024516283534e-05,1.808833440009039e-05,1.8074286344926804e-05
9606.ENSP00000233156,3.418031701585278e-05,3.364770600455813e-05,3.3637945307418704e-05
9606.ENSP00000417303,9.366115591546986e-06,9.048399988387246e-06,9.03756244952092e-06
9606.ENSP00000246891,9.745672286953775e-06,9.543799023958854e-06,9.539066013530828e-06
9606.ENSP00000436901,7.585383718833327e-05,7.238511898322031e-05,7.229943003039807e-05
9606.ENSP00000310657,6.737934654665878e-06,6.531397502840264e-06,6.526756806124467e-06
9606.ENSP00000311127,1.375306510453811e-05,1.3564974324253852e-05,1.3555798432207666e-05
9606.ENSP00000340660,8.669293492857832e-06,8.04775845608674e-06,8.033242011151742e-06
9606.ENSP00000351697,9.180894994642586e-05,8.942575368564576e-05,8.936566882766783e-05
9606.ENSP00000370741,1.4755290976609103e-05,1.5049587091198193e-05,1.5061006706673652e-05
9606.ENSP00000247977,3.661365190055221e-05,3.615750392782502e-05,3.61486709152814e-05
9606.ENSP00000469011,1.0479384400241545e-06,1.0052020797957084e-06,1.0041317182185594e-06
9606.ENSP00000348010,0.0001450646523153,0.0001571781176608,0.0001576251670485
9606.ENSP00000354468,4.421500489115715e-05,4.3685366108547896e-05,4.367742803879082e-05
9606.ENSP00000160827,0.0001112263198592,0.000111974797619,0.0001119594016927
9606.ENSP00000439012,0.0001013623987091,9.944571502273902e-05,9.940772724803536e-05
9606.ENSP00000431926,0.0002158493152819,0.0002124689926858,0.000212368366192
9606.ENSP00000248437,0.0002525161544326,0.0002555267710704,0.0002555399260018
9606.ENSP00000351118,1.1465244824648836e-05,1.1549868759175295e-05,1.154731580754742e-05
9606.ENSP00000320043,2.7291853257338516e-05,2.5139715944533236e-05,2.5103334337472916e-05
9606.ENSP00000267615,8.214221452362835e-06,8.036753570195287e-06,8.032733603613451e-06
9606.ENSP00000391498,1.399977736582514e-05,1.452482865715865e-05,1.4557545000570826e-05
9606.ENSP00000292430,3.5142902561347e-06,3.5166845009371173e-06,3.5144689718435984e-06
9606.ENSP00000364398,0.0001353059778921,0.0001413644349668,0.0001415720471413
9606.ENSP00000318355,1.2116116522520317e-05,1.205216449307045e-05,1.2049416909576394e-05
9606.ENSP00000355809,0.0001094151375582,0.000110968358058,0.0001109553704736
9606.ENSP00000285208,0.00011853032629,0.000117025731015,0.000116979041195
9606.ENSP00000286301,5.866840001544915e-05,5.7774152082856745e-05,5.773756856797263e-05
9606.ENSP00000357858,0.0001215333395521,0.0001195325312437,0.0001194881406263
9606.ENSP00000439402,7.213507342385128e-05,6.046167254680768e-05,5.933730062679387e-05
9606.ENSP00000477792,1.6345366020686924e-05,1.607339618203696e-05,1.6065429008449428e-05
9606.ENSP00000312834,1.3089908861729782e-05,1.2561735275085084e-05,1.255178631254239e-05
9606.ENSP00000253669,1.2336533472989686e-05,1.2054982107656542e-05,1.2049370525346603e-05
9606.ENSP00000371126,5.106114713271381e-07,5.021443030273076e-07,5.020385742682265e-07
9606.ENSP00000377668,0.0001111322271754,0.0001191751143778,0.0001194753422169
9606.ENSP00000252015,3.531288166414015e-05,3.4655866329558194e-05,3.464242035988718e-05
9606.ENSP00000380112,1.674621853453573e-05,1.3818515071761794e-05,1.3575690900324844e-05
9606.ENSP00000410768,1.5149364571698245e-06,1.5068782204252784e-06,1.506206217527506e-06
9606.ENSP00000340274,0.0001357262372039,0.0001380973117193,0.0001380680914735
9606.ENSP00000384924,1.1316247764625588e-05,1.1050313332816586e-05,1.104520106309792e-05
9606.ENSP00000297679,2.5485131118330173e-05,2.4617525923531502e-05,2.460089854139369e-05
9606.ENSP00000227667,3.766407098737545e-05,3.568402462406084e-05,3.564653161447495e-05
9606.ENSP00000313851,4.273288504919037e-05,4.169418753008358e-05,4.167084625805728e-05
9606.ENSP00000365530,2.2215814169612713e-05,2.20963320316514e-05,2.209017293353099e-05
9606.ENSP00000236137,1.6647823940729722e-05,1.607847480045166e-05,1.6065971067291684e-05
9606.ENSP00000216802,4.9959962780121714e-05,4.9705391575116664e-05,4.970355803379789e-05
9606.ENSP00000341843,6.12888288742397e-06,6.0272291193541605e-06,6.024719368724618e-06
9606.ENSP00000363191,2.506500095478259e-05,2.5097308025578968e-05,2.510232116037514e-05
9606.ENSP00000316674,0.000265514710918,0.0002686137449927,0.0002686019579414
9606.ENSP00000420405,6.091001068853075e-06,6.026565188221866e-06,6.0246979955991264e-06
9606.ENSP00000287152,0.0001265563623746,0.0001280310825677,0.0001280213182326
9606.ENSP00000412940,2.3135795345297083e-05,2.310305899300147e-05,2.309473893546965e-05
9606.ENSP00000367104,7.551751878054347e-06,7.532551080657868e-06,7.530791663157288e-06
9606.ENSP00000352458,1.910996434162371e-05,1.8589431419968605e-05,1.857595816545654e-05
9606.ENSP00000357189,0.0001311850937781,0.0001305220939684,0.0001305314799537
9606.ENSP00000376349,6.681376544293016e-05,7.017020107014105e-05,7.028321124380454e-05
9606.ENSP00000424126,6.040601419954328e-06,6.02623867962393e-06,6.024711638019653e-06
9606.ENSP00000387246,0.0001134354970417,0.000113983056508,0.0001139676096499
9606.ENSP00000307971,1.073312796506798e-05,1.0551117156865075e-05,1.0543454664002638e-05
9606.ENSP00000353557,2.0671141101047397e-06,2.009560375881847e-06,2.008239334827522e-06
9606.ENSP00000396452,1.4070496945350897e-05,1.3565376320912035e-05,1.3555736586567946e-05
9606.ENSP00000334134,3.956706677854527e-06,4.016949787910562e-06,4.016432740172604e-06
9606.ENSP00000304783,1.878176226455253e-05,1.8585575162433088e-05,1.8576094589661807e-05
9606.ENSP00000369862,4.587841613101773e-05,4.5697841414948925e-05,4.568661097437143e-05
9606.ENSP00000260302,1.2958954357600304e-05,1.2561227777041497e-05,1.2551672625704668e-05
9606.ENSP00000292852,1.3122643395035992e-05,1.3054235751042144e-05,1.3053137990937104e-05
9606.ENSP00000273550,7.131433812901378e-05,7.226799061754718e-05,7.22990371286869e-05
9606.ENSP00000391137,4.687494947575033e-05,4.670291309594177e-05,4.669032932724804e-05
9606.ENSP00000370034,9.699208021629602e-05,0.0001031818246701,0.0001034116430673
9606.ENSP00000375810,0.0001105332848965,0.0001104733673855,0.0001104523325921
