protein,RNA line ab,binary_RNA line ab,RNA line ab_y,binary_RNA line ab_y,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000313921,1.1,1.0,298.6,1.0,-297.5,297.5,0
9606.ENSP00000361263,32.2,1.0,298.6,1.0,-266.40000000000003,266.40000000000003,0
9606.ENSP00000340943,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000324560,30.0,1.0,298.6,1.0,-268.6,268.6,0
9606.ENSP00000358715,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000320949,131.3,1.0,298.6,1.0,-167.3,167.3,0
9606.ENSP00000291539,1.9,1.0,298.6,1.0,-296.70000000000005,296.70000000000005,0
9606.ENSP00000300258,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000378230,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000302552,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000350704,22.3,1.0,298.6,1.0,-276.3,276.3,0
9606.ENSP00000349568,0.5,1.0,298.6,1.0,-298.1,298.1,0
9606.ENSP00000326031,274.5,1.0,298.6,1.0,-24.100000000000023,24.100000000000023,0
9606.ENSP00000348848,35.2,1.0,298.6,1.0,-263.40000000000003,263.40000000000003,0
9606.ENSP00000384792,26.5,1.0,298.6,1.0,-272.1,272.1,0
9606.ENSP00000393952,2.6,1.0,298.6,1.0,-296.0,296.0,0
9606.ENSP00000450580,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000339155,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000341213,206.5,1.0,298.6,1.0,-92.10000000000002,92.10000000000002,0
9606.ENSP00000312599,21.3,1.0,298.6,1.0,-277.3,277.3,0
9606.ENSP00000421339,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000383042,69.8,1.0,298.6,1.0,-228.8,228.8,0
9606.ENSP00000362107,3.6,1.0,298.6,1.0,-295.0,295.0,0
9606.ENSP00000311030,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000349204,5.5,1.0,298.6,1.0,-293.1,293.1,0
9606.ENSP00000297788,1.5,1.0,298.6,1.0,-297.1,297.1,0
9606.ENSP00000371927,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000280758,25.3,1.0,298.6,1.0,-273.3,273.3,0
9606.ENSP00000011473,113.3,1.0,298.6,1.0,-185.3,185.3,0
9606.ENSP00000326305,13.7,1.0,298.6,1.0,-284.90000000000003,284.90000000000003,0
9606.ENSP00000343742,30.2,1.0,298.6,1.0,-268.40000000000003,268.40000000000003,0
9606.ENSP00000379754,4.8,1.0,298.6,1.0,-293.8,293.8,0
9606.ENSP00000416561,1.2,1.0,298.6,1.0,-297.40000000000003,297.40000000000003,0
9606.ENSP00000373331,49.2,1.0,298.6,1.0,-249.40000000000003,249.40000000000003,0
9606.ENSP00000362095,1.0,1.0,298.6,1.0,-297.6,297.6,0
9606.ENSP00000252602,57.3,1.0,298.6,1.0,-241.3,241.3,0
9606.ENSP00000361667,36.7,1.0,298.6,1.0,-261.90000000000003,261.90000000000003,0
9606.ENSP00000345229,1.2,1.0,298.6,1.0,-297.40000000000003,297.40000000000003,0
9606.ENSP00000296682,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000291041,15.9,1.0,298.6,1.0,-282.70000000000005,282.70000000000005,0
9606.ENSP00000301896,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000246891,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000310649,3.1,1.0,298.6,1.0,-295.5,295.5,0
9606.ENSP00000362480,54.6,1.0,298.6,1.0,-244.00000000000003,244.00000000000003,0
9606.ENSP00000355210,36.0,1.0,298.6,1.0,-262.6,262.6,0
9606.ENSP00000358880,0.9,1.0,298.6,1.0,-297.70000000000005,297.70000000000005,0
9606.ENSP00000359095,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000347689,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000329654,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000367137,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000357442,16.5,1.0,298.6,1.0,-282.1,282.1,0
9606.ENSP00000341838,0.8,1.0,298.6,1.0,-297.8,297.8,0
9606.ENSP00000458585,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000303920,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000342262,28.4,1.0,298.6,1.0,-270.20000000000005,270.20000000000005,1
9606.ENSP00000375649,187.9,1.0,298.6,1.0,-110.70000000000002,110.70000000000002,0
9606.ENSP00000368887,21.7,1.0,298.6,1.0,-276.90000000000003,276.90000000000003,0
9606.ENSP00000422216,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000293889,1.9,1.0,298.6,1.0,-296.70000000000005,296.70000000000005,0
9606.ENSP00000375809,13.4,1.0,298.6,1.0,-285.20000000000005,285.20000000000005,0
9606.ENSP00000244711,94.0,1.0,298.6,1.0,-204.6,204.6,0
9606.ENSP00000348064,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000259746,19.0,1.0,298.6,1.0,-279.6,279.6,0
9606.ENSP00000398064,114.0,1.0,298.6,1.0,-184.6,184.6,0
9606.ENSP00000260228,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000307297,14.1,1.0,298.6,1.0,-284.5,284.5,0
9606.ENSP00000361032,23.9,1.0,298.6,1.0,-274.70000000000005,274.70000000000005,0
9606.ENSP00000306682,6.0,1.0,298.6,1.0,-292.6,292.6,0
9606.ENSP00000455897,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000300576,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000302105,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000354782,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000312002,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000216605,145.3,1.0,298.6,1.0,-153.3,153.3,0
9606.ENSP00000369017,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000310491,43.3,1.0,298.6,1.0,-255.3,255.3,0
9606.ENSP00000360811,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000357750,10.6,1.0,298.6,1.0,-288.0,288.0,0
9606.ENSP00000318119,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000465261,8.6,1.0,298.6,1.0,-290.0,290.0,0
9606.ENSP00000310303,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000438547,8.2,1.0,298.6,1.0,-290.40000000000003,290.40000000000003,0
9606.ENSP00000481203,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000217381,7.1,1.0,298.6,1.0,-291.5,291.5,0
9606.ENSP00000369784,0.7,1.0,298.6,1.0,-297.90000000000003,297.90000000000003,0
9606.ENSP00000373176,16.0,1.0,298.6,1.0,-282.6,282.6,0
9606.ENSP00000263655,0.7,1.0,298.6,1.0,-297.90000000000003,297.90000000000003,0
9606.ENSP00000377547,14.2,1.0,298.6,1.0,-284.40000000000003,284.40000000000003,0
9606.ENSP00000367938,60.7,1.0,298.6,1.0,-237.90000000000003,237.90000000000003,0
9606.ENSP00000318641,13.0,1.0,298.6,1.0,-285.6,285.6,0
9606.ENSP00000384615,10.1,1.0,298.6,1.0,-288.5,288.5,0
9606.ENSP00000278947,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000355964,35.3,1.0,298.6,1.0,-263.3,263.3,0
9606.ENSP00000207457,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000257215,4.2,1.0,298.6,1.0,-294.40000000000003,294.40000000000003,0
9606.ENSP00000296657,6.7,1.0,298.6,1.0,-291.90000000000003,291.90000000000003,0
9606.ENSP00000357238,4.7,1.0,298.6,1.0,-293.90000000000003,293.90000000000003,0
9606.ENSP00000282111,2.8,1.0,298.6,1.0,-295.8,295.8,0
9606.ENSP00000417142,51.0,1.0,298.6,1.0,-247.6,247.6,0
9606.ENSP00000355656,3.0,1.0,298.6,1.0,-295.6,295.6,0
9606.ENSP00000363394,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000156109,35.0,1.0,298.6,1.0,-263.6,263.6,0
9606.ENSP00000355632,110.9,1.0,298.6,1.0,-187.7,187.7,0
9606.ENSP00000342007,0.3,1.0,298.6,1.0,-298.3,298.3,0
9606.ENSP00000379208,5.8,1.0,298.6,1.0,-292.8,292.8,0
9606.ENSP00000410811,28.4,1.0,298.6,1.0,-270.20000000000005,270.20000000000005,0
9606.ENSP00000304930,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000418910,118.7,1.0,298.6,1.0,-179.90000000000003,179.90000000000003,0
9606.ENSP00000275603,406.1,1.0,298.6,1.0,107.5,107.5,0
9606.ENSP00000357057,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000406577,3.2,1.0,298.6,1.0,-295.40000000000003,295.40000000000003,0
9606.ENSP00000373277,0.6,1.0,298.6,1.0,-298.0,298.0,0
9606.ENSP00000244426,28.7,1.0,298.6,1.0,-269.90000000000003,269.90000000000003,0
9606.ENSP00000303061,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000318861,168.5,1.0,298.6,1.0,-130.10000000000002,130.10000000000002,0
9606.ENSP00000362924,50.1,1.0,298.6,1.0,-248.50000000000003,248.50000000000003,0
9606.ENSP00000382982,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000293745,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000269701,10.5,1.0,298.6,1.0,-288.1,288.1,0
9606.ENSP00000349305,45.4,1.0,298.6,1.0,-253.2,253.2,0
9606.ENSP00000339001,1025.9,1.0,298.6,1.0,727.3000000000001,727.3000000000001,0
9606.ENSP00000420091,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000482954,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000439666,1130.4,1.0,298.6,1.0,831.8000000000001,831.8000000000001,0
9606.ENSP00000306220,22.2,1.0,298.6,1.0,-276.40000000000003,276.40000000000003,0
9606.ENSP00000296509,14.4,1.0,298.6,1.0,-284.20000000000005,284.20000000000005,1
9606.ENSP00000303766,2.8,1.0,298.6,1.0,-295.8,295.8,0
9606.ENSP00000285871,0.9,1.0,298.6,1.0,-297.70000000000005,297.70000000000005,0
9606.ENSP00000216190,187.8,1.0,298.6,1.0,-110.8,110.8,0
9606.ENSP00000335158,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000332325,4.2,1.0,298.6,1.0,-294.40000000000003,294.40000000000003,0
9606.ENSP00000481314,94.5,1.0,298.6,1.0,-204.1,204.1,0
9606.ENSP00000072869,19.9,1.0,298.6,1.0,-278.70000000000005,278.70000000000005,0
9606.ENSP00000378074,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000327758,7.6,1.0,298.6,1.0,-291.0,291.0,0
9606.ENSP00000353608,2.2,1.0,298.6,1.0,-296.40000000000003,296.40000000000003,0
9606.ENSP00000295050,13.6,1.0,298.6,1.0,-285.0,285.0,0
9606.ENSP00000280871,4.5,1.0,298.6,1.0,-294.1,294.1,0
9606.ENSP00000482393,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000384006,2.2,1.0,298.6,1.0,-296.40000000000003,296.40000000000003,0
9606.ENSP00000326445,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000365407,2.1,1.0,298.6,1.0,-296.5,296.5,0
9606.ENSP00000372201,12.7,1.0,298.6,1.0,-285.90000000000003,285.90000000000003,0
9606.ENSP00000325414,64.8,1.0,298.6,1.0,-233.8,233.8,0
9606.ENSP00000371559,49.8,1.0,298.6,1.0,-248.8,248.8,0
9606.ENSP00000345502,69.6,1.0,298.6,1.0,-229.00000000000003,229.00000000000003,0
9606.ENSP00000441786,25.7,1.0,298.6,1.0,-272.90000000000003,272.90000000000003,0
9606.ENSP00000404102,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000478501,11.3,1.0,298.6,1.0,-287.3,287.3,0
9606.ENSP00000254627,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000276420,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000370022,0.5,1.0,298.6,1.0,-298.1,298.1,0
9606.ENSP00000391101,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000366509,1.2,1.0,298.6,1.0,-297.40000000000003,297.40000000000003,0
9606.ENSP00000301057,57.1,1.0,298.6,1.0,-241.50000000000003,241.50000000000003,0
9606.ENSP00000314619,61.2,1.0,298.6,1.0,-237.40000000000003,237.40000000000003,0
9606.ENSP00000242728,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000312379,21.1,1.0,298.6,1.0,-277.5,277.5,0
9606.ENSP00000318602,36.2,1.0,298.6,1.0,-262.40000000000003,262.40000000000003,0
9606.ENSP00000443216,207.6,1.0,298.6,1.0,-91.00000000000004,91.00000000000004,1
9606.ENSP00000412922,32.5,1.0,298.6,1.0,-266.1,266.1,0
9606.ENSP00000317955,7.1,1.0,298.6,1.0,-291.5,291.5,0
9606.ENSP00000295408,2.3,1.0,298.6,1.0,-296.3,296.3,0
9606.ENSP00000359691,7.1,1.0,298.6,1.0,-291.5,291.5,0
9606.ENSP00000297440,47.6,1.0,298.6,1.0,-251.00000000000003,251.00000000000003,0
9606.ENSP00000425487,12.0,1.0,298.6,1.0,-286.6,286.6,0
9606.ENSP00000445418,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000374633,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000298288,54.4,1.0,298.6,1.0,-244.2,244.2,0
9606.ENSP00000221972,0.7,1.0,298.6,1.0,-297.90000000000003,297.90000000000003,0
9606.ENSP00000361929,24.8,1.0,298.6,1.0,-273.8,273.8,0
9606.ENSP00000385118,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000398655,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000364035,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000295150,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000310008,6.1,1.0,298.6,1.0,-292.5,292.5,0
9606.ENSP00000384700,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000347055,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000260570,5.2,1.0,298.6,1.0,-293.40000000000003,293.40000000000003,0
9606.ENSP00000378289,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000299732,3.1,1.0,298.6,1.0,-295.5,295.5,0
9606.ENSP00000405812,1.2,1.0,298.6,1.0,-297.40000000000003,297.40000000000003,0
9606.ENSP00000382334,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000366170,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000304065,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000367214,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000356774,5.9,1.0,298.6,1.0,-292.70000000000005,292.70000000000005,0
9606.ENSP00000364597,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000292586,1.8,1.0,298.6,1.0,-296.8,296.8,0
9606.ENSP00000364043,0.5,1.0,298.6,1.0,-298.1,298.1,0
9606.ENSP00000332613,5.5,1.0,298.6,1.0,-293.1,293.1,0
9606.ENSP00000415769,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000472409,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000248564,31.0,1.0,298.6,1.0,-267.6,267.6,0
9606.ENSP00000380517,4.0,1.0,298.6,1.0,-294.6,294.6,0
9606.ENSP00000347345,25.3,1.0,298.6,1.0,-273.3,273.3,1
9606.ENSP00000274276,47.7,1.0,298.6,1.0,-250.90000000000003,250.90000000000003,0
9606.ENSP00000308541,1.6,1.0,298.6,1.0,-297.0,297.0,0
9606.ENSP00000333639,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000354669,5.3,1.0,298.6,1.0,-293.3,293.3,0
9606.ENSP00000225728,49.3,1.0,298.6,1.0,-249.3,249.3,0
9606.ENSP00000294728,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000334642,18.0,1.0,298.6,1.0,-280.6,280.6,0
9606.ENSP00000261636,72.5,1.0,298.6,1.0,-226.1,226.1,0
9606.ENSP00000244050,5.5,1.0,298.6,1.0,-293.1,293.1,0
9606.ENSP00000345393,3.5,1.0,298.6,1.0,-295.1,295.1,0
9606.ENSP00000353549,44.0,1.0,298.6,1.0,-254.6,254.6,0
9606.ENSP00000374566,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000351416,24.0,1.0,298.6,1.0,-274.6,274.6,0
9606.ENSP00000228945,4.5,1.0,298.6,1.0,-294.1,294.1,0
9606.ENSP00000393963,44.2,1.0,298.6,1.0,-254.40000000000003,254.40000000000003,0
9606.ENSP00000427900,8.4,1.0,298.6,1.0,-290.20000000000005,290.20000000000005,0
9606.ENSP00000477310,26.4,1.0,298.6,1.0,-272.20000000000005,272.20000000000005,0
9606.ENSP00000400365,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000380524,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000381053,59.8,1.0,298.6,1.0,-238.8,238.8,0
9606.ENSP00000312284,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000357594,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000471646,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000256646,16.8,1.0,298.6,1.0,-281.8,281.8,0
9606.ENSP00000337618,125.6,1.0,298.6,1.0,-173.00000000000003,173.00000000000003,0
9606.ENSP00000362710,25.8,1.0,298.6,1.0,-272.8,272.8,0
9606.ENSP00000323670,8.8,1.0,298.6,1.0,-289.8,289.8,0
9606.ENSP00000390590,0.3,1.0,298.6,1.0,-298.3,298.3,0
9606.ENSP00000249079,4.2,1.0,298.6,1.0,-294.40000000000003,294.40000000000003,0
9606.ENSP00000357796,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000199447,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000345192,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000264951,4.3,1.0,298.6,1.0,-294.3,294.3,0
9606.ENSP00000312631,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000347538,11.0,1.0,298.6,1.0,-287.6,287.6,0
9606.ENSP00000354583,6.7,1.0,298.6,1.0,-291.90000000000003,291.90000000000003,0
9606.ENSP00000377782,13.2,1.0,298.6,1.0,-285.40000000000003,285.40000000000003,0
9606.ENSP00000475700,19.6,1.0,298.6,1.0,-279.0,279.0,0
9606.ENSP00000371923,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000365048,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000216416,262.9,1.0,298.6,1.0,-35.700000000000045,35.700000000000045,0
9606.ENSP00000417748,6.8,1.0,298.6,1.0,-291.8,291.8,0
9606.ENSP00000370748,42.7,1.0,298.6,1.0,-255.90000000000003,255.90000000000003,0
9606.ENSP00000360696,0.3,1.0,298.6,1.0,-298.3,298.3,0
9606.ENSP00000376268,38.7,1.0,298.6,1.0,-259.90000000000003,259.90000000000003,0
9606.ENSP00000362080,4.4,1.0,298.6,1.0,-294.20000000000005,294.20000000000005,0
9606.ENSP00000417289,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000314976,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000468633,108.1,1.0,298.6,1.0,-190.50000000000003,190.50000000000003,0
9606.ENSP00000264933,166.5,1.0,298.6,1.0,-132.10000000000002,132.10000000000002,0
9606.ENSP00000324648,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000302276,25.7,1.0,298.6,1.0,-272.90000000000003,272.90000000000003,0
9606.ENSP00000307259,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000483005,5.1,1.0,298.6,1.0,-293.5,293.5,0
9606.ENSP00000376456,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000360645,44.0,1.0,298.6,1.0,-254.6,254.6,0
9606.ENSP00000310205,1.0,1.0,298.6,1.0,-297.6,297.6,0
9606.ENSP00000384369,11.1,1.0,298.6,1.0,-287.5,287.5,0
9606.ENSP00000422464,2.3,1.0,298.6,1.0,-296.3,296.3,0
9606.ENSP00000236959,187.0,1.0,298.6,1.0,-111.60000000000002,111.60000000000002,0
9606.ENSP00000370669,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000285208,2.6,1.0,298.6,1.0,-296.0,296.0,0
9606.ENSP00000329967,30.3,1.0,298.6,1.0,-268.3,268.3,0
9606.ENSP00000239444,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000368808,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000400852,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000350170,70.8,1.0,298.6,1.0,-227.8,227.8,0
9606.ENSP00000381340,1.3,1.0,298.6,1.0,-297.3,297.3,0
9606.ENSP00000360944,17.0,1.0,298.6,1.0,-281.6,281.6,0
9606.ENSP00000264012,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000389715,0.7,1.0,298.6,1.0,-297.90000000000003,297.90000000000003,0
9606.ENSP00000478830,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000351664,4.8,1.0,298.6,1.0,-293.8,293.8,0
9606.ENSP00000411816,64.1,1.0,298.6,1.0,-234.50000000000003,234.50000000000003,0
9606.ENSP00000256897,40.8,1.0,298.6,1.0,-257.8,257.8,0
9606.ENSP00000364721,194.9,1.0,298.6,1.0,-103.70000000000002,103.70000000000002,0
9606.ENSP00000301904,47.9,1.0,298.6,1.0,-250.7,250.7,0
9606.ENSP00000355437,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000351284,13.4,1.0,298.6,1.0,-285.20000000000005,285.20000000000005,0
9606.ENSP00000323856,156.4,1.0,298.6,1.0,-142.20000000000002,142.20000000000002,0
9606.ENSP00000425864,14.2,1.0,298.6,1.0,-284.40000000000003,284.40000000000003,0
9606.ENSP00000381216,95.5,1.0,298.6,1.0,-203.1,203.1,0
9606.ENSP00000322924,0.3,1.0,298.6,1.0,-298.3,298.3,0
9606.ENSP00000440945,28.3,1.0,298.6,1.0,-270.3,270.3,0
9606.ENSP00000246115,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000320236,5.2,1.0,298.6,1.0,-293.40000000000003,293.40000000000003,0
9606.ENSP00000281871,216.4,1.0,298.6,1.0,-82.20000000000002,82.20000000000002,0
9606.ENSP00000284694,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000407560,25.1,1.0,298.6,1.0,-273.5,273.5,0
9606.ENSP00000292579,3.1,1.0,298.6,1.0,-295.5,295.5,0
9606.ENSP00000356057,12.7,1.0,298.6,1.0,-285.90000000000003,285.90000000000003,0
9606.ENSP00000482325,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000281453,22.0,1.0,298.6,1.0,-276.6,276.6,0
9606.ENSP00000348108,2.2,1.0,298.6,1.0,-296.40000000000003,296.40000000000003,0
9606.ENSP00000363298,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000370150,40.1,1.0,298.6,1.0,-258.5,258.5,0
9606.ENSP00000430823,122.0,1.0,298.6,1.0,-176.60000000000002,176.60000000000002,0
9606.ENSP00000346155,24.3,1.0,298.6,1.0,-274.3,274.3,0
9606.ENSP00000260803,12.3,1.0,298.6,1.0,-286.3,286.3,1
9606.ENSP00000272298,1515.0,1.0,298.6,1.0,1216.4,1216.4,0
9606.ENSP00000261799,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000429562,1.7,1.0,298.6,1.0,-296.90000000000003,296.90000000000003,0
9606.ENSP00000322156,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000479811,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000346694,170.0,1.0,298.6,1.0,-128.60000000000002,128.60000000000002,0
9606.ENSP00000353007,15.8,1.0,298.6,1.0,-282.8,282.8,0
9606.ENSP00000271588,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000361160,12.3,1.0,298.6,1.0,-286.3,286.3,0
9606.ENSP00000164139,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000469240,255.0,1.0,298.6,1.0,-43.60000000000002,43.60000000000002,0
9606.ENSP00000263980,8.4,1.0,298.6,1.0,-290.20000000000005,290.20000000000005,0
9606.ENSP00000377655,5.2,1.0,298.6,1.0,-293.40000000000003,293.40000000000003,0
9606.ENSP00000262812,131.3,1.0,298.6,1.0,-167.3,167.3,0
9606.ENSP00000358391,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000156084,59.7,1.0,298.6,1.0,-238.90000000000003,238.90000000000003,0
9606.ENSP00000188312,36.2,1.0,298.6,1.0,-262.40000000000003,262.40000000000003,0
9606.ENSP00000222747,1.7,1.0,298.6,1.0,-296.90000000000003,296.90000000000003,0
9606.ENSP00000390849,8.0,1.0,298.6,1.0,-290.6,290.6,0
9606.ENSP00000354607,5.2,1.0,298.6,1.0,-293.40000000000003,293.40000000000003,0
9606.ENSP00000368109,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000278590,3.6,1.0,298.6,1.0,-295.0,295.0,0
9606.ENSP00000388658,4.2,1.0,298.6,1.0,-294.40000000000003,294.40000000000003,0
9606.ENSP00000301039,0.7,1.0,298.6,1.0,-297.90000000000003,297.90000000000003,0
9606.ENSP00000360165,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000455607,16.4,1.0,298.6,1.0,-282.20000000000005,282.20000000000005,0
9606.ENSP00000367739,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000260810,27.6,1.0,298.6,1.0,-271.0,271.0,0
9606.ENSP00000329715,70.9,1.0,298.6,1.0,-227.7,227.7,0
9606.ENSP00000347646,20.2,1.0,298.6,1.0,-278.40000000000003,278.40000000000003,0
9606.ENSP00000267199,17.2,1.0,298.6,1.0,-281.40000000000003,281.40000000000003,0
9606.ENSP00000250237,25.3,1.0,298.6,1.0,-273.3,273.3,0
9606.ENSP00000235349,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000355388,16.5,1.0,298.6,1.0,-282.1,282.1,0
9606.ENSP00000418563,82.4,1.0,298.6,1.0,-216.2,216.2,0
9606.ENSP00000444896,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000003302,18.8,1.0,298.6,1.0,-279.8,279.8,0
9606.ENSP00000444856,34.8,1.0,298.6,1.0,-263.8,263.8,0
9606.ENSP00000290167,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000335321,159.5,1.0,298.6,1.0,-139.10000000000002,139.10000000000002,0
