protein,Heat_target_0.1,Heat_target_0.2,Heat_target_0.3
9606.ENSP00000227756,0.0003180817730026,0.0003702707981574,0.000372225906176
9606.ENSP00000480626,0.000270252028713,0.0003543974271451,0.0003683298418764
9606.ENSP00000355752,8.286297997983638e-05,0.0001582430413691,0.0002108362859871
9606.ENSP00000355605,0.0003978689346695,0.0003826916436082,0.0003725940332515
9606.ENSP00000251143,0.000372728700313,0.0003833155897154,0.0003754360368475
9606.ENSP00000330488,0.0001081119416994,0.0001986001425393,0.0002563910529715
9606.ENSP00000442837,0.0,0.0,0.0
9606.ENSP00000320346,0.0003775788500206,0.0003804409425356,0.0003729273958015
9606.ENSP00000322390,0.0004862167625105,0.0003927105426555,0.0003747329610632
9606.ENSP00000416125,0.000407521805755,0.0003824942104984,0.0003713750120368
9606.ENSP00000383909,0.0002419071570329,0.0003377948014531,0.0003621953073889
9606.ENSP00000371308,0.0003799908263317,0.0003739511303137,0.0003680449008243
9606.ENSP00000401371,0.0003943788615288,0.000381135061616,0.0003718123480211
9606.ENSP00000250498,0.0003322327684145,0.000371921898477,0.0003702496760524
9606.ENSP00000383516,0.0003271577843406,0.0003698648179124,0.0003700025699799
9606.ENSP00000364700,0.0003954975472879,0.0003825811145361,0.0003724693669937
9606.ENSP00000330730,0.0002436728209431,0.0003406976356927,0.0003639384158304
9606.ENSP00000352299,3.0036713724257424e-05,6.204202873050235e-05,9.070957548829028e-05
