protein,RW_target_10,RW_target_20,RW_target_30
9606.ENSP00000233838,1.102861006074818e-05,9.810783922148404e-06,9.774742466106543e-06
9606.ENSP00000288680,2.854870581359137e-05,2.7210973712499253e-05,2.7150506866746585e-05
9606.ENSP00000380157,5.42001253052149e-05,5.482875712914392e-05,5.4838099458720535e-05
9606.ENSP00000293217,6.997640593908727e-05,6.793648208258674e-05,6.787139136577025e-05
9606.ENSP00000196489,4.106405867787544e-06,4.3298109630995896e-06,4.342675310908817e-06
9606.ENSP00000292147,2.2871672626934018e-05,2.2803009414928965e-05,2.280410990351811e-05
9606.ENSP00000435460,0.0001025882229441,8.843039540806785e-05,8.797892951406538e-05
9606.ENSP00000386394,4.964650725014508e-05,4.8918609536485747e-05,4.88680561829824e-05
9606.ENSP00000296474,0.0002013818739214,0.0001745560002746,0.0001732661767164
9606.ENSP00000305654,9.389177648699842e-06,8.728529792279005e-06,8.689183232490905e-06
9606.ENSP00000374552,2.978288830490783e-05,2.8825006666011177e-05,2.8779108106391504e-05
9606.ENSP00000351664,7.033281872281805e-05,6.703496183035895e-05,6.679607031401247e-05
9606.ENSP00000297494,9.016124386107548e-05,8.232315303757787e-05,8.200170850614086e-05
9606.ENSP00000400113,2.0615500034182332e-05,1.9079679987044074e-05,1.900728420878295e-05
9606.ENSP00000308315,7.923875818960369e-05,8.641961903776973e-05,8.684925705892965e-05
9606.ENSP00000376184,1.7599513739696704e-05,1.6854457498993725e-05,1.6832429537316784e-05
9606.ENSP00000308533,5.5392549256794155e-05,5.9512865846045315e-05,5.971554492134601e-05
9606.ENSP00000359488,5.14491148351226e-06,4.897832695860416e-06,4.887131581199355e-06
9606.ENSP00000046794,7.448974793078378e-05,6.34387179161422e-05,6.300308450590819e-05
9606.ENSP00000448012,5.318117837305181e-05,5.114728628541343e-05,5.1042501581832767e-05
9606.ENSP00000311121,9.51378242461942e-05,9.86854574875906e-05,9.88111351034604e-05
9606.ENSP00000340004,5.5586469898116775e-06,5.434100785350893e-06,5.429513748822501e-06
9606.ENSP00000379891,6.056973506929353e-05,5.412803147919476e-05,5.377089109970257e-05
9606.ENSP00000305372,0.0001338030706392,0.0001190324837807,0.0001183954300358
9606.ENSP00000302756,8.720659934624564e-06,9.20785987545969e-06,9.22917479329044e-06
9606.ENSP00000478501,0.0001043768643285,0.0001095018378691,0.0001096696141758
9606.ENSP00000353538,0.0001029173654387,0.0001114022525143,0.0001118262734962
9606.ENSP00000457539,6.006573312333785e-05,2.3170146960183047e-05,2.2814640033175237e-05
9606.ENSP00000259365,6.250400474527851e-05,6.094394120736979e-05,6.081748870201409e-05
9606.ENSP00000456206,0.0002086766180582,0.0002098121913149,0.0002095972013194
9606.ENSP00000357556,1.3545428373618051e-05,1.3579831829702016e-05,1.3574390322901309e-05
9606.ENSP00000438748,1.428131781722186e-05,1.4636822015745564e-05,1.4658830878033768e-05
9606.ENSP00000278742,1.7536667655804195e-05,1.3672745808435138e-05,1.3577714526036289e-05
9606.ENSP00000315387,1.0262812793371268e-05,9.288567525800318e-06,9.233026503352448e-06
9606.ENSP00000307900,4.943406383972615e-05,4.8399011575384066e-05,4.832650665775873e-05
9606.ENSP00000277010,8.771206921664998e-05,8.33748999866657e-05,8.308522228617221e-05
9606.ENSP00000261507,3.637614645413123e-05,3.4884702472481877e-05,3.4755110391415656e-05
9606.ENSP00000378248,7.267139608302387e-06,7.059885774651775e-06,7.05839556758292e-06
9606.ENSP00000420132,2.59329335676739e-05,2.5541519789840095e-05,2.5519308110233396e-05
9606.ENSP00000398124,6.343320274027064e-05,6.769227184122428e-05,6.786030280636624e-05
9606.ENSP00000482704,1.793258525140118e-05,1.740719744702801e-05,1.7375881725456566e-05
9606.ENSP00000359507,8.912399607652333e-06,8.698741112311836e-06,8.687688932695892e-06
9606.ENSP00000266263,5.771659743913915e-06,5.442954716272652e-06,5.430167220765725e-06
9606.ENSP00000380307,1.2274139407963958e-05,1.1967494174314195e-05,1.1946106496907303e-05
9606.ENSP00000260227,3.471881791483611e-05,3.0510131182381883e-05,3.0409246392082423e-05
9606.ENSP00000443459,8.576365507906303e-05,8.632674143882468e-05,8.632935350760818e-05
9606.ENSP00000289272,7.212844138848595e-06,6.549021236423869e-06,6.516957000712864e-06
9606.ENSP00000366645,1.6228064851020463e-05,1.5762967450427823e-05,1.5746518329251558e-05
9606.ENSP00000264159,0.0001361563772661,0.0001493555319029,0.0001498355268267
9606.ENSP00000320378,4.733947207569145e-05,4.36739792348817e-05,4.3447933421703056e-05
9606.ENSP00000366798,9.044112630363088e-06,9.221960681315975e-06,9.229994248016736e-06
9606.ENSP00000354238,5.921884439885616e-05,5.561492434935644e-05,5.539283301914111e-05
9606.ENSP00000379822,1.0753721653600223e-05,9.817565114644822e-06,9.775282705959398e-06
9606.ENSP00000401145,7.928327249828726e-05,7.732757512712851e-05,7.711302168900147e-05
9606.ENSP00000483729,4.523193638306111e-05,4.508404526859522e-05,4.506561526795849e-05
9606.ENSP00000250693,1.83214933713316e-06,1.6373764992749784e-06,1.6292501641146373e-06
9606.ENSP00000263196,1.800562495191116e-05,1.204679847432999e-05,1.1948977771680802e-05
9606.ENSP00000360183,0.0001069013305823,0.0001014397203107,0.0001010129417409
9606.ENSP00000267064,0.0002042709820671,0.0002172402309952,0.0002177028509322
9606.ENSP00000248846,5.4248586820904166e-05,5.4904445278225467e-05,5.48424941371195e-05
9606.ENSP00000415115,1.5050003639771605e-05,1.5203587281575892e-05,1.520277601230191e-05
9606.ENSP00000483537,4.949372851115186e-06,4.895383426628541e-06,4.887102477368899e-06
9606.ENSP00000361784,2.5972078674385557e-06,2.7079006486019352e-06,2.7142459657625295e-06
9606.ENSP00000310003,5.874601993127726e-05,5.14452149218414e-05,5.105729724164121e-05
9606.ENSP00000320485,0.000123001387692,0.0001289836509386,0.0001292139786528
9606.ENSP00000400995,5.8531735703581944e-05,4.7001329221529886e-05,4.670476482715458e-05
9606.ENSP00000387739,4.9339138058712706e-05,4.6828394260955974e-05,4.670039925258607e-05
9606.ENSP00000272519,0.0001959672372322,0.0001782063627615,0.0001770630042301
9606.ENSP00000349770,4.455712769413367e-05,4.452087887329981e-05,4.4522257667267695e-05
9606.ENSP00000417638,6.8560298132069875e-06,6.536984983540606e-06,6.5165427258762065e-06
9606.ENSP00000362609,1.1531250493135303e-05,1.1912110494449736e-05,1.194186643260764e-05
9606.ENSP00000251871,6.984984793234617e-05,7.314452523132786e-05,7.329176150960848e-05
9606.ENSP00000325312,0.0001255898241652,0.0001368004159303,0.0001373390405206
9606.ENSP00000360626,0.0001529532601125,0.0001707674964563,0.000171536419657
9606.ENSP00000360464,5.85249399591703e-05,6.379211117746308e-05,6.405627937056124e-05
9606.ENSP00000358755,3.292113615316339e-05,3.103649214608595e-05,3.095279316767119e-05
9606.ENSP00000313877,2.966265492432285e-05,3.140701664960943e-05,3.1487656087847427e-05
9606.ENSP00000368966,5.767152106272988e-05,5.187131682760082e-05,5.159451757208444e-05
9606.ENSP00000361281,2.325732020835858e-05,2.035046782111749e-05,2.0102579583181068e-05
9606.ENSP00000426191,5.199843508307822e-05,5.525832966668531e-05,5.537590550375171e-05
9606.ENSP00000335029,2.6442396119819023e-05,2.4013566871872172e-05,2.3895931008155458e-05
9606.ENSP00000359606,1.5267814887920395e-05,1.57203267008299e-05,1.5744630218250677e-05
9606.ENSP00000441927,1.5227027688524686e-05,1.5215260646073148e-05,1.5203254406515043e-05
9606.ENSP00000294638,3.20124308927916e-05,3.305758218630217e-05,3.3116644772235304e-05
9606.ENSP00000245479,6.358567770803347e-05,6.244461110327393e-05,6.243961252039298e-05
9606.ENSP00000483364,9.892138223221991e-06,8.208605322579388e-06,8.14740178611828e-06
9606.ENSP00000255608,1.4365311471919996e-05,1.4651539459009657e-05,1.4659463886346202e-05
9606.ENSP00000284509,2.33697282965295e-05,2.180896444770042e-05,2.172261338273529e-05
9606.ENSP00000337691,0.0001884915982373,0.0001822824851842,0.0001819109311327
9606.ENSP00000370719,0.0002876705257222,0.0002600565203465,0.0002585260372143
9606.ENSP00000261475,4.079096470377408e-05,4.074200114700943e-05,4.072216688655317e-05
9606.ENSP00000326272,2.2941327188163996e-05,2.4368164304178208e-05,2.4429762561339885e-05
9606.ENSP00000360869,8.196339331334457e-05,8.514947694493458e-05,8.523968426743522e-05
9606.ENSP00000367069,8.992358743853401e-06,1.0661608939699365e-05,1.0840546565304976e-05
9606.ENSP00000262435,0.0002081500424537,0.0002038490783888,0.0002036210353253
9606.ENSP00000263735,2.68962776317494e-05,2.2959779016673565e-05,2.2811263988842256e-05
9606.ENSP00000253363,0.0001223733852384,0.0001340585004072,0.0001346209610346
9606.ENSP00000347717,4.3953012209385633e-05,4.352459291112609e-05,4.344062472227961e-05
9606.ENSP00000374562,5.813479674543487e-06,5.443540885607945e-06,5.430099918157794e-06
9606.ENSP00000308496,0.0001300640287809,0.0001191894116345,0.000118405703688
9606.ENSP00000339250,3.1082727218745276e-06,3.250802819820819e-06,3.257433945691446e-06
9606.ENSP00000226796,0.0001429258409189,0.000159860952408,0.0001606784644536
9606.ENSP00000331313,0.0001216245582327,0.0001325927005382,0.0001330097584286
9606.ENSP00000293879,0.000274472113233,0.0002874603378586,0.0002877513470593
9606.ENSP00000291527,1.5081939636729658e-05,1.4151014511298854e-05,1.411832454323303e-05
9606.ENSP00000304802,1.3076059076411184e-05,1.303753197134938e-05,1.3031376511207782e-05
9606.ENSP00000428657,6.76430863677524e-05,7.152398029575124e-05,7.166300201788545e-05
9606.ENSP00000429150,1.2695897567027714e-05,1.250236982741626e-05,1.2488623724493664e-05
9606.ENSP00000369099,3.2903828923736e-06,3.266348358010873e-06,3.258240894865594e-06
9606.ENSP00000255784,3.268531145295128e-06,3.2569073482591193e-06,3.2576876947132405e-06
9606.ENSP00000358233,6.767578724975465e-06,6.011578534526052e-06,5.974300165689783e-06
9606.ENSP00000229633,2.1490663129952736e-05,2.0675004634540528e-05,2.063402280327864e-05
9606.ENSP00000356070,5.571371002588421e-05,5.383227835409343e-05,5.375609907787293e-05
9606.ENSP00000355605,0.0001528554712422,0.0001476507313782,0.0001471682917326
9606.ENSP00000251047,0.0001369828969473,0.0001265531464014,0.0001259944983758
9606.ENSP00000257981,5.0992571232200135e-06,4.896350674243877e-06,4.887104296358302e-06
9606.ENSP00000421586,6.19133425061591e-06,5.989488727209391e-06,5.97332382312743e-06
9606.ENSP00000358510,8.659132618049625e-06,8.165521649061702e-06,8.145275387505535e-06
9606.ENSP00000337618,4.886580427410081e-06,3.837733402178856e-06,3.80228561880358e-06
9606.ENSP00000400906,0.0002169718936784,0.0002172487147618,0.0002171849628211
9606.ENSP00000269499,9.822285210248084e-05,0.0001055335305863,0.0001058615016518
9606.ENSP00000364389,0.0001050401697284,0.0001100374211091,0.0001102113965316
9606.ENSP00000478830,7.117488166841213e-06,4.930074737785617e-06,4.888197963737184e-06
9606.ENSP00000297439,1.503488874732284e-05,1.3590002708951944e-05,1.3574142030847725e-05
9606.ENSP00000405963,0.0001180432809633,0.0001077119886758,0.0001070001962943
9606.ENSP00000454264,6.735272472724319e-05,6.684329127892852e-05,6.678628415102139e-05
9606.ENSP00000401197,8.549296035198495e-05,9.145473450189456e-05,9.174595470540226e-05
9606.ENSP00000312411,0.0001444429362891,0.0001309629733441,0.0001303399330936
9606.ENSP00000247178,5.102481009089388e-05,4.848834578297101e-05,4.833109778701328e-05
9606.ENSP00000306461,2.4250944989034903e-05,2.1999441742082126e-05,2.1739810108556412e-05
9606.ENSP00000345895,6.920875603100285e-05,7.262073631864041e-05,7.274907693499699e-05
9606.ENSP00000321976,1.9505869204294868e-05,1.9575367332436144e-05,1.954829531314317e-05
9606.ENSP00000476948,9.437221160624176e-05,0.0001017237227642,0.0001020609706756
9606.ENSP00000345563,5.62565389827796e-07,5.440275003820716e-07,5.429950533653027e-07
9606.ENSP00000278919,3.086594369960949e-05,3.0448738471022807e-05,3.040767478523776e-05
9606.ENSP00000348722,6.92491012159735e-05,7.568339060526341e-05,7.599879609188065e-05
9606.ENSP00000275603,0.0002044601278612,0.0002068297326331,0.0002068663015961
9606.ENSP00000357581,8.969559530669358e-06,9.217259503202511e-06,9.229603165294977e-06
9606.ENSP00000363390,0.0001780196471372,0.000177605645149,0.0001775487326085
9606.ENSP00000334650,1.0574815860309172e-05,8.893029189493973e-06,8.704007996129803e-06
9606.ENSP00000405890,9.606384264770897e-05,0.0001018213370116,0.0001020640120259
9606.ENSP00000401678,3.427018964430317e-05,3.4718083043117076e-05,3.474662298685871e-05
9606.ENSP00000312027,1.4171471775625832e-05,1.2547745427582411e-05,1.2490553672250826e-05
9606.ENSP00000346037,0.0001709669450065,0.0001881111238617,0.0001889071281766
9606.ENSP00000478187,9.4891176559031e-05,9.348981984658168e-05,9.339351527160034e-05
9606.ENSP00000481819,2.5818274025368737e-06,2.7052947189076804e-06,2.714049742280622e-06
9606.ENSP00000272298,0.0004104438412468,0.00040370906936,0.0004029189585708
9606.ENSP00000369238,1.2697879355982876e-05,9.890171895676758e-06,9.778408639249392e-06
9606.ENSP00000288699,2.6548026653472338e-05,2.5062761778826825e-05,2.498005960660521e-05
9606.ENSP00000361726,5.334185289029847e-07,5.427335167951242e-07,5.429437237580714e-07
9606.ENSP00000444411,3.2711495805415325e-06,3.258518063375959e-06,3.257760909036733e-06
9606.ENSP00000267205,0.0001725778420222,0.0001584963465575,0.0001575095375301
9606.ENSP00000366265,2.4496291644027224e-06,2.700383220144431e-06,2.713847152335802e-06
9606.ENSP00000287652,2.055607365036849e-05,2.0099560060771186e-05,2.008927367569413e-05
9606.ENSP00000328133,1.590482315805275e-05,1.258409974980168e-05,1.249184879270615e-05
9606.ENSP00000359018,1.8694886421144472e-06,1.6331962342519546e-06,1.6290299527099703e-06
9606.ENSP00000232975,0.0002321290812687,0.0002353706804569,0.0002351197326788
9606.ENSP00000256969,2.217960627604043e-06,2.1735775135311997e-06,2.1718528842029627e-06
9606.ENSP00000364860,0.0001183915446745,9.843453881330788e-05,9.776231308933347e-05
9606.ENSP00000465261,7.246373570524156e-06,7.0642981881974265e-06,7.058628852973925e-06
9606.ENSP00000294312,4.75717315566726e-05,3.885625119437464e-05,3.856297553284094e-05
9606.ENSP00000317595,1.819694989535492e-05,1.898498521768488e-05,1.9003029592568055e-05
9606.ENSP00000295131,3.46561246260535e-05,3.526446016621776e-05,3.5290569940116256e-05
9606.ENSP00000344431,8.870787132764235e-05,9.471246448811144e-05,9.500206942902878e-05
9606.ENSP00000297579,0.0001447169634047,0.0001620360417291,0.0001628430618438
9606.ENSP00000318373,3.839641794911586e-05,4.9659782234812155e-05,5.090828562970273e-05
9606.ENSP00000378401,6.547432803927222e-06,5.453314315673197e-06,5.430532382888487e-06
9606.ENSP00000358414,3.296974682598375e-05,3.2606501918053254e-05,3.2579031540080905e-05
9606.ENSP00000366246,4.4927524868398905e-05,3.0095230613369495e-05,2.987054904224351e-05
9606.ENSP00000365076,4.645126409741351e-06,3.824645318672992e-06,3.8016250982764177e-06
9606.ENSP00000423602,1.3389579180511646e-05,1.2523560144472867e-05,1.248956505151e-05
9606.ENSP00000309233,2.5832339360931655e-06,2.184593768106424e-06,2.172311951653682e-06
9606.ENSP00000410007,3.152877252432518e-05,2.838674481608905e-05,2.8240669053047895e-05
9606.ENSP00000297012,0.0001588138111401,0.0001757609425112,0.0001764305052347
9606.ENSP00000441417,7.075001576595241e-06,6.005070190440165e-06,5.973773113510106e-06
9606.ENSP00000364945,2.267943273182027e-05,2.2297232135315426e-05,2.2263004211708903e-05
9606.ENSP00000419446,2.404834231128916e-05,2.023986053245608e-05,2.0095883883186616e-05
9606.ENSP00000366970,5.585526992035739e-07,5.431489853435778e-07,5.42952875548508e-07
9606.ENSP00000262741,0.0001711046643322,0.0001575320638949,0.0001569428422953
9606.ENSP00000386804,7.121704470591794e-07,5.476434239426453e-07,5.43138298780832e-07
9606.ENSP00000267163,0.0002247504453407,0.0002336533507332,0.0002339987113373
9606.ENSP00000303686,8.953884389484301e-06,8.171005902113393e-06,8.145501851686276e-06
9606.ENSP00000303208,6.204803503351286e-05,5.606772538158111e-05,5.593012974713929e-05
9606.ENSP00000257868,4.559583612717688e-05,3.935003769584e-05,3.910424129571766e-05
9606.ENSP00000387941,2.881605041693547e-06,2.7200674139749026e-06,2.7149958441441413e-06
9606.ENSP00000477707,0.0001090041041607,0.0001096400810638,0.0001096730920835
9606.ENSP00000262525,1.4614935935242102e-05,1.568364314152859e-05,1.574182533659041e-05
9606.ENSP00000344129,2.9162706596252974e-06,3.2340003599529155e-06,3.255943738622591e-06
9606.ENSP00000437409,0.0001021887510432,9.012850932776928e-05,8.961246203398332e-05
9606.ENSP00000315568,8.263457857538015e-05,8.106122550088912e-05,8.090827759588137e-05
9606.ENSP00000480364,5.238279845798388e-05,5.317487739375792e-05,5.3207739256322384e-05
9606.ENSP00000362107,9.018021228257568e-05,8.705855725565925e-05,8.688146044733003e-05
9606.ENSP00000216024,7.15280111762695e-05,7.740733417449519e-05,7.763304165564477e-05
9606.ENSP00000262644,2.321007559658028e-05,1.9121885998174548e-05,1.9008486560778692e-05
9606.ENSP00000243389,8.676716788613703e-06,8.17131240182789e-06,8.145550964400172e-06
9606.ENSP00000440982,1.2726247405225877e-05,1.1457277651061304e-05,1.1404690667404792e-05
9606.ENSP00000266085,3.643380114226602e-05,2.7374957426218316e-05,2.7156604119227268e-05
9606.ENSP00000218224,4.3591586290858686e-05,4.5519023842643946e-05,4.560463275993243e-05
9606.ENSP00000296326,6.072788778510585e-07,5.449414857139345e-07,5.430309215626039e-07
9606.ENSP00000386277,8.040987449930981e-05,8.200703450711444e-05,8.198733848985285e-05
9606.ENSP00000284995,2.9094662750139832e-05,3.085960270254873e-05,3.09447459585499e-05
9606.ENSP00000359583,3.240436171836336e-06,2.728283561737044e-06,2.7153023438586388e-06
9606.ENSP00000361929,8.155770046869293e-06,6.558813765877858e-06,6.517094789160183e-06
9606.ENSP00000220913,6.949991802684963e-05,7.681603892706335e-05,7.70887199905701e-05
9606.ENSP00000329102,2.8701586415991187e-05,3.084681884502061e-05,3.0943188903620467e-05
9606.ENSP00000323328,1.125063226936618e-05,9.813948963710573e-06,9.774892532732338e-06
9606.ENSP00000361608,1.485790289734723e-05,1.3630601642944384e-05,1.3576390301750507e-05
9606.ENSP00000337697,4.1426726966165006e-05,4.079639256815426e-05,4.072529191034846e-05
9606.ENSP00000411397,8.813737804302946e-05,8.32992882351391e-05,8.308182441396639e-05
9606.ENSP00000281708,0.000219304478378,0.0002229615492979,0.0002231435646535
9606.ENSP00000350378,1.880733179859817e-05,1.6385769413318485e-05,1.6292933651129715e-05
9606.ENSP00000304713,1.786238271961338e-06,1.6368388742193929e-06,1.6292462987621548e-06
9606.ENSP00000263857,0.0002899542159866,0.0003205809334758,0.0003219002392143
9606.ENSP00000365007,7.958187052281573e-05,8.444630657322705e-05,8.468761370750144e-05
9606.ENSP00000261560,1.589833846082911e-05,1.962065107363742e-05,2.004532507271506e-05
9606.ENSP00000354432,3.2255775295197964e-05,3.2614207157166675e-05,3.258003926021047e-05
9606.ENSP00000300056,1.5129839994187932e-05,1.412514757248573e-05,1.4117021237325387e-05
9606.ENSP00000240587,1.1069545507780276e-05,1.0859507710847538e-05,1.085893927665893e-05
9606.ENSP00000384620,5.855122071807273e-05,5.0743052270263433e-05,5.050546315032989e-05
9606.ENSP00000370208,9.052699897438288e-05,8.764417725615203e-05,8.742821955820546e-05
9606.ENSP00000205143,9.35018852032954e-06,8.18695843918249e-06,8.14617578726029e-06
9606.ENSP00000377075,7.2171728788816836e-06,6.561165264429292e-06,6.517747351608705e-06
9606.ENSP00000278319,2.514704419809277e-06,2.7005892206943827e-06,2.7136406970384996e-06
9606.ENSP00000451945,6.611027401959291e-06,7.037585874059005e-06,7.057208222249756e-06
9606.ENSP00000317334,0.0002244168863398,0.0002269267424708,0.0002269550750497
9606.ENSP00000354468,4.8945781600195915e-05,4.5152784878155217e-05,4.50689040008001e-05
9606.ENSP00000354855,4.8771031288197264e-05,4.88763653265778e-05,4.886630995315499e-05
9606.ENSP00000370303,4.11116980103543e-06,3.813989906120696e-06,3.80128517463163e-06
9606.ENSP00000269848,0.0001128955118474,0.0001135557686211,0.0001134824342443
9606.ENSP00000346659,9.140794645645656e-06,8.706209882802796e-06,8.68807819642825e-06
9606.ENSP00000261464,9.507365030003712e-05,9.295522613683715e-05,9.285092528443784e-05
9606.ENSP00000222286,0.000186087025213,0.0001856548333307,0.0001856893941294
9606.ENSP00000263369,1.924780463014031e-06,1.6392215229643623e-06,1.6293129192490596e-06
9606.ENSP00000264231,3.961974016419845e-06,3.8190532904991414e-06,3.802008905040566e-06
9606.ENSP00000343331,2.7913397389056627e-06,2.1812143131683115e-06,2.1721261873608455e-06
9606.ENSP00000259915,0.0003861307923216,0.0004005078226327,0.0004012077697552
9606.ENSP00000331201,0.0001755481789587,0.0001655153319006,0.0001650781778153
9606.ENSP00000362268,7.035319140413776e-05,6.691935413982719e-05,6.678913632640615e-05
9606.ENSP00000295934,2.0531439076876268e-05,2.1660009224433452e-05,2.1714824470109303e-05
9606.ENSP00000379500,0.0001097830536309,0.0001076756234397,0.0001075125401257
9606.ENSP00000278572,0.0003823257284238,0.0004107717832084,0.0004120423982385
9606.ENSP00000380793,2.6251722374581732e-05,2.6591887944960035e-05,2.660424797795713e-05
9606.ENSP00000361540,0.0002265093207824,0.0002384721592534,0.0002388847060501
9606.ENSP00000300213,3.328109596623108e-05,3.416285471757874e-05,3.420322173042223e-05
9606.ENSP00000302160,0.0001827106025302,0.0001993784826481,0.0002003002155106
9606.ENSP00000229595,0.0001299655123148,0.0001397351006744,0.0001400677429046
9606.ENSP00000305702,0.0002101550053339,0.0002354209282202,0.0002366679545957
9606.ENSP00000269209,5.67477900403901e-06,4.920225819660118e-06,4.8881292968872e-06
9606.ENSP00000303706,6.150615081423894e-05,6.243114330573007e-05,6.244027463253587e-05
9606.ENSP00000480150,0.0002959715784527,0.0002986083563882,0.0002986298641189
9606.ENSP00000346509,0.0001037824404193,0.0001162303597084,0.0001167141090263
9606.ENSP00000319597,3.170247873640619e-05,3.514149648253806e-05,3.528538945829496e-05
9606.ENSP00000269159,4.2246145312674344e-05,4.131678360863589e-05,4.126674321014434e-05
9606.ENSP00000391409,1.3520567335945088e-05,1.20049953693524e-05,1.1947619896091057e-05
9606.ENSP00000378505,9.15283671929501e-05,9.898927237372844e-05,9.934174158843234e-05
9606.ENSP00000270560,9.065942322195042e-06,7.124917829059996e-06,7.061263659124961e-06
9606.ENSP00000442046,7.990082667674869e-05,8.246545621659607e-05,8.252613042714074e-05
9606.ENSP00000304676,8.98805956239812e-06,9.221805157721974e-06,9.22988238016842e-06
9606.ENSP00000265094,0.0001634272484807,0.0001629101316211,0.0001628832251299
9606.ENSP00000337040,4.357067882665433e-05,4.087841807631776e-05,4.072903175256215e-05
9606.ENSP00000282633,3.1212974135996774e-05,2.940320518973749e-05,2.932386632892303e-05
9606.ENSP00000417291,1.8964288756251335e-05,1.9518738554324955e-05,1.954525214387104e-05
9606.ENSP00000360034,0.0002058898244285,0.0002264520444441,0.0002274470898555
9606.ENSP00000354583,5.121121375850635e-07,5.413468215920147e-07,5.428725557976577e-07
9606.ENSP00000410446,2.978881457238458e-05,3.089208257733844e-05,3.094573548878543e-05
9606.ENSP00000482632,1.659500958339777e-05,1.7340131307719275e-05,1.7372643924318254e-05
9606.ENSP00000216274,6.678202043985948e-05,6.210622086655349e-05,6.190700514707714e-05
9606.ENSP00000326159,2.2384147086995657e-05,1.6958421838353388e-05,1.6836549548315816e-05
9606.ENSP00000342699,5.22897516930243e-06,4.913528755423613e-06,4.887998329650145e-06
9606.ENSP00000236495,2.4267033040814567e-06,2.1818354980496224e-06,2.1722410110669443e-06
9606.ENSP00000364076,4.7461162466788664e-05,3.94145208701957e-05,3.9107246266212314e-05
9606.ENSP00000341549,1.0075645150209311e-05,1.0312382983101998e-05,1.0315989129594527e-05
9606.ENSP00000314116,1.28291139844805e-05,1.0925018614216242e-05,1.08616422949126e-05
9606.ENSP00000318351,5.3617619414580986e-05,5.324768062564544e-05,5.3211126214591786e-05
9606.ENSP00000350633,1.7890379240270704e-05,1.792363946151454e-05,1.7917767763719894e-05
9606.ENSP00000474246,7.366623435700603e-07,5.491329488904739e-07,5.43213843684498e-07
9606.ENSP00000281772,2.9648366762558e-05,3.2481424568686634e-05,3.257421121816151e-05
9606.ENSP00000324573,0.0001299640425713,0.0001380174071528,0.0001384301722282
9606.ENSP00000384312,1.5874271412030794e-05,1.5760208043502644e-05,1.5746556528029032e-05
9606.ENSP00000282670,2.040111576206982e-05,2.0658742869272828e-05,2.0633942767744884e-05
9606.ENSP00000252799,4.8017341214290354e-06,4.877021183347097e-06,4.885780072072521e-06
9606.ENSP00000307774,3.12866541207768e-06,3.248845587222604e-06,3.2571069823461585e-06
9606.ENSP00000295121,5.098460678709671e-05,5.312647044775076e-05,5.320600757841021e-05
9606.ENSP00000338185,0.0001258063857676,0.0001130121163441,0.000112420246296
9606.ENSP00000382508,5.124250492372084e-06,4.896785412711324e-06,4.88708792545367e-06
9606.ENSP00000378050,3.250992449466139e-06,3.2588804970146157e-06,3.257831622249796e-06
9606.ENSP00000245304,0.0001796927826944,0.0001618513633729,0.0001607706217328
9606.ENSP00000349967,1.1299086509097831e-05,8.243061529356055e-06,8.1480275184731e-06
9606.ENSP00000257552,5.583448364632204e-05,5.953688742010854e-05,5.971647260594182e-05
9606.ENSP00000355480,0.0002173669781768,0.0002212102263001,0.0002209984959335
9606.ENSP00000380174,5.066299308964517e-06,5.397489530878374e-06,5.426642019301653e-06
9606.ENSP00000396045,6.206212856341153e-05,5.249748573987745e-05,5.213972326600924e-05
9606.ENSP00000381498,4.251876089256257e-05,3.4477772715035826e-05,3.421754081500694e-05
9606.ENSP00000337976,0.0001726990158203,0.0001862004719441,0.000186751000001
9606.ENSP00000468308,4.544294824881945e-06,3.286096216470469e-06,3.258809783801553e-06
9606.ENSP00000268070,1.768743118191196e-06,1.6323031104548136e-06,1.6290030089294303e-06
9606.ENSP00000256689,1.9839302694890648e-05,1.852928107837215e-05,1.8463728338247165e-05
9606.ENSP00000342114,9.82754681899678e-06,7.669907972740475e-06,7.604173788422486e-06
9606.ENSP00000356107,1.7149279301520437e-05,1.6346648408216424e-05,1.6291511201416142e-05
9606.ENSP00000370125,4.5939501433167607e-05,4.873315629083663e-05,4.8859907110454515e-05
9606.ENSP00000367299,4.5369753934210166e-05,4.405140862218104e-05,4.398364762892015e-05
9606.ENSP00000378792,5.8264627114112955e-06,5.9524900279939175e-06,5.9707340369641315e-06
9606.ENSP00000421985,2.257685991935432e-05,2.1770612875116058e-05,2.1720876247854903e-05
9606.ENSP00000350090,0.0002125865867128,0.0002339880302315,0.0002350482682231
9606.ENSP00000411084,1.4822932143943035e-06,1.6195651824091328e-06,1.6281861690004007e-06
9606.ENSP00000286201,6.994269642746076e-05,5.73664037801791e-05,5.702554699382745e-05
9606.ENSP00000379138,7.43449927540496e-05,6.591029523406178e-05,6.570678669959307e-05
9606.ENSP00000264377,1.6068945114966482e-05,1.263569083675975e-05,1.2494650036387611e-05
9606.ENSP00000258111,1.6770895854278931e-06,1.6320485656251549e-06,1.6290381381622865e-06
9606.ENSP00000389745,5.762246928497916e-07,5.44053079920559e-07,5.430007945506077e-07
9606.ENSP00000264451,1.201102259074105e-05,1.1419216207286809e-05,1.1402764357626438e-05
9606.ENSP00000084798,6.034464149706764e-06,5.443739610200282e-06,5.4300921874528285e-06
9606.ENSP00000435466,4.1266914195148274e-05,3.816972457570955e-05,3.801467755693011e-05
