protein,RW_target_10,RW_target_20,RW_target_30,Target,label
9606.ENSP00000245816,3.591796848922968e-05,2.62608373304829e-05,2.6025370971183293e-05,9606.ENSP00000330737,0
9606.ENSP00000238379,4.134712435188703e-05,3.778016252908856e-05,3.766280133277178e-05,9606.ENSP00000330737,0
9606.ENSP00000310873,5.1359944336581975e-05,3.131606354145333e-05,3.0824819987174124e-05,9606.ENSP00000330737,1
9606.ENSP00000428263,5.071141913504107e-06,4.133883521717507e-06,4.108981556782965e-06,9606.ENSP00000330737,0
9606.ENSP00000288111,5.902345947106369e-05,4.82681643916294e-05,4.7939218347892165e-05,9606.ENSP00000330737,0
9606.ENSP00000216254,0.0003392111393623,0.0002475781657267,0.0002451916807331,9606.ENSP00000330737,0
9606.ENSP00000387262,0.0002356650365982,0.000177454407094,0.000176010405994,9606.ENSP00000330737,0
9606.ENSP00000368318,3.613016087911092e-05,3.296092108939774e-05,3.286903302068822e-05,9606.ENSP00000330737,0
9606.ENSP00000273986,0.000102816375147,5.259427052806131e-05,5.138452252140269e-05,9606.ENSP00000330737,0
9606.ENSP00000264093,0.0002693124115467,0.0001093158643925,0.0001055416869348,9606.ENSP00000330737,0
9606.ENSP00000315118,5.87646100029815e-05,3.7513935239985585e-05,3.698813816299662e-05,9606.ENSP00000330737,0
9606.ENSP00000264193,5.382160816225223e-05,5.073182182968594e-05,5.067047095508315e-05,9606.ENSP00000330737,0
9606.ENSP00000302037,2.646088796609547e-05,2.203016083512921e-05,2.191409657825716e-05,9606.ENSP00000330737,0
9606.ENSP00000301329,5.587292616837658e-05,5.216450153966434e-05,5.204227636568248e-05,9606.ENSP00000330737,1
9606.ENSP00000481127,3.3386463655915577e-06,3.4202867027488537e-06,3.4234708436997607e-06,9606.ENSP00000330737,0
9606.ENSP00000273968,6.731238954671426e-06,6.190145995788043e-06,6.16341230852413e-06,9606.ENSP00000330737,0
9606.ENSP00000267103,3.949139500036836e-05,3.638611815404147e-05,3.629271668614819e-05,9606.ENSP00000330737,0
9606.ENSP00000351214,4.988461296306923e-05,3.260912126279436e-05,3.219230711692944e-05,9606.ENSP00000330737,0
9606.ENSP00000263702,3.657745401142165e-05,3.296693103038706e-05,3.2868891139514744e-05,9606.ENSP00000330737,1
9606.ENSP00000403987,1.8820011291609264e-06,2.048921032837825e-06,2.054008291452192e-06,9606.ENSP00000330737,0
9606.ENSP00000406933,1.9029321265406907e-05,1.5830077245482244e-05,1.5750558304716833e-05,9606.ENSP00000330737,0
9606.ENSP00000317177,1.7238286091014743e-05,1.5790374163771048e-05,1.574971611262299e-05,9606.ENSP00000330737,0
9606.ENSP00000441065,4.405364597914741e-05,3.5152072086930275e-05,3.492661198833957e-05,9606.ENSP00000330737,0
9606.ENSP00000360268,0.0001056889595929,0.0001041017167153,0.0001040773568092,9606.ENSP00000330737,0
9606.ENSP00000288532,5.219377635512501e-05,3.5360673791728914e-05,3.493183248792775e-05,9606.ENSP00000330737,0
9606.ENSP00000429168,1.5221703506540509e-05,9.056003364094067e-06,8.905210052034818e-06,9606.ENSP00000330737,0
9606.ENSP00000238561,2.4997179934871383e-05,1.731835800455883e-05,1.7123049474321306e-05,9606.ENSP00000330737,1
9606.ENSP00000386543,1.6065147065091878e-05,1.3092623703414574e-05,1.301185147895012e-05,9606.ENSP00000330737,0
9606.ENSP00000317379,5.604952457360923e-05,4.213411011733115e-05,4.177729715593159e-05,9606.ENSP00000330737,1
9606.ENSP00000355741,6.751956971129403e-05,4.774686021846719e-05,4.725806502392515e-05,9606.ENSP00000330737,1
9606.ENSP00000327070,0.0002541531284805,0.0001819607132347,0.0001801281177904,9606.ENSP00000330737,0
9606.ENSP00000469981,5.891699038329534e-05,5.558854536502622e-05,5.546601823880337e-05,9606.ENSP00000330737,0
9606.ENSP00000337358,1.8252600057167e-05,1.4476003343588673e-05,1.4381608707481064e-05,9606.ENSP00000330737,1
9606.ENSP00000370882,0.0001240200945176,6.981851038290188e-05,6.850524368928745e-05,9606.ENSP00000330737,0
9606.ENSP00000354415,3.146644667140208e-05,2.751034298853483e-05,2.7392048650654033e-05,9606.ENSP00000330737,0
9606.ENSP00000037869,3.719997403095476e-05,2.4957013010862283e-05,2.4657423637108877e-05,9606.ENSP00000330737,1
9606.ENSP00000317159,0.0003793426149059,0.0001647476165089,0.0001596667425474,9606.ENSP00000330737,0
9606.ENSP00000326219,0.000117082541692,8.71087031555362e-05,8.629564399598166e-05,9606.ENSP00000330737,0
9606.ENSP00000364204,0.000112701090984,0.0001089816651074,0.0001088736898964,9606.ENSP00000330737,0
9606.ENSP00000235329,0.0001069879363058,0.0001015129746519,0.0001013442597468,9606.ENSP00000330737,0
9606.ENSP00000236980,2.2768088456359692e-05,2.060679616988637e-05,2.0543298887787387e-05,9606.ENSP00000330737,0
9606.ENSP00000379047,1.408195385010913e-05,1.2366840564936863e-05,1.2325759598752484e-05,9606.ENSP00000330737,1
9606.ENSP00000354223,7.42679403629154e-05,2.9165037631173615e-05,2.8100177587475628e-05,9606.ENSP00000330737,0
9606.ENSP00000396954,2.0401441361173056e-05,1.918385532917455e-05,1.9171966414432973e-05,9606.ENSP00000330737,0
9606.ENSP00000258955,2.669969035196118e-06,2.7361425054550637e-06,2.7387859518057667e-06,9606.ENSP00000330737,0
9606.ENSP00000262507,0.0002681712794583,0.0001588756422279,0.0001561844401294,9606.ENSP00000330737,0
9606.ENSP00000436773,1.0918638508883303e-05,1.1613838069024496e-05,1.163939759862842e-05,9606.ENSP00000330737,0
9606.ENSP00000305138,1.5266285117832012e-05,1.573789086251054e-05,1.5748322766739875e-05,9606.ENSP00000330737,0
9606.ENSP00000265070,0.0001185737928608,0.0001131879471358,0.0001129857628257,9606.ENSP00000330737,0
9606.ENSP00000285083,2.240509093098808e-05,1.858913856267463e-05,1.849005275289528e-05,9606.ENSP00000330737,0
9606.ENSP00000312770,3.2784946597530507e-06,3.419536824367242e-06,3.4234788017784012e-06,9606.ENSP00000330737,1
9606.ENSP00000361993,5.070798215456307e-05,3.797588215093128e-05,3.766721783904359e-05,9606.ENSP00000330737,1
9606.ENSP00000446252,0.0001823459315346,0.0001628934551263,0.0001622954150661,9606.ENSP00000330737,0
9606.ENSP00000417190,2.3277387299458496e-05,2.060695624095388e-05,2.05431006179424e-05,9606.ENSP00000330737,0
9606.ENSP00000072869,1.7876840502140112e-05,1.4470783753495198e-05,1.4381468645296993e-05,9606.ENSP00000330737,1
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000330737,1
9606.ENSP00000306887,1.721813896438107e-05,1.311481810262194e-05,1.3012288036406972e-05,9606.ENSP00000330737,1
9606.ENSP00000402661,2.8889215172966946e-05,2.143093843187671e-05,2.123159174516331e-05,9606.ENSP00000330737,1
9606.ENSP00000478212,7.27631340851076e-05,7.259854464791715e-05,7.258126424858347e-05,9606.ENSP00000330737,0
9606.ENSP00000261434,1.7144600860774517e-05,1.3782871064904612e-05,1.3696583664568608e-05,9606.ENSP00000330737,0
9606.ENSP00000006658,4.77458888781257e-05,3.657176421256736e-05,3.629707498475909e-05,9606.ENSP00000330737,1
9606.ENSP00000369383,4.219558832119219e-05,2.574970130808651e-05,2.534495797590353e-05,9606.ENSP00000330737,0
9606.ENSP00000269980,6.871618097648025e-05,5.3115007176529616e-05,5.273288843454793e-05,9606.ENSP00000330737,0
9606.ENSP00000313877,4.157695730100386e-05,3.643559830379672e-05,3.629402999649756e-05,9606.ENSP00000330737,0
9606.ENSP00000338034,2.5388304493390024e-05,1.6654468709020875e-05,1.6438703823951073e-05,9606.ENSP00000330737,0
9606.ENSP00000402038,2.12180420930963e-05,1.990345845115371e-05,1.9858203813782893e-05,9606.ENSP00000330737,0
9606.ENSP00000263035,4.721461300505325e-05,3.1889947422314435e-05,3.150709380861372e-05,9606.ENSP00000330737,0
9606.ENSP00000363899,7.146841653593583e-06,6.189454325067345e-06,6.163128546177177e-06,9606.ENSP00000330737,1
9606.ENSP00000371362,1.6592581232544035e-05,1.377175431116484e-05,1.3696389032702427e-05,9606.ENSP00000330737,0
9606.ENSP00000323678,2.2641488612862304e-05,1.86072811629856e-05,1.8490552974981256e-05,9606.ENSP00000330737,0
9606.ENSP00000445446,1.7036873032338915e-06,1.378475531055301e-06,1.3696774203708628e-06,9606.ENSP00000330737,0
9606.ENSP00000215882,5.695943036698736e-05,4.68209691462107e-05,4.6567343815695494e-05,9606.ENSP00000330737,0
9606.ENSP00000363873,3.475532867014408e-05,2.5569677745806985e-05,2.5340415959362872e-05,9606.ENSP00000330737,1
9606.ENSP00000224807,5.7488108723191544e-05,4.684015948441811e-05,4.6568267862312496e-05,9606.ENSP00000330737,0
9606.ENSP00000346954,1.2107986549381168e-05,1.0319554348825475e-05,1.0272117833665106e-05,9606.ENSP00000330737,0
9606.ENSP00000379999,7.838638703105971e-05,5.134597813594155e-05,5.068603786639869e-05,9606.ENSP00000330737,0
9606.ENSP00000274813,4.766484926221892e-05,4.3254945921944454e-05,4.314004036132246e-05,9606.ENSP00000330737,0
9606.ENSP00000358840,0.0001418442552676,7.493179873563349e-05,7.330579683184624e-05,9606.ENSP00000330737,0
9606.ENSP00000273158,4.330200226831948e-06,3.4470958780730143e-06,3.424208671276574e-06,9606.ENSP00000330737,0
9606.ENSP00000358510,1.543927464808803e-05,1.0401730833109468e-05,1.0274105989083182e-05,9606.ENSP00000330737,1
9606.ENSP00000430025,7.9401124821743e-06,6.211002983036451e-06,6.163726993690943e-06,9606.ENSP00000330737,0
9606.ENSP00000229379,0.000221933616558,8.881011308403686e-05,8.56689948705025e-05,9606.ENSP00000330737,0
9606.ENSP00000377617,2.0346986275399104e-05,1.9205434000468813e-05,1.9172983229509555e-05,9606.ENSP00000330737,0
9606.ENSP00000267436,1.0202215889876244e-05,8.268369128927588e-06,8.217942195187788e-06,9606.ENSP00000330737,0
9606.ENSP00000372191,8.538004476577044e-05,8.023245754884556e-05,8.01150017650798e-05,9606.ENSP00000335203,0
9606.ENSP00000325562,4.194421853753738e-05,3.576571907615289e-05,3.560937329893932e-05,9606.ENSP00000335203,0
9606.ENSP00000363419,3.5815569390251767e-06,3.4282550132047618e-06,3.423720727369073e-06,9606.ENSP00000335203,0
9606.ENSP00000310547,2.11063634196762e-05,1.8550761524238624e-05,1.848900501499884e-05,9606.ENSP00000335203,0
9606.ENSP00000292147,2.9573335268651135e-05,2.7438556571723893e-05,2.7389858587412164e-05,9606.ENSP00000335203,0
9606.ENSP00000379563,4.390792310005054e-05,3.981318150181323e-05,3.97162111767102e-05,9606.ENSP00000335203,0
9606.ENSP00000407560,2.730534561123932e-06,2.7392279662308283e-06,2.738898956522462e-06,9606.ENSP00000335203,0
9606.ENSP00000360541,5.9428581153042614e-05,5.088843317935243e-05,5.067476013209671e-05,9606.ENSP00000335203,0
9606.ENSP00000263774,0.000275721977232,0.0002011123870033,0.0001992975157918,9606.ENSP00000335203,0
9606.ENSP00000357535,0.0002190395753132,0.0002117653639288,0.0002115829120157,9606.ENSP00000335203,0
9606.ENSP00000346173,0.0001366814540233,0.0001242614816874,0.0001239425182575,9606.ENSP00000335203,0
9606.ENSP00000346255,0.0001494755852036,0.0001479958300478,0.0001479032653151,9606.ENSP00000335203,0
9606.ENSP00000371586,1.9260211047367193e-05,1.851259912655223e-05,1.8488162822904997e-05,9606.ENSP00000335203,0
9606.ENSP00000322316,3.52349343302194e-05,2.9577704481198452e-05,2.94461478915764e-05,9606.ENSP00000335203,0
9606.ENSP00000258080,8.659679588163272e-05,8.29536365927197e-05,8.285391959361732e-05,9606.ENSP00000335203,0
9606.ENSP00000320043,2.6135776352020912e-05,2.469364335411228e-05,2.465104444127064e-05,9606.ENSP00000335203,0
9606.ENSP00000384867,2.1715743059758097e-05,1.9227483790018596e-05,1.917328336276114e-05,9606.ENSP00000335203,0
9606.ENSP00000366939,1.1891327631019522e-05,1.0977289093716536e-05,1.0955978723359294e-05,9606.ENSP00000335203,0
9606.ENSP00000355467,2.5984154490288347e-05,2.46852905547712e-05,2.465084253344685e-05,9606.ENSP00000335203,0
9606.ENSP00000341213,1.0844312782865018e-05,8.948518370743841e-06,8.902515219233464e-06,9606.ENSP00000335203,0
9606.ENSP00000308515,2.189802034990862e-05,2.057760866591707e-05,2.0542634956655093e-05,9606.ENSP00000335203,0
9606.ENSP00000264451,1.3137421774445102e-05,1.2345309187367093e-05,1.2325438547122758e-05,9606.ENSP00000335203,0
9606.ENSP00000260953,6.9701213760708924e-06,6.850716090411879e-06,6.84729502609116e-06,9606.ENSP00000335203,0
9606.ENSP00000418008,0.000111953515443,0.0001115930062951,0.0001116074854508,9606.ENSP00000335203,0
9606.ENSP00000371607,2.3791724743205123e-05,2.263057103846222e-05,2.25968051381642e-05,9606.ENSP00000335203,0
9606.ENSP00000401980,0.0001227764296345,0.0001199117759824,0.000119827906019,9606.ENSP00000335203,1
9606.ENSP00000328570,7.519229257013649e-05,7.063559314701706e-05,7.052884029690176e-05,9606.ENSP00000335203,0
9606.ENSP00000359675,6.155941809993237e-05,6.0986716562183574e-05,6.094228592701256e-05,9606.ENSP00000335203,0
9606.ENSP00000308610,6.165065860841423e-05,5.161139051779173e-05,5.136047548148781e-05,9606.ENSP00000335203,0
9606.ENSP00000085068,7.036472379695624e-05,6.652306910837069e-05,6.642044172622263e-05,9606.ENSP00000335203,0
9606.ENSP00000389903,1.136239279730944e-05,1.096533833333524e-05,1.0955734069284516e-05,9606.ENSP00000335203,0
9606.ENSP00000245816,2.9357426683418453e-05,2.609817784104962e-05,2.6021149096777663e-05,9606.ENSP00000335203,0
9606.ENSP00000238379,3.962471600971185e-05,3.77086726075504e-05,3.7660804082406685e-05,9606.ENSP00000335203,0
9606.ENSP00000310873,3.8169233448570594e-05,3.098294837400317e-05,3.081644172198139e-05,9606.ENSP00000335203,0
9606.ENSP00000428263,4.438508312887279e-06,4.116697709832806e-06,4.1085213524638675e-06,9606.ENSP00000335203,0
9606.ENSP00000288111,5.23824492120184e-05,4.8052137572085485e-05,4.7933652240317315e-05,9606.ENSP00000335203,0
9606.ENSP00000216254,0.0002784824755508,0.0002459378738421,0.0002451488689985,9606.ENSP00000335203,0
9606.ENSP00000387262,0.0001966430863831,0.0001765007618814,0.0001759863080224,9606.ENSP00000335203,0
9606.ENSP00000368318,3.366890814504586e-05,3.288255538791418e-05,3.2866701076272875e-05,9606.ENSP00000335203,0
9606.ENSP00000273986,6.977904558880255e-05,5.179811341804452e-05,5.136495747137815e-05,9606.ENSP00000335203,0
9606.ENSP00000264093,0.0001615286018932,0.0001068303536158,0.0001054808381013,9606.ENSP00000335203,0
9606.ENSP00000315118,4.5192740799393505e-05,3.716471474035643e-05,3.69795598089695e-05,9606.ENSP00000335203,0
9606.ENSP00000264193,5.209536902839318e-05,5.069677717983723e-05,5.06699325342197e-05,9606.ENSP00000335203,0
9606.ENSP00000302037,2.364373722230084e-05,2.1957555873086676e-05,2.1912223019171503e-05,9606.ENSP00000335203,0
9606.ENSP00000301329,5.351870640879497e-05,5.208208312978968e-05,5.2039922593394294e-05,9606.ENSP00000335203,0
9606.ENSP00000481127,3.4048578072543023e-06,3.4225402032461716e-06,3.4235486054967623e-06,9606.ENSP00000335203,0
9606.ENSP00000273968,6.4079308685904834e-06,6.176346687425394e-06,6.162980753288139e-06,9606.ENSP00000335203,0
9606.ENSP00000267103,3.762467167689465e-05,3.6326953704701737e-05,3.6291279684519395e-05,9606.ENSP00000335203,0
9606.ENSP00000351214,3.838730481220409e-05,3.233606184949167e-05,3.218545316485688e-05,9606.ENSP00000335203,0
9606.ENSP00000263702,3.46665401593782e-05,3.290264794486575e-05,3.28674323100131e-05,9606.ENSP00000335203,0
9606.ENSP00000403987,1.9507185697875684e-06,2.0511308775894577e-06,2.0540508103294997e-06,9606.ENSP00000335203,0
9606.ENSP00000406933,1.6937276086537167e-05,1.5776100553921424e-05,1.5749252270325087e-05,9606.ENSP00000335203,0
9606.ENSP00000317177,1.63178065122338e-05,1.5765026546432637e-05,1.5748999430797994e-05,9606.ENSP00000335203,0
9606.ENSP00000441065,3.8286867493297905e-05,3.500451930449344e-05,3.492285031825304e-05,9606.ENSP00000335203,0
9606.ENSP00000360268,0.0001047707628458,0.0001040889183059,0.0001040776915033,9606.ENSP00000335203,0
9606.ENSP00000288532,4.1128339944407344e-05,3.507407018332742e-05,3.4924494684673846e-05,9606.ENSP00000335203,0
9606.ENSP00000429168,1.1160861504322384e-05,8.95645916898502e-06,8.90272804099368e-06,9606.ENSP00000335203,0
9606.ENSP00000238561,2.003047484322451e-05,1.7189026038977318e-05,1.71197625604691e-05,9606.ENSP00000335203,0
9606.ENSP00000386543,1.403903115715366e-05,1.303535100305453e-05,1.3010277143621352e-05,9606.ENSP00000335203,0
9606.ENSP00000317379,4.6906123316148296e-05,4.189500032225624e-05,4.17711453337688e-05,9606.ENSP00000335203,0
9606.ENSP00000355741,5.4604413890047e-05,4.742413148051128e-05,4.724984319182113e-05,9606.ENSP00000335203,0
9606.ENSP00000327070,0.0002076654200209,0.0001807493827072,0.0001800976024242,9606.ENSP00000335203,0
9606.ENSP00000469981,5.775994941359386e-05,5.553405935643241e-05,5.54647485841997e-05,9606.ENSP00000335203,0
9606.ENSP00000337358,1.5634541341569275e-05,1.441106269339798e-05,1.4379916137841064e-05,9606.ENSP00000335203,0
9606.ENSP00000370882,8.909105963539332e-05,6.895502156112343e-05,6.848372868262231e-05,9606.ENSP00000335203,0
9606.ENSP00000354415,2.9144444852136075e-05,2.74329686362762e-05,2.738994407991413e-05,9606.ENSP00000335203,0
9606.ENSP00000037869,2.9246109988889657e-05,2.4758292056503706e-05,2.465250508976169e-05,9606.ENSP00000335203,0
9606.ENSP00000317159,0.0002349718415644,0.0001613789791008,0.0001595845678821,9606.ENSP00000335203,0
9606.ENSP00000326219,9.779205720406026e-05,8.657049329485744e-05,8.628144132671878e-05,9606.ENSP00000335203,0
9606.ENSP00000364204,0.0001106802083086,0.0001089306242647,0.0001088721837732,9606.ENSP00000335203,0
9606.ENSP00000235329,0.0001037692491081,0.0001014297449728,0.0001013418077491,9606.ENSP00000335203,0
9606.ENSP00000236980,2.1062116502434947e-05,2.0552522983052768e-05,2.054175092780497e-05,9606.ENSP00000335203,0
9606.ENSP00000379047,1.3179974303056952e-05,1.234576939168619e-05,1.232542399520753e-05,9606.ENSP00000335203,0
9606.ENSP00000354223,4.3978641770081595e-05,2.8459342502173968e-05,2.8082888093194924e-05,9606.ENSP00000335203,0
9606.ENSP00000396954,1.9703287762240507e-05,1.9184501070412807e-05,1.9172292013536207e-05,9606.ENSP00000335203,0
9606.ENSP00000258955,2.7103999400424073e-06,2.7379605853639077e-06,2.7388375656300923e-06,9606.ENSP00000335203,0
9606.ENSP00000262507,0.0001966320560313,0.0001570987806189,0.0001561400858918,9606.ENSP00000335203,0
9606.ENSP00000436773,1.135522143158596e-05,1.1629818800429348e-05,1.1639916010608433e-05,9606.ENSP00000335203,0
9606.ENSP00000305138,1.5333313058363274e-05,1.5737981811980717e-05,1.574825910211075e-05,9606.ENSP00000335203,0
9606.ENSP00000265070,0.0001158651575678,0.0001130948076024,0.0001129834054154,9606.ENSP00000335203,0
9606.ENSP00000285083,2.031221447396092e-05,1.8525661289459094e-05,1.8488439309294336e-05,9606.ENSP00000335203,0
9606.ENSP00000312770,3.4094261991413077e-06,3.4232982670800993e-06,3.4235861221532105e-06,9606.ENSP00000335203,0
9606.ENSP00000361993,4.2248007957823575e-05,3.777437086682767e-05,3.7662241084035486e-05,9606.ENSP00000335203,0
9606.ENSP00000446252,0.0001678745466051,0.0001624027936486,0.0001622805721126,9606.ENSP00000335203,0
9606.ENSP00000417190,2.1642339561367407e-05,2.0565121303661726e-05,2.0542101992759857e-05,9606.ENSP00000335203,0
9606.ENSP00000072869,1.5624555089743808e-05,1.4410297808353787e-05,1.4379920685314572e-05,9606.ENSP00000335203,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000335203,0
9606.ENSP00000306887,1.4525154256261883e-05,1.3045348168816416e-05,1.301054271607427e-05,9606.ENSP00000335203,0
9606.ENSP00000402661,2.3632734155398794e-05,2.1283662135829214e-05,2.122756268363446e-05,9606.ENSP00000335203,0
9606.ENSP00000478212,7.293122325791046e-05,7.259892299771309e-05,7.25812278687954e-05,9606.ENSP00000335203,0
9606.ENSP00000261434,1.485382927057799e-05,1.3724123164138293e-05,1.3695084817300083e-05,9606.ENSP00000335203,0
9606.ENSP00000006658,4.049860581289977e-05,3.638941052486189e-05,3.6292567529017106e-05,9606.ENSP00000335203,0
9606.ENSP00000369383,3.108777673332952e-05,2.547601070546079e-05,2.5337982151540928e-05,9606.ENSP00000335203,0
9606.ENSP00000269980,5.855921335751191e-05,5.286223313305527e-05,5.272681300994009e-05,9606.ENSP00000335203,0
9606.ENSP00000313877,3.776774610741995e-05,3.632104926509783e-05,3.629063576227054e-05,9606.ENSP00000335203,0
9606.ENSP00000338034,2.0064591808477417e-05,1.651045386097394e-05,1.6435084035038017e-05,9606.ENSP00000335203,0
9606.ENSP00000402038,2.042912456090562e-05,1.9874729332514107e-05,1.985733069886919e-05,9606.ENSP00000335203,0
9606.ENSP00000263035,3.698252476169728e-05,3.1634914194000885e-05,3.15005199809093e-05,9606.ENSP00000335203,0
9606.ENSP00000363899,6.694632247672416e-06,6.17287196291727e-06,6.1627292780030984e-06,9606.ENSP00000335203,0
9606.ENSP00000371362,1.4756266864424106e-05,1.372232691210229e-05,1.3695078450837173e-05,9606.ENSP00000335203,0
9606.ENSP00000323678,2.0098248569411226e-05,1.8530483430367894e-05,1.8488537534722127e-05,9606.ENSP00000335203,0
9606.ENSP00000445446,1.4955081724110642e-06,1.373100758428336e-06,1.3695404277314085e-06,9606.ENSP00000335203,0
9606.ENSP00000215882,5.0112819735659286e-05,4.664268635679037e-05,4.656277087633498e-05,9606.ENSP00000335203,0
9606.ENSP00000363873,2.858017978724092e-05,2.5413186449441127e-05,2.533638325985521e-05,9606.ENSP00000335203,0
9606.ENSP00000224807,5.0536000344436616e-05,4.666233871830627e-05,4.656359305954538e-05,9606.ENSP00000335203,0
9606.ENSP00000346954,1.1032213478756605e-05,1.0291979378962424e-05,1.0271442988596393e-05,9606.ENSP00000335203,0
9606.ENSP00000379999,6.056431448087096e-05,5.090244667371735e-05,5.067487290943973e-05,9606.ENSP00000335203,0
9606.ENSP00000274813,4.4780270400224254e-05,4.317583443480544e-05,4.31380576628726e-05,9606.ENSP00000335203,0
9606.ENSP00000358840,0.0001069958743755,7.38764283596538e-05,7.327979983529076e-05,9606.ENSP00000335203,0
9606.ENSP00000273158,3.7621052797476295e-06,3.4330319067521486e-06,3.4238560147059616e-06,9606.ENSP00000335203,0
9606.ENSP00000358510,1.2206433893879876e-05,1.0318859494873324e-05,1.027200141834328e-05,9606.ENSP00000335203,0
9606.ENSP00000430025,6.785096957173664e-06,6.178049716254463e-06,6.162858880998101e-06,9606.ENSP00000335203,0
9606.ENSP00000229379,0.0001323478209087,8.673207048559561e-05,8.561773574911058e-05,9606.ENSP00000335203,0
9606.ENSP00000377617,1.942492599482648e-05,1.917799272632692e-05,1.917217559821438e-05,9606.ENSP00000335203,0
9606.ENSP00000267436,8.979715858004056e-06,8.23650316306157e-06,8.217145477829035e-06,9606.ENSP00000335203,0
9606.ENSP00000372191,9.435688116354868e-05,8.043537673074752e-05,8.01194182713516e-05,9606.ENSP00000276689,1
9606.ENSP00000325562,5.443333793664351e-05,3.60734666173812e-05,3.561718767741695e-05,9606.ENSP00000276689,0
9606.ENSP00000363419,3.851650035358034e-06,3.435177859500982e-06,3.4238867101521464e-06,9606.ENSP00000276689,1
9606.ENSP00000310547,2.6138528482988477e-05,1.8681268556974828e-05,1.8492373783374205e-05,9606.ENSP00000276689,1
9606.ENSP00000292147,3.319415191072039e-05,2.7544947442947887e-05,2.739264164119959e-05,9606.ENSP00000276689,0
9606.ENSP00000379563,5.0214708608109504e-05,3.998298416263424e-05,3.972063132096082e-05,9606.ENSP00000276689,0
9606.ENSP00000407560,2.702406845855876e-06,2.7390080958866747e-06,2.738900093390839e-06,9606.ENSP00000276689,0
9606.ENSP00000360541,7.458978507202119e-05,5.1306044042576104e-05,5.068541213404387e-05,9606.ENSP00000276689,0
9606.ENSP00000263774,0.0004326498892623,0.0002048050373559,0.0001993891637539,9606.ENSP00000276689,0
9606.ENSP00000357535,0.0002368574350839,0.0002123956801369,0.0002116007963195,9606.ENSP00000276689,0
9606.ENSP00000346173,0.0001576198701513,0.0001248916232725,0.0001239588164025,9606.ENSP00000276689,1
9606.ENSP00000346255,0.0001488291454734,0.0001479941129218,0.0001479035854572,9606.ENSP00000276689,0
9606.ENSP00000371586,1.989739030250348e-05,1.8543498299550265e-05,1.8489110516384244e-05,9606.ENSP00000276689,0
9606.ENSP00000322316,4.5496133679989725e-05,2.9845456083421595e-05,2.945285632449668e-05,9606.ENSP00000276689,0
9606.ENSP00000258080,9.285410487791523e-05,8.310849079862237e-05,8.285773219540715e-05,9606.ENSP00000276689,0
9606.ENSP00000320043,2.7337682695360858e-05,2.475168730597943e-05,2.4652714273543097e-05,9606.ENSP00000276689,0
9606.ENSP00000384867,2.756105641310569e-05,1.9392768081161194e-05,1.917779263749253e-05,9606.ENSP00000276689,0
9606.ENSP00000366939,1.3768575627182145e-05,1.1024749255739152e-05,1.0957150152535178e-05,9606.ENSP00000276689,0
9606.ENSP00000355467,2.818619759636931e-05,2.47445404966129e-05,2.4652252250234596e-05,9606.ENSP00000276689,0
9606.ENSP00000341213,1.436244656360941e-05,9.034155482368078e-06,8.904647984309122e-06,9606.ENSP00000276689,0
9606.ENSP00000308515,2.3684966436121613e-05,2.063156352960505e-05,2.054391552519519e-05,9606.ENSP00000276689,1
9606.ENSP00000264451,1.4665110029454809e-05,1.2383482498989906e-05,1.2326418072916567e-05,9606.ENSP00000276689,1
9606.ENSP00000260953,7.105690201569814e-06,6.857728294562548e-06,6.8474860199785326e-06,9606.ENSP00000276689,0
9606.ENSP00000418008,0.0001210293412441,0.000111967579869,0.0001116200583055,9606.ENSP00000276689,1
9606.ENSP00000371607,2.488513018761296e-05,2.2679732865071855e-05,2.259822394989897e-05,9606.ENSP00000276689,0
9606.ENSP00000401980,0.000127626946778,0.0001200195547426,0.0001198305326397,9606.ENSP00000276689,0
9606.ENSP00000328570,8.305517985718325e-05,7.0833986683283e-05,7.053354056552052e-05,9606.ENSP00000276689,0
9606.ENSP00000359675,6.051428135833703e-05,6.0979735280852765e-05,6.094238051446155e-05,9606.ENSP00000276689,0
9606.ENSP00000308610,8.113919466268271e-05,5.208892252994701e-05,5.1372364396229386e-05,9606.ENSP00000276689,0
9606.ENSP00000085068,7.584165723528713e-05,6.672926974715665e-05,6.642605876550078e-05,9606.ENSP00000276689,0
9606.ENSP00000389903,1.1800997526734136e-05,1.0979396392940544e-05,1.0956066034850664e-05,9606.ENSP00000276689,0
9606.ENSP00000245816,3.637936606537551e-05,2.627262074383907e-05,2.6025571060017683e-05,9606.ENSP00000276689,0
9606.ENSP00000238379,4.129249646211974e-05,3.77833130187355e-05,3.766300869756378e-05,9606.ENSP00000276689,1
9606.ENSP00000310873,5.2257590141380206e-05,3.133952122880146e-05,3.08253729599528e-05,9606.ENSP00000276689,1
9606.ENSP00000428263,5.103780495119281e-06,4.1349603634444065e-06,4.109010660613421e-06,9606.ENSP00000276689,0
9606.ENSP00000288111,5.903601413592696e-05,4.8280802730005234e-05,4.793962580151856e-05,9606.ENSP00000276689,0
9606.ENSP00000216254,0.0003426789480727,0.0002476906811352,0.0002451948530506,9606.ENSP00000276689,0
9606.ENSP00000387262,0.0002381001395406,0.0001775154378265,0.0001760120940161,9606.ENSP00000276689,0
