protein,RW_positive_20_0.1,RW_positive_20_0.2,RW_positive_20_0.3,RW_positive_20_0.4,RW_positive_20_0.5,RW_positive_20_0.6,RW_positive_20_0.7,RW_positive_20_0.8,RW_positive_20_0.9,RW_positive_20_1.0,Target,label
9606.ENSP00000372191,0.0003209530405001,0.0003209530405001,0.0003209530405001,0.0004812862098333,0.0006415843963623,0.0006415843963623,0.0007216983794933,0.0008018404987524,0.000881996769749,0.000881996769749,9606.ENSP00000264932,0
9606.ENSP00000325562,0.0001431606215192,0.0001431606215192,0.0001431606215192,0.0002145399084838,0.0002859148517018,0.0002859148517018,0.0003215596443624,0.0003571669840312,0.0003928414116671,0.0003928414116671,9606.ENSP00000264932,0
9606.ENSP00000363419,1.3713520957026049e-05,1.3713520957026049e-05,1.3713520957026049e-05,2.0566453713399824e-05,2.741599905675685e-05,2.741599905675685e-05,3.083808519477316e-05,3.426190028221754e-05,3.768779947677103e-05,3.768779947677103e-05,9606.ENSP00000264932,0
9606.ENSP00000310547,7.425485455314629e-05,7.425485455314629e-05,7.425485455314629e-05,0.0001112955487769,0.0001483490887039,0.0001483490887039,0.0001668638742557,0.0001853476042015,0.0002038626753346,0.0002038626753346,9606.ENSP00000264932,0
9606.ENSP00000292147,0.0001098019092751,0.0001098019092751,0.0001098019092751,0.0001646294367674,0.0002194786084146,0.0002194786084146,0.0002468971106281,0.0002742811993812,0.0003016923747054,0.0003016923747054,9606.ENSP00000264932,0
9606.ENSP00000379563,0.0001592867301951,0.0001592867301951,0.0001592867301951,0.0002388260400039,0.0003183317348884,0.0003183317348884,0.0003580441043595,0.0003977620217483,0.0004375203388917,0.0004375203388917,9606.ENSP00000264932,0
9606.ENSP00000407560,1.0956336154777093e-05,1.0956336154777093e-05,1.0956336154777093e-05,1.6435371890111128e-05,2.1912682768743252e-05,2.1912682768743252e-05,2.4650187015140546e-05,2.7388759690438743e-05,3.012809770552849e-05,3.012809770552849e-05,9606.ENSP00000264932,0
9606.ENSP00000360541,0.0002036915939243,0.0002036915939243,0.0002036915939243,0.0003052631254831,0.0004068444104632,0.0004068444104632,0.0004575750790536,0.0005082407151348,0.0005590089494944,0.0005590089494944,9606.ENSP00000264932,0
9606.ENSP00000263774,0.0008056802762439,0.0008056802762439,0.0008056802762439,0.0012060489680152,0.0016065521776909,0.0016065521776909,0.0018064217438222,0.0020057266374351,0.0022057379246689,0.0022057379246689,9606.ENSP00000264932,0
9606.ENSP00000357535,0.0008476057118969,0.0008476057118969,0.0008476057118969,0.0012709705915767,0.0016947759140748,0.0016947759140748,0.001906756646349,0.0021181789925321,0.0023298676678678,0.0023298676678678,9606.ENSP00000264932,0
9606.ENSP00000346173,0.0004972762981196,0.0004972762981196,0.0004972762981196,0.0007455018203472,0.0009937610011547,0.0009937610011547,0.0011177988635608,0.0012417132238624,0.0013658046664204,0.0013658046664204,9606.ENSP00000264932,0
