protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,Target,label
9606.ENSP00000245816,7.4797755796106e-05,5.62804529680308e-05,2.8098175752007055e-05,9606.ENSP00000425759,0
9606.ENSP00000238379,1.958880011961988e-05,7.376555122830785e-06,1.9098245440524974e-06,9606.ENSP00000425759,1
9606.ENSP00000310873,0.0001516627887185,0.0001221255008861,6.417199727967794e-05,9606.ENSP00000425759,0
9606.ENSP00000428263,4.457056429875049e-06,2.2324634518100226e-06,6.984390060142207e-07,9606.ENSP00000425759,0
9606.ENSP00000288111,3.7073929869562794e-05,1.7532750163491547e-05,6.170685758387877e-06,9606.ENSP00000425759,0
9606.ENSP00000216254,0.0006129592874073,0.0004461698019025,0.0002173566166335,9606.ENSP00000425759,0
9606.ENSP00000387262,0.00207221492553,0.0027538766447364,0.0025756702162181,9606.ENSP00000425759,0
9606.ENSP00000368318,2.6653952346489908e-05,1.4465628303597233e-05,5.750497284881873e-06,9606.ENSP00000425759,0
9606.ENSP00000273986,0.0003995960931605,0.0003274427142311,0.0001721154273068,9606.ENSP00000425759,0
9606.ENSP00000264093,0.0031318731921067,0.003713214855464,0.0031104552903771,9606.ENSP00000425759,0
9606.ENSP00000315118,0.0001321654021142,9.768840341003722e-05,4.741693169397068e-05,9606.ENSP00000425759,0
9606.ENSP00000264193,4.037770340111379e-05,2.231898019424017e-05,9.079522676825266e-06,9606.ENSP00000425759,0
9606.ENSP00000302037,2.6974345396406717e-05,1.6561131434847567e-05,7.270958568119455e-06,9606.ENSP00000425759,0
9606.ENSP00000301329,2.827768932570052e-05,1.1330972982713968e-05,3.125522796263886e-06,9606.ENSP00000425759,0
9606.ENSP00000481127,1.3538252966572803e-06,4.687511231173055e-07,1.1737587973959804e-07,9606.ENSP00000425759,0
9606.ENSP00000273968,3.095480328851951e-06,1.1734757132033914e-06,3.104752713354572e-07,9606.ENSP00000425759,0
9606.ENSP00000267103,2.348299307267599e-05,1.0393305202651651e-05,3.0893568393248785e-06,9606.ENSP00000425759,0
9606.ENSP00000351214,0.0001203569411778,9.314100008574935e-05,4.7670255910183394e-05,9606.ENSP00000425759,0
9606.ENSP00000263702,2.1857241675937852e-05,9.420487584471902e-06,2.685026594205594e-06,9606.ENSP00000425759,0
9606.ENSP00000403987,5.45133834299796e-07,1.2639205643663493e-07,1.953470217065513e-08,9606.ENSP00000425759,0
9606.ENSP00000406933,1.6253175875845576e-05,8.081754835106182e-06,2.520915709497115e-06,9606.ENSP00000425759,0
9606.ENSP00000317177,9.853279021903312e-06,4.19996217665293e-06,1.2038517682556665e-06,9606.ENSP00000425759,0
9606.ENSP00000441065,6.586305666160578e-05,4.565256714257076e-05,2.143465421291765e-05,9606.ENSP00000425759,0
9606.ENSP00000360268,5.394777121418852e-05,2.212427652839231e-05,6.3063305663904926e-06,9606.ENSP00000425759,0
9606.ENSP00000288532,9.440812948303792e-05,6.649975050416286e-05,3.128010168887181e-05,9606.ENSP00000425759,0
9606.ENSP00000429168,5.4495052955910415e-05,4.6082666118077794e-05,2.518921322985248e-05,9606.ENSP00000425759,0
9606.ENSP00000238561,3.341704892158804e-05,2.0557648358973616e-05,8.471369278397978e-06,9606.ENSP00000425759,0
9606.ENSP00000386543,1.7636035812417453e-05,1.1309156905091008e-05,5.155022460196573e-06,9606.ENSP00000425759,0
9606.ENSP00000317379,8.988370583495925e-05,6.25371790026494e-05,2.922272822169837e-05,9606.ENSP00000425759,0
9606.ENSP00000355741,0.0001336439979489,9.87230501061134e-05,4.859249414422149e-05,9606.ENSP00000425759,0
9606.ENSP00000327070,0.0005673113950962,0.0004413855405028,0.0002272196809325,9606.ENSP00000425759,0
9606.ENSP00000469981,2.9141839650131773e-05,1.15289314263815e-05,3.1453689585488247e-06,9606.ENSP00000425759,0
9606.ENSP00000337358,2.0519061415958027e-05,1.1196478143302782e-05,3.715759283547495e-06,9606.ENSP00000425759,0
9606.ENSP00000370882,0.0004014526318999,0.0003207832260539,0.0001658676061688,9606.ENSP00000425759,0
9606.ENSP00000354415,1.7128709766622787e-05,6.8532454240713925e-06,1.814709091342138e-06,9606.ENSP00000425759,0
9606.ENSP00000037869,7.907360829725781e-05,5.816680756636054e-05,2.831995876579092e-05,9606.ENSP00000425759,1
9606.ENSP00000317159,0.0036952709095075,0.0042090698826356,0.003387431650916,9606.ENSP00000425759,0
9606.ENSP00000326219,0.0001559715528984,0.0001041258089589,4.785896066390411e-05,9606.ENSP00000425759,0
9606.ENSP00000364204,7.706099762912856e-05,4.437596096627431e-05,2.0096670472079232e-05,9606.ENSP00000425759,0
9606.ENSP00000235329,7.52134554027121e-05,4.245460279888606e-05,1.8403961996835263e-05,9606.ENSP00000425759,0
9606.ENSP00000236980,1.3793974258143122e-05,6.012458770631135e-06,1.7351116344702843e-06,9606.ENSP00000425759,0
9606.ENSP00000379047,1.043712315350374e-05,5.019127822071075e-06,1.5543536872632525e-06,9606.ENSP00000425759,0
9606.ENSP00000354223,0.0004358543016121,0.0003775250433003,0.0002065235407622,9606.ENSP00000425759,0
9606.ENSP00000396954,3.508332988309632e-05,2.8198265887056204e-05,1.5333546148369416e-05,9606.ENSP00000425759,0
9606.ENSP00000258955,1.142220036261063e-06,4.211262423692749e-07,1.1331683650978576e-07,9606.ENSP00000425759,0
9606.ENSP00000262507,0.000728099487732,0.0005588625665025,0.0002793662856476,9606.ENSP00000425759,0
9606.ENSP00000436773,4.19262070451415e-06,1.4358072621241451e-06,3.729868567212679e-07,9606.ENSP00000425759,0
9606.ENSP00000305138,6.50275155899107e-06,2.46440276371774e-06,6.948027306505129e-07,9606.ENSP00000425759,0
9606.ENSP00000265070,7.319842844099312e-05,3.893682951634035e-05,1.6355151054912212e-05,9606.ENSP00000425759,0
9606.ENSP00000285083,1.9173133333829645e-05,9.690825468230808e-06,3.08582435646372e-06,9606.ENSP00000425759,0
9606.ENSP00000312770,1.2884841492281316e-06,4.613998391414134e-07,1.2575215541654553e-07,9606.ENSP00000425759,0
9606.ENSP00000361993,6.970567462604343e-05,4.206697738368351e-05,1.617706330462095e-05,9606.ENSP00000425759,0
9606.ENSP00000446252,0.0001321197798043,7.162000314903988e-05,2.8884744549936017e-05,9606.ENSP00000425759,0
9606.ENSP00000417190,2.3741799427583374e-05,1.5280664453214983e-05,7.064740639358611e-06,9606.ENSP00000425759,0
9606.ENSP00000072869,1.4928211657505584e-05,7.279919524936068e-06,2.224865398717878e-06,9606.ENSP00000425759,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000425759,0
9606.ENSP00000306887,2.529481020615681e-05,1.67460577799778e-05,7.420894167704328e-06,9606.ENSP00000425759,0
9606.ENSP00000402661,4.8804138606231495e-05,3.441915736407841e-05,1.617896040527671e-05,9606.ENSP00000425759,0
9606.ENSP00000478212,3.991468536131165e-05,1.9944282632477193e-05,8.056057711770174e-06,9606.ENSP00000425759,0
9606.ENSP00000261434,2.594918224858735e-05,1.8768182361871057e-05,9.325291423145784e-06,9606.ENSP00000425759,0
9606.ENSP00000006658,8.08129331474017e-05,5.8897598483293186e-05,2.911498509357507e-05,9606.ENSP00000425759,0
9606.ENSP00000369383,0.0001463221867921,0.0001214500022399,6.502356612909512e-05,9606.ENSP00000425759,0
9606.ENSP00000269980,7.851169280824413e-05,4.4329583998095226e-05,1.6041610559664704e-05,9606.ENSP00000425759,0
9606.ENSP00000313877,3.484167137037882e-05,1.9453719474852517e-05,7.745429077624332e-06,9606.ENSP00000425759,0
9606.ENSP00000338034,6.412654731715742e-05,5.093234887163364e-05,2.67106544583072e-05,9606.ENSP00000425759,0
9606.ENSP00000402038,9.86478325222328e-06,3.6906565058123416e-06,9.558531981555613e-07,9606.ENSP00000425759,0
9606.ENSP00000263035,8.754836681663525e-05,6.0489765909791904e-05,2.7563991633808948e-05,9606.ENSP00000425759,0
9606.ENSP00000363899,9.412844037801752e-06,7.53427412121953e-06,4.285894236745838e-06,9606.ENSP00000425759,0
9606.ENSP00000371362,1.3679273093874075e-05,6.723089825635539e-06,2.081450723537355e-06,9606.ENSP00000425759,0
9606.ENSP00000323678,1.5264320793003535e-05,6.9231683428131895e-06,2.033139051800385e-06,9606.ENSP00000425759,0
9606.ENSP00000445446,1.7065949226459667e-06,9.101288540055816e-07,2.988813967392947e-07,9606.ENSP00000425759,0
9606.ENSP00000215882,7.424317273991281e-05,4.9576956297263715e-05,2.2760201315618285e-05,9606.ENSP00000425759,0
9606.ENSP00000363873,4.063464213732799e-05,2.199814603366871e-05,7.1972103834672754e-06,9606.ENSP00000425759,0
9606.ENSP00000224807,8.13821355642148e-05,5.656212680409063e-05,2.6918194235182905e-05,9606.ENSP00000425759,0
9606.ENSP00000346954,1.627428881560239e-05,1.1545238911772126e-05,5.676671844681063e-06,9606.ENSP00000425759,0
9606.ENSP00000379999,0.0001810826307163,0.0001365086154216,6.782536791566544e-05,9606.ENSP00000425759,0
9606.ENSP00000274813,2.9783423027084383e-05,1.3201008307190598e-05,3.85594766308974e-06,9606.ENSP00000425759,0
9606.ENSP00000358840,0.0004363618280363,0.0003444437736476,0.0001765254269218,9606.ENSP00000425759,0
9606.ENSP00000273158,4.169186083141263e-06,2.1551187994225056e-06,6.882186121362169e-07,9606.ENSP00000425759,0
9606.ENSP00000358510,2.244818809634875e-05,1.294524396295774e-05,4.4355816037019496e-06,9606.ENSP00000425759,0
9606.ENSP00000430025,1.0710130857867367e-05,7.478207235767631e-06,3.6567376407126743e-06,9606.ENSP00000425759,0
9606.ENSP00000229379,0.0030015081140324,0.0036289801328885,0.0030776939563268,9606.ENSP00000425759,0
9606.ENSP00000377617,1.1095149772119408e-05,4.6604463995515605e-06,1.3355665585259556e-06,9606.ENSP00000425759,0
9606.ENSP00000267436,9.328983104816263e-06,4.776834677034737e-06,1.5244536103025509e-06,9606.ENSP00000425759,0
9606.ENSP00000372191,0.0001481220778849,0.0001172579573459,6.336080727722759e-05,9606.ENSP00000215565,0
9606.ENSP00000325562,0.0001108584983309,8.654050870065737e-05,4.4603318653831206e-05,9606.ENSP00000215565,0
9606.ENSP00000363419,2.5360014908110676e-06,1.194939223726937e-06,3.696128093782264e-07,9606.ENSP00000215565,0
9606.ENSP00000310547,3.632314098154884e-05,2.511142709612445e-05,1.17776066191372e-05,9606.ENSP00000215565,0
9606.ENSP00000292147,3.672589752610534e-05,2.4302172426605033e-05,1.1133518592133773e-05,9606.ENSP00000215565,0
9606.ENSP00000379563,7.527094876354803e-05,5.681818300931522e-05,2.9290217365675717e-05,9606.ENSP00000215565,0
9606.ENSP00000407560,1.1308343497409453e-06,4.074735713560491e-07,1.0725731551733864e-07,9606.ENSP00000215565,0
9606.ENSP00000360541,0.0001201945172834,8.97499093299572e-05,4.541758590844503e-05,9606.ENSP00000215565,0
9606.ENSP00000263774,0.0024016955177807,0.0026201457509183,0.0020380005649928,9606.ENSP00000215565,0
9606.ENSP00000357535,0.0001877638649241,0.0001132347909747,5.099980868035341e-05,9606.ENSP00000215565,0
9606.ENSP00000346173,0.000141648329618,8.27688928014148e-05,3.3853156491563797e-05,9606.ENSP00000215565,0
9606.ENSP00000346255,8.653430275689678e-05,4.562623858924303e-05,1.9539806040825533e-05,9606.ENSP00000215565,0
9606.ENSP00000371586,1.157536919695828e-05,5.189393924458877e-06,1.5839720119174383e-06,9606.ENSP00000215565,0
9606.ENSP00000322316,7.157273800166389e-05,5.056629623903228e-05,2.390395995557401e-05,9606.ENSP00000215565,0
9606.ENSP00000258080,0.0001070998471286,7.802466552317383e-05,4.039926613408821e-05,9606.ENSP00000215565,0
9606.ENSP00000320043,3.487481106454192e-05,2.6522464589975843e-05,1.405264376803516e-05,9606.ENSP00000215565,0
9606.ENSP00000384867,5.0380845791341466e-05,3.8748434978721576e-05,1.990939067858266e-05,9606.ENSP00000215565,0
9606.ENSP00000366939,2.0867797223543e-05,1.5923581751305386e-05,8.333005228376147e-06,9606.ENSP00000215565,0
9606.ENSP00000355467,2.2516404651483825e-05,1.265535447040038e-05,5.060791890679373e-06,9606.ENSP00000215565,0
9606.ENSP00000341213,2.7991539451595675e-05,2.0906503891030117e-05,1.0253013666113397e-05,9606.ENSP00000215565,0
9606.ENSP00000308515,1.5482483370418865e-05,7.293759375828414e-06,2.2611770551319376e-06,9606.ENSP00000215565,1
9606.ENSP00000264451,1.625560954249148e-05,1.074807926494806e-05,4.9277355905576645e-06,9606.ENSP00000215565,1
9606.ENSP00000260953,3.477477266141671e-06,1.4189446771894845e-06,4.107689491178638e-07,9606.ENSP00000215565,0
9606.ENSP00000418008,8.289401199196615e-05,4.542860827989471e-05,1.8821972666455945e-05,9606.ENSP00000215565,0
9606.ENSP00000371607,1.3550741703914248e-05,5.780749506195802e-06,1.6735158588256897e-06,9606.ENSP00000215565,0
9606.ENSP00000401980,0.0001012829554704,6.121400271659432e-05,2.7499907018205465e-05,9606.ENSP00000215565,0
9606.ENSP00000328570,7.324739224607061e-05,4.169689738025677e-05,1.616875375045312e-05,9606.ENSP00000215565,0
9606.ENSP00000359675,2.5886508481985483e-05,9.563105517032516e-06,2.576143556454337e-06,9606.ENSP00000215565,0
9606.ENSP00000308610,0.0001904083614895,0.000151485910048,7.86147552124536e-05,9606.ENSP00000215565,0
9606.ENSP00000085068,6.244320475768666e-05,3.979106287929453e-05,1.914988105468627e-05,9606.ENSP00000215565,0
9606.ENSP00000389903,6.302480559139584e-06,2.609544612366958e-06,7.293030299103556e-07,9606.ENSP00000215565,1
9606.ENSP00000245816,6.699491288050424e-05,5.149992139383439e-05,2.634964549751095e-05,9606.ENSP00000215565,0
9606.ENSP00000238379,2.224044568289317e-05,9.42946576251576e-06,2.7267762816361418e-06,9606.ENSP00000215565,1
9606.ENSP00000310873,9.69730046169584e-05,7.01605908130643e-05,3.328890220646766e-05,9606.ENSP00000215565,0
9606.ENSP00000428263,4.326132216867671e-06,2.237266258108962e-06,7.244788020222598e-07,9606.ENSP00000215565,0
9606.ENSP00000288111,4.0913015626571136e-05,2.1047770736525343e-05,7.813467163004435e-06,9606.ENSP00000215565,0
9606.ENSP00000216254,0.0015258896488561,0.0018375000542588,0.0016045420370961,9606.ENSP00000215565,0
9606.ENSP00000387262,0.0004084749906106,0.0003106026766844,0.0001582597488392,9606.ENSP00000215565,0
9606.ENSP00000368318,2.904737517314905e-05,1.7683154531156676e-05,8.0750057426902e-06,9606.ENSP00000215565,0
9606.ENSP00000273986,0.00124772183121,0.0016421367779723,0.0015079825628799,9606.ENSP00000215565,0
9606.ENSP00000264093,0.0020477196623885,0.0023394023796827,0.0018920377824634,9606.ENSP00000215565,0
9606.ENSP00000315118,0.0001133796640891,8.599955951642184e-05,4.341822004452742e-05,9606.ENSP00000215565,0
9606.ENSP00000264193,3.5274318901439525e-05,1.7921920996064047e-05,6.666926389196394e-06,9606.ENSP00000215565,0
9606.ENSP00000302037,2.0616510961722945e-05,1.0295445422408508e-05,3.261771474217276e-06,9606.ENSP00000215565,0
9606.ENSP00000301329,3.214274630945911e-05,1.5344066685351306e-05,5.569897430576716e-06,9606.ENSP00000215565,0
9606.ENSP00000481127,1.328813947342846e-06,4.303961074191041e-07,9.523340547628353e-08,9606.ENSP00000215565,0
9606.ENSP00000273968,3.095341128689208e-06,1.196489178334322e-06,3.255460497880941e-07,9606.ENSP00000215565,0
9606.ENSP00000267103,3.0485415959440737e-05,1.8552710515119014e-05,8.591222852038531e-06,9606.ENSP00000215565,0
9606.ENSP00000351214,0.0010068574471865,0.0014324116675382,0.0013925743958011,9606.ENSP00000215565,0
9606.ENSP00000263702,2.3365763554754777e-05,1.0829001102559722e-05,3.3107731317596456e-06,9606.ENSP00000215565,0
9606.ENSP00000403987,6.272426325108846e-07,1.7207933870998357e-07,3.3712423021905626e-08,9606.ENSP00000215565,0
9606.ENSP00000406933,1.5506570428566477e-05,7.885725806274633e-06,2.531265791629922e-06,9606.ENSP00000215565,0
9606.ENSP00000317177,1.0281513477650692e-05,4.535122242988497e-06,1.3222993708746776e-06,9606.ENSP00000215565,0
9606.ENSP00000441065,4.6749785689666264e-05,2.8145921771667305e-05,1.131250278236294e-05,9606.ENSP00000215565,0
9606.ENSP00000360268,6.961838528441479e-05,3.852118184860729e-05,1.6395639808647243e-05,9606.ENSP00000215565,0
9606.ENSP00000288532,7.16497050762391e-05,4.725458124504139e-05,2.082707581722803e-05,9606.ENSP00000215565,0
9606.ENSP00000429168,3.441270640793578e-05,2.6476512770563364e-05,1.3278022828821004e-05,9606.ENSP00000215565,0
9606.ENSP00000238561,3.415095651069009e-05,2.2939640129885573e-05,1.0413328118276378e-05,9606.ENSP00000215565,0
9606.ENSP00000386543,1.586516929660084e-05,9.61364602563232e-06,4.016690695071414e-06,9606.ENSP00000215565,0
9606.ENSP00000317379,7.93781405271302e-05,5.635264378409136e-05,2.7303890818503137e-05,9606.ENSP00000215565,0
9606.ENSP00000355741,0.0001029784796718,7.328827313741608e-05,3.528025298570915e-05,9606.ENSP00000215565,0
9606.ENSP00000327070,0.0004967531972416,0.0003916953809028,0.0002054303749352,9606.ENSP00000215565,0
9606.ENSP00000469981,4.024656922693195e-05,2.374693266712931e-05,1.1056746535828016e-05,9606.ENSP00000215565,0
9606.ENSP00000337358,3.10552139183301e-05,2.4093800782189807e-05,1.2598135501904058e-05,9606.ENSP00000215565,1
9606.ENSP00000370882,0.0003103586463079,0.0002452020162231,0.000126056544859,9606.ENSP00000215565,0
9606.ENSP00000354415,2.413649592548607e-05,1.3992931632695323e-05,6.052365718160068e-06,9606.ENSP00000215565,0
9606.ENSP00000037869,6.521023875830774e-05,4.8099955249967155e-05,2.373735398703949e-05,9606.ENSP00000215565,1
9606.ENSP00000317159,0.0023654405430948,0.0025943678723638,0.0020238272959413,9606.ENSP00000215565,0
9606.ENSP00000326219,0.000157318082794,0.0001113246849756,5.41170515487476e-05,9606.ENSP00000215565,0
9606.ENSP00000364204,8.204722212996002e-05,4.974671118272476e-05,2.3301930719909592e-05,9606.ENSP00000215565,0
9606.ENSP00000235329,7.388601449397197e-05,4.158691674444779e-05,1.7849743054481773e-05,9606.ENSP00000215565,0
9606.ENSP00000236980,1.6872547365759384e-05,9.318330904787652e-06,3.7632469287114134e-06,9606.ENSP00000215565,0
9606.ENSP00000379047,9.2537719504598e-06,4.273520174724489e-06,1.2843026472433162e-06,9606.ENSP00000215565,0
9606.ENSP00000354223,0.0012199755442139,0.0016259828893955,0.0015019443227672,9606.ENSP00000215565,0
9606.ENSP00000396954,2.445168956865307e-05,1.7920350911180675e-05,9.249093336802225e-06,9606.ENSP00000215565,0
9606.ENSP00000258955,1.1847990109170433e-06,4.4827174815947763e-07,1.233738516087066e-07,9606.ENSP00000215565,1
9606.ENSP00000262507,0.0006230793654976,0.0004891285792031,0.0002512953346506,9606.ENSP00000215565,0
9606.ENSP00000436773,4.367890629184406e-06,1.5192594630683662e-06,3.94701705879644e-07,9606.ENSP00000215565,0
9606.ENSP00000305138,5.917819568415191e-06,1.945734723094148e-06,4.647003931541982e-07,9606.ENSP00000215565,0
9606.ENSP00000265070,6.491394032129864e-05,2.9547657717693887e-05,9.878809917371326e-06,9606.ENSP00000215565,0
9606.ENSP00000285083,2.1594738104027774e-05,1.2975301640122592e-05,5.373082091443904e-06,9606.ENSP00000215565,0
9606.ENSP00000312770,1.2168579123732736e-06,3.830985773055465e-07,8.69096017554402e-08,9606.ENSP00000215565,0
9606.ENSP00000361993,8.408585603227221e-05,6.422286939531538e-05,3.3301367633350396e-05,9606.ENSP00000215565,0
9606.ENSP00000446252,0.0001637645461791,0.0001048343369701,4.90743237525577e-05,9606.ENSP00000215565,1
9606.ENSP00000417190,2.066218408964435e-05,1.2413797355470724e-05,5.298720762963958e-06,9606.ENSP00000215565,0
9606.ENSP00000072869,1.8877149441523367e-05,1.2430122129888162e-05,5.857372221993942e-06,9606.ENSP00000215565,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000215565,0
9606.ENSP00000306887,2.7976026384853928e-05,2.0789408554718655e-05,1.0377940016361418e-05,9606.ENSP00000215565,0
9606.ENSP00000402661,3.020243911135628e-05,1.7517161473413994e-05,6.716170352429592e-06,9606.ENSP00000215565,0
9606.ENSP00000478212,3.7032870125206954e-05,1.672753525728287e-05,5.952796923798312e-06,9606.ENSP00000215565,0
9606.ENSP00000261434,2.0221933962853235e-05,1.348726011637103e-05,6.217638264438226e-06,9606.ENSP00000215565,0
9606.ENSP00000006658,6.998883465067034e-05,5.0135210773709264e-05,2.4338437847279544e-05,9606.ENSP00000215565,0
9606.ENSP00000369383,0.0010185856601893,0.0014479593599137,0.0014032215206213,9606.ENSP00000215565,1
