protein,heat_target_0.1,heat_target_0.2,heat_target_0.3,Target,label
9606.ENSP00000371586,8.309521217597649e-05,8.326852548634633e-05,7.953921885928139e-05,9606.ENSP00000339720,0
9606.ENSP00000322316,0.0001563062978675,8.883023110684007e-05,8.019364031497389e-05,9606.ENSP00000339720,0
9606.ENSP00000258080,9.213944576913492e-05,8.035732753342018e-05,7.777993596391752e-05,9606.ENSP00000339720,0
9606.ENSP00000320043,8.647607319289818e-05,8.285140211228281e-05,7.940494833746925e-05,9606.ENSP00000339720,0
9606.ENSP00000384867,0.0001390762045048,8.961407729657367e-05,8.047066512517631e-05,9606.ENSP00000339720,0
9606.ENSP00000366939,9.306900756200776e-05,8.541691931895912e-05,8.063724817475304e-05,9606.ENSP00000339720,1
9606.ENSP00000355467,0.0002334838645765,8.838305075187236e-05,7.978564099175856e-05,9606.ENSP00000339720,0
9606.ENSP00000341213,0.0012786004226654,0.0004229245823808,0.0001763904147082,9606.ENSP00000339720,1
9606.ENSP00000308515,0.0001001483469735,8.768431143835187e-05,8.182959572877735e-05,9606.ENSP00000339720,0
9606.ENSP00000264451,9.479675645707176e-05,8.567881741328165e-05,8.046370203373954e-05,9606.ENSP00000339720,1
9606.ENSP00000260953,6.345121801132336e-05,7.500171341234818e-05,7.76318775024265e-05,9606.ENSP00000339720,0
9606.ENSP00000418008,9.736457286635414e-05,8.250490645878017e-05,7.892359280958772e-05,9606.ENSP00000339720,0
9606.ENSP00000371607,7.663496216991916e-05,7.766138878650963e-05,7.787359209032729e-05,9606.ENSP00000339720,0
9606.ENSP00000401980,9.061277523869649e-05,8.145270840032026e-05,7.872097194194794e-05,9606.ENSP00000339720,0
9606.ENSP00000328570,9.807595779420808e-05,8.239324961323291e-05,7.896604074630886e-05,9606.ENSP00000339720,0
9606.ENSP00000359675,8.072985656326637e-05,8.037706720642745e-05,7.857102900743484e-05,9606.ENSP00000339720,0
9606.ENSP00000308610,0.0001203981373691,8.386030822293833e-05,7.927725528134033e-05,9606.ENSP00000339720,0
9606.ENSP00000085068,9.189733100356534e-05,8.178484858945012e-05,7.887693936936557e-05,9606.ENSP00000339720,1
9606.ENSP00000389903,7.834803545847535e-05,7.931240543257445e-05,7.758128049317747e-05,9606.ENSP00000339720,0
9606.ENSP00000245816,0.0001277319388464,8.551865175832063e-05,7.94929001131095e-05,9606.ENSP00000339720,0
9606.ENSP00000238379,9.5408053311985e-05,8.232495019910857e-05,7.897552859503776e-05,9606.ENSP00000339720,0
9606.ENSP00000310873,0.0001837261952459,9.055453847395256e-05,8.031986362766474e-05,9606.ENSP00000339720,0
9606.ENSP00000428263,5.8275876654079184e-05,7.163067493820563e-05,7.541689410572872e-05,9606.ENSP00000339720,0
9606.ENSP00000288111,9.95904629235156e-05,8.286436786875129e-05,7.912866567494348e-05,9606.ENSP00000339720,0
9606.ENSP00000216254,0.0001028659607982,8.267229713965207e-05,7.897238538134843e-05,9606.ENSP00000339720,0
9606.ENSP00000387262,0.0001079827707144,8.317959145642817e-05,7.89149635238573e-05,9606.ENSP00000339720,0
9606.ENSP00000368318,9.3729147920385e-05,8.267878729384392e-05,7.915840251371264e-05,9606.ENSP00000339720,0
9606.ENSP00000273986,0.0001490632857894,8.611793600721285e-05,7.962560630403459e-05,9606.ENSP00000339720,0
9606.ENSP00000264093,0.0001563422410981,8.69048380991444e-05,7.983939576661214e-05,9606.ENSP00000339720,0
9606.ENSP00000315118,0.0001600155810592,8.861213427735493e-05,7.999600347829983e-05,9606.ENSP00000339720,0
9606.ENSP00000264193,9.38999219215475e-05,8.21992289274931e-05,7.897469185991213e-05,9606.ENSP00000339720,0
9606.ENSP00000302037,0.0001111245364882,8.411979797529057e-05,7.891361019574106e-05,9606.ENSP00000339720,0
9606.ENSP00000301329,9.067909559234975e-05,8.194793917937204e-05,7.896963506937027e-05,9606.ENSP00000339720,0
9606.ENSP00000481127,5.871658504474908e-05,6.81564852129668e-05,7.253945659613237e-05,9606.ENSP00000339720,0
9606.ENSP00000273968,3.1874660635367036e-05,4.9904596380656585e-05,6.0239690355956554e-05,9606.ENSP00000339720,0
9606.ENSP00000267103,9.012119699036704e-05,8.164132304955274e-05,7.894162990851328e-05,9606.ENSP00000339720,0
9606.ENSP00000351214,0.0001534200127935,8.815016917651519e-05,8.000047091627494e-05,9606.ENSP00000339720,0
9606.ENSP00000263702,9.743343252921476e-05,8.296022861031815e-05,7.921827636891976e-05,9606.ENSP00000339720,0
9606.ENSP00000403987,1.7479464077041484e-05,3.431273580645211e-05,4.5958015107316896e-05,9606.ENSP00000339720,0
9606.ENSP00000406933,0.0001289209612878,9.04532862477936e-05,8.097542740870267e-05,9606.ENSP00000339720,0
9606.ENSP00000317177,8.00445195636712e-05,8.062736014835536e-05,7.81919588916935e-05,9606.ENSP00000339720,0
9606.ENSP00000441065,0.0001471264840802,8.529824117431417e-05,7.960689254105091e-05,9606.ENSP00000339720,0
9606.ENSP00000360268,8.82764725247398e-05,8.114126103464514e-05,7.85917800385505e-05,9606.ENSP00000339720,0
9606.ENSP00000288532,0.0001478889025747,8.95425837370567e-05,8.043983689276502e-05,9606.ENSP00000339720,0
9606.ENSP00000429168,0.0001680429122643,0.0001113663238356,8.89269431354478e-05,9606.ENSP00000339720,1
9606.ENSP00000238561,0.0001659652480157,9.83540594461374e-05,8.262117626145482e-05,9606.ENSP00000339720,0
9606.ENSP00000386543,9.562882041791454e-05,8.524075383320451e-05,7.995205669431016e-05,9606.ENSP00000339720,0
9606.ENSP00000317379,0.0001309414074057,8.475442155031487e-05,7.953372551128268e-05,9606.ENSP00000339720,0
9606.ENSP00000355741,0.0001412851415807,8.609701762907207e-05,7.897523028077558e-05,9606.ENSP00000339720,0
9606.ENSP00000327070,0.0001015981979435,8.232585241785273e-05,7.886370440246537e-05,9606.ENSP00000339720,0
9606.ENSP00000469981,7.883999933255836e-05,7.772607204969972e-05,7.716199615970254e-05,9606.ENSP00000339720,0
9606.ENSP00000337358,0.0001383596827508,9.168635006062686e-05,8.096814417513087e-05,9606.ENSP00000339720,0
9606.ENSP00000370882,0.0001431824057362,8.698279270902276e-05,7.99854242359288e-05,9606.ENSP00000339720,0
9606.ENSP00000354415,0.0001057133995345,8.501015690853819e-05,7.971179729793221e-05,9606.ENSP00000339720,0
9606.ENSP00000037869,0.000203487870749,9.579917968949304e-05,8.152587543008849e-05,9606.ENSP00000339720,0
9606.ENSP00000317159,0.0001551576569909,8.68810893734917e-05,7.9712612205185e-05,9606.ENSP00000339720,0
9606.ENSP00000326219,0.0001043234660755,8.295910083688796e-05,7.906659448053688e-05,9606.ENSP00000339720,0
9606.ENSP00000364204,8.761236676946282e-05,8.071406045928597e-05,7.837140583433211e-05,9606.ENSP00000339720,0
9606.ENSP00000235329,9.128230158239604e-05,8.139141573337838e-05,7.86157906986773e-05,9606.ENSP00000339720,0
9606.ENSP00000236980,9.46223590290174e-05,8.222863107221201e-05,7.847369852242991e-05,9606.ENSP00000339720,0
9606.ENSP00000379047,8.698975580045953e-05,8.304046059492975e-05,7.982990791788325e-05,9606.ENSP00000339720,0
9606.ENSP00000354223,0.0002319543273188,9.328976011602208e-05,8.061069092946127e-05,9606.ENSP00000339720,0
9606.ENSP00000396954,8.579681161791086e-05,7.984852709341794e-05,7.794991688570008e-05,9606.ENSP00000339720,0
9606.ENSP00000258955,2.409752596577164e-05,3.992413621745072e-05,5.096999302622862e-05,9606.ENSP00000339720,1
9606.ENSP00000262507,0.0001545510895084,9.041377779794856e-05,8.091826748568565e-05,9606.ENSP00000339720,0
9606.ENSP00000436773,6.634752207901329e-05,7.876606105128303e-05,7.890191773185506e-05,9606.ENSP00000339720,0
9606.ENSP00000305138,7.554848707513884e-05,8.096049714367837e-05,7.907035615062341e-05,9606.ENSP00000339720,0
9606.ENSP00000265070,8.534167864127085e-05,8.015479397727177e-05,7.820587779860944e-05,9606.ENSP00000339720,0
9606.ENSP00000285083,0.0001048390404321,8.540473936591297e-05,7.99151457613334e-05,9606.ENSP00000339720,0
9606.ENSP00000312770,2.867825787689071e-05,4.9185378884430975e-05,6.078017031541094e-05,9606.ENSP00000339720,0
9606.ENSP00000361993,0.0001265902683371,8.556882676202804e-05,7.969859871082008e-05,9606.ENSP00000339720,0
9606.ENSP00000446252,9.203503577737138e-05,8.16375613794662e-05,7.875187293393537e-05,9606.ENSP00000339720,0
9606.ENSP00000417190,9.673489694250748e-05,8.365592657355592e-05,7.93411090853624e-05,9606.ENSP00000339720,0
9606.ENSP00000072869,0.0001167318259831,9.092353138839826e-05,8.138168777804822e-05,9606.ENSP00000339720,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000339720,0
9606.ENSP00000306887,0.0007711800280958,0.0001946212723851,9.88511455943808e-05,9606.ENSP00000339720,0
9606.ENSP00000402661,0.0003787359164562,0.000105521052319,8.227675425587222e-05,9606.ENSP00000339720,0
9606.ENSP00000478212,8.39275962789543e-05,8.026885916478932e-05,7.836100121494383e-05,9606.ENSP00000339720,0
9606.ENSP00000261434,9.976031287806109e-05,8.707529195817187e-05,8.075741061475128e-05,9606.ENSP00000339720,0
9606.ENSP00000006658,0.0001194610813399,8.455789793515578e-05,7.939321949379519e-05,9606.ENSP00000339720,0
9606.ENSP00000369383,0.000284763140371,9.255467011826112e-05,8.019261440495029e-05,9606.ENSP00000339720,0
9606.ENSP00000269980,0.0001079236535588,8.360688661923632e-05,7.923034718260169e-05,9606.ENSP00000339720,0
9606.ENSP00000313877,0.0001025522433337,8.276500011561438e-05,7.911890133982524e-05,9606.ENSP00000339720,0
9606.ENSP00000338034,0.0001564104022691,9.368982864543796e-05,8.11261052149348e-05,9606.ENSP00000339720,0
9606.ENSP00000402038,8.301612251671031e-05,8.208279905375093e-05,7.92898063082248e-05,9606.ENSP00000339720,0
9606.ENSP00000263035,0.0001213795694638,8.383195381611586e-05,7.871056732255965e-05,9606.ENSP00000339720,0
9606.ENSP00000363899,6.907874922035262e-05,7.822626503184438e-05,7.90306949056685e-05,9606.ENSP00000339720,0
9606.ENSP00000371362,0.0001317326823482,9.45220235735178e-05,8.19849519757554e-05,9606.ENSP00000339720,0
9606.ENSP00000323678,0.0001022494398057,8.542736759409308e-05,7.977546192705631e-05,9606.ENSP00000339720,0
9606.ENSP00000445446,2.0907331418129615e-05,3.212786032236181e-05,4.0472328691976145e-05,9606.ENSP00000339720,0
9606.ENSP00000215882,0.0001268217602046,8.525246084900573e-05,7.948275742819533e-05,9606.ENSP00000339720,1
9606.ENSP00000363873,0.0001471376599511,8.704523497726768e-05,7.825386273907498e-05,9606.ENSP00000339720,1
9606.ENSP00000224807,0.0001131424869527,8.34031161502935e-05,7.904426456661895e-05,9606.ENSP00000339720,0
9606.ENSP00000346954,0.001025520497933,0.0003001874720212,0.0001302275341004,9606.ENSP00000339720,1
9606.ENSP00000379999,0.0001394203136442,8.603288006270304e-05,7.956974150147289e-05,9606.ENSP00000339720,0
9606.ENSP00000274813,9.244146349374204e-05,8.10162237030454e-05,7.822161569492891e-05,9606.ENSP00000339720,0
9606.ENSP00000358840,0.0001386471994919,8.544621232431382e-05,7.932717562653124e-05,9606.ENSP00000339720,0
9606.ENSP00000273158,4.815208012587391e-05,6.267193384701386e-05,6.927872163942084e-05,9606.ENSP00000339720,0
9606.ENSP00000358510,0.0002017131919274,0.0001205956868943,9.028190834214912e-05,9606.ENSP00000339720,0
9606.ENSP00000430025,8.040067041292787e-05,8.40082429931499e-05,8.168171916622669e-05,9606.ENSP00000339720,0
9606.ENSP00000229379,0.0001869895640993,8.961561979958788e-05,8.012820035219193e-05,9606.ENSP00000339720,0
9606.ENSP00000377617,9.085303463507444e-05,8.320598863065243e-05,7.941751391626894e-05,9606.ENSP00000339720,0
9606.ENSP00000267436,9.061782475328072e-05,8.710140537004918e-05,8.196538692573085e-05,9606.ENSP00000339720,0
9606.ENSP00000372191,9.647283150115982e-05,8.173660171451047e-05,7.880898920120671e-05,9606.ENSP00000268668,0
9606.ENSP00000325562,0.0001335664856014,8.624787005828694e-05,7.967899728100747e-05,9606.ENSP00000268668,0
9606.ENSP00000363419,4.048535629408434e-05,5.7716821174835786e-05,6.627885159105062e-05,9606.ENSP00000268668,0
9606.ENSP00000310547,0.0001255299575859,8.874217746779323e-05,8.031592005863786e-05,9606.ENSP00000268668,0
9606.ENSP00000292147,0.0001024313169182,8.380553481401876e-05,7.93842991697602e-05,9606.ENSP00000268668,0
9606.ENSP00000379563,0.0001014895824482,8.175224502338096e-05,7.856149022700265e-05,9606.ENSP00000268668,0
9606.ENSP00000407560,2.5832943720160984e-05,4.420150798978284e-05,5.565493484027684e-05,9606.ENSP00000268668,0
9606.ENSP00000360541,0.0001157492515631,8.3612983871717e-05,7.917134644230828e-05,9606.ENSP00000268668,0
9606.ENSP00000263774,0.0001395965809933,8.507330494467169e-05,7.938465569168329e-05,9606.ENSP00000268668,0
9606.ENSP00000357535,9.181052155327052e-05,8.152971713570878e-05,7.871400157455355e-05,9606.ENSP00000268668,0
9606.ENSP00000346173,9.75671282503754e-05,8.243472984759137e-05,7.89727782830596e-05,9606.ENSP00000268668,0
9606.ENSP00000346255,8.643428009236231e-05,8.09136254247278e-05,7.855680451029912e-05,9606.ENSP00000268668,0
9606.ENSP00000371586,7.318927237065509e-05,7.983642717590556e-05,7.860147161409259e-05,9606.ENSP00000268668,0
9606.ENSP00000322316,0.0001350106904283,8.664243068778887e-05,7.98045948613435e-05,9606.ENSP00000268668,0
9606.ENSP00000258080,9.103590855374932e-05,8.025575516512617e-05,7.776741404086351e-05,9606.ENSP00000268668,0
9606.ENSP00000320043,7.689981430303305e-05,8.006986899999902e-05,7.869248656788841e-05,9606.ENSP00000268668,0
9606.ENSP00000384867,0.000138989300467,8.958997204899788e-05,8.044514106586576e-05,9606.ENSP00000268668,0
9606.ENSP00000366939,9.578370372764766e-05,8.561206050217152e-05,8.070564217632636e-05,9606.ENSP00000268668,0
9606.ENSP00000355467,9.40244717639871e-05,8.123885345412418e-05,7.843971980037168e-05,9606.ENSP00000268668,0
9606.ENSP00000341213,0.0001372635306324,0.0001003468569251,8.502612763550133e-05,9606.ENSP00000268668,0
9606.ENSP00000308515,8.607958443462849e-05,8.099328988464549e-05,7.842874765628949e-05,9606.ENSP00000268668,0
9606.ENSP00000264451,9.325592691311611e-05,8.524695294909179e-05,8.02818249212578e-05,9606.ENSP00000268668,0
9606.ENSP00000260953,5.683655763277784e-05,7.323858153540641e-05,7.713725790381432e-05,9606.ENSP00000268668,0
9606.ENSP00000418008,9.190786659019068e-05,8.174670074367896e-05,7.881061173975468e-05,9606.ENSP00000268668,0
9606.ENSP00000371607,7.366469071712345e-05,7.751650991849601e-05,7.78626199462451e-05,9606.ENSP00000268668,0
9606.ENSP00000401980,8.959564729593694e-05,8.13467413536273e-05,7.867928798077628e-05,9606.ENSP00000268668,0
9606.ENSP00000328570,9.64211067184806e-05,8.220106974476948e-05,7.893975998740643e-05,9606.ENSP00000268668,0
9606.ENSP00000359675,8.252979750977829e-05,8.073779463302344e-05,7.866408122936264e-05,9606.ENSP00000268668,0
9606.ENSP00000308610,0.0001297890703426,8.408541179960594e-05,7.934913446661085e-05,9606.ENSP00000268668,0
9606.ENSP00000085068,9.221149230143057e-05,8.184168837033212e-05,7.889810513006523e-05,9606.ENSP00000268668,0
9606.ENSP00000389903,6.802959978813305e-05,7.628298044437543e-05,7.672474021092057e-05,9606.ENSP00000268668,0
9606.ENSP00000245816,0.0001285543839912,8.527103636879474e-05,7.942269439809024e-05,9606.ENSP00000268668,0
9606.ENSP00000238379,9.21121973078698e-05,8.219293522415683e-05,7.895857561379671e-05,9606.ENSP00000268668,0
9606.ENSP00000310873,0.0001525745028629,8.81924424902536e-05,8.000243542483076e-05,9606.ENSP00000268668,0
9606.ENSP00000428263,9.149272955255584e-05,9.002488513942808e-05,8.558273839298636e-05,9606.ENSP00000268668,0
9606.ENSP00000288111,9.896086703520268e-05,8.282536145998165e-05,7.912995351944119e-05,9606.ENSP00000268668,0
9606.ENSP00000216254,0.0001038922491716,8.263772178906947e-05,7.897022442193702e-05,9606.ENSP00000268668,0
9606.ENSP00000387262,0.0001022103024297,8.22736692498438e-05,7.874390576034784e-05,9606.ENSP00000268668,0
9606.ENSP00000368318,9.314263297710568e-05,8.262368646683171e-05,7.913599984021857e-05,9606.ENSP00000268668,0
9606.ENSP00000273986,0.0001543740363558,8.589740900788456e-05,7.956921763252467e-05,9606.ENSP00000268668,0
9606.ENSP00000264093,0.0001712033263174,8.771991269895807e-05,8.007243741303682e-05,9606.ENSP00000268668,0
9606.ENSP00000315118,0.0001321632007602,8.538939437130466e-05,7.943278615130112e-05,9606.ENSP00000268668,0
9606.ENSP00000264193,9.107010555453598e-05,8.173419337254018e-05,7.884969818405807e-05,9606.ENSP00000268668,0
9606.ENSP00000302037,0.0001090896839741,8.589526260038838e-05,8.032352343434468e-05,9606.ENSP00000268668,0
9606.ENSP00000301329,9.056237468030304e-05,8.199360308935866e-05,7.899404590716586e-05,9606.ENSP00000268668,0
9606.ENSP00000481127,3.1182662496576086e-05,5.1306644309079275e-05,6.225131073733792e-05,9606.ENSP00000268668,0
9606.ENSP00000273968,2.897530976042617e-05,4.785049532074481e-05,5.907252125325613e-05,9606.ENSP00000268668,0
9606.ENSP00000267103,9.130487160291524e-05,8.166280895238742e-05,7.890493725426495e-05,9606.ENSP00000268668,0
9606.ENSP00000351214,0.0001437586324755,8.713093120604753e-05,7.980393274920061e-05,9606.ENSP00000268668,0
9606.ENSP00000263702,9.668932034401224e-05,8.283940405817702e-05,7.917272159829736e-05,9606.ENSP00000268668,0
9606.ENSP00000403987,1.746375892253127e-05,3.433378878980875e-05,4.598617670126259e-05,9606.ENSP00000268668,0
9606.ENSP00000406933,0.0001005542726488,8.621418965049088e-05,8.025008719414473e-05,9606.ENSP00000268668,0
9606.ENSP00000317177,7.529229333158582e-05,7.944248500280082e-05,7.782308966852725e-05,9606.ENSP00000268668,0
9606.ENSP00000441065,0.0001057711851899,8.319034532178193e-05,7.910181011538953e-05,9606.ENSP00000268668,0
9606.ENSP00000360268,8.813713066047058e-05,8.109982445603237e-05,7.859054312575608e-05,9606.ENSP00000268668,0
9606.ENSP00000288532,0.000124215890537,8.620438893558457e-05,7.965448457980528e-05,9606.ENSP00000268668,0
9606.ENSP00000429168,0.0001580617536092,0.0001084039904526,8.807444828562438e-05,9606.ENSP00000268668,0
9606.ENSP00000238561,0.000125905193272,9.12053365027532e-05,8.111424540402368e-05,9606.ENSP00000268668,0
9606.ENSP00000386543,0.0001051625658874,8.662898471811786e-05,8.021447865758091e-05,9606.ENSP00000268668,0
9606.ENSP00000317379,0.0001098659049603,8.321789937326685e-05,7.911278953542933e-05,9606.ENSP00000268668,0
9606.ENSP00000355741,0.0001156341095338,8.320878259837627e-05,7.838349119992927e-05,9606.ENSP00000268668,0
9606.ENSP00000327070,0.0001033371809171,8.238018199335784e-05,7.888308027759194e-05,9606.ENSP00000268668,0
9606.ENSP00000469981,7.738400745438412e-05,7.761381129967049e-05,7.714897219557315e-05,9606.ENSP00000268668,0
9606.ENSP00000337358,0.000129598629428,9.067040809895845e-05,8.087745663942769e-05,9606.ENSP00000268668,0
9606.ENSP00000370882,0.000133833324071,8.501793490722775e-05,7.934527093311772e-05,9606.ENSP00000268668,0
9606.ENSP00000354415,9.169059921987356e-05,8.193433313863352e-05,7.869090040912852e-05,9606.ENSP00000268668,0
9606.ENSP00000037869,0.0001379080495098,8.78696737345308e-05,8.00546258687973e-05,9606.ENSP00000268668,0
9606.ENSP00000317159,0.0001582788972882,8.6809835920576e-05,7.972684397827834e-05,9606.ENSP00000268668,0
9606.ENSP00000326219,0.0001038249247358,8.277232700493187e-05,7.903580990387127e-05,9606.ENSP00000268668,0
9606.ENSP00000364204,8.788352715782821e-05,8.078786777332425e-05,7.839626050554216e-05,9606.ENSP00000268668,0
9606.ENSP00000235329,8.76536505529657e-05,8.09965276857838e-05,7.859489414840937e-05,9606.ENSP00000268668,1
9606.ENSP00000236980,8.951420022640377e-05,8.168610656866804e-05,7.840160833438858e-05,9606.ENSP00000268668,1
9606.ENSP00000379047,7.64108553994447e-05,7.997255306690931e-05,7.892811845522374e-05,9606.ENSP00000268668,0
9606.ENSP00000354223,0.0003593685687519,9.648169361753388e-05,8.083412103587762e-05,9606.ENSP00000268668,0
